IBGE;MUNIC;UF;REG;CAP;AMZ;SEMIAR;IPS25;POP;PIB21;PIBPC21;IVCM;CADPBF;CADPES;CADPBFPERC;RENDATOT;RENDAHOM;RENDAMUL;AREAFLOR;AREANFLOR ;AREAAGRO;AREANVEG;AREAAGUA;AREANAOBSV
2513109;Salgado de São Félix;PB;Nordeste;Não;0;1;54,98233929;11741;128636;11262,49829;46,91;138347;349267;39,61067035;1276,28;1227,12;1361,48;8898,878456;;11353,89503;122,1967895;33,96104424;
2513158;Santa Cecília;PB;Nordeste;Não;0;1;51,9565722;8113;65649;8621,673755;54,57;107282;263147;40,76884783;973,13;892,39;1095,65;10236,96605;6,379757678;11117,36663;390,1311407;6,202049359;
2513208;Santa Cruz;PB;Nordeste;Não;0;1;60,16905645;6013;62114;10520,83945;48,49;65876;179306;36,73942869;1343,14;1301,21;1411,17;14227,20291;8,616570874;7293,465437;96,38042872;142,036682;
2513307;Santa Helena;PB;Nordeste;Não;0;1;60,03464115;6023;62162;10676,17777;41,28;90386;219417;41,19370878;1166,79;1046,64;1359,93;7804,292209;2,130969824;13108,81613;95,99127193;101,4061137;
2513356;Santa Inês;PB;Nordeste;Não;0;1;55,95913398;3256;36756;11473,29371;52,44;63435;144499;43,89995779;1490,76;1302,83;1822,13;27958,22792;4,697121124;4546,424872;65,22588134;189,6591692;
2513406;Santa Luzia;PB;Nordeste;Não;0;1;63,19746127;15418;372292;25069,17117;53,25;149872;394672;37,97381116;1526,69;1659,7;1323,08;26305,54768;1622,203046;14536,8275;1366,348054;243,5851348;
2513505;Santana de Mangueira;PB;Nordeste;Não;0;1;55,49662299;5090;51046;10263,20076;51,93;57534;140469;40,9585033;1901,44;2001,24;1776,12;34652,49268;0,265877655;5679,002733;39,6230154;146,687546;
2513604;Santana dos Garrotes;PB;Nordeste;Não;0;1;59,58427315;6618;67142;10295,65179;50,83;80475;212860;37,80653951;1421,72;1400,01;1450,19;26551,54158;160,5882114;8949,307795;136,4684182;351,3309952;
2513653;Joca Claudino;PB;Nordeste;Não;0;1;64,67402988;2607;33004;13093,70981;43,59;29436;85957;34,24502949;1489,47;1348,2;1642,24;5025,521082;;2028,540299;36,95817621;87,85886245;
2513703;Santa Rita;PB;Nordeste;Não;0;0;55,93278529;160852;2616825;17583,40219;39,74;1180252;3212109;36,74383404;1544,38;1657,67;1361,57;20082,306;840,7311771;47145,24954;2490,392334;1301,104047;
2513802;Santa Teresinha;PB;Nordeste;Não;0;1;58,20200025;4492;57191;13086,89103;53,74;65448;160906;40,67467963;1345,46;1357,23;1323,52;26485,28781;33,18597572;9110,882371;93,4348802;224,2241497;
2513851;Santo André;PB;Nordeste;Não;0;1;54,66348205;2708;29350;11275,45957;52,25;28651;83298;34,39578381;1373,63;1407,39;1326,07;7179,521088;;12457,6768;103,1657764;37,52589736;
2513901;São Bento;PB;Nordeste;Não;0;1;59,00970049;33845;567017;17718,51168;49,5;374056;917936;40,7496819;1327,35;1527,76;1083,47;9565,606264;7,285608911;13621,93284;753,6384227;639,2465817;
