IBGE;ESTADO;IPS;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
2100550;MA;49,59;62,70;53,14;32,94;90,61;43,48;71,44;45,27;64,69;10,82;83,72;53,32;15,56;24,51;80,64;11,06;15,87;0,00;2,92;2,92;5,54;69,67;15,38;36,01;48,18;88,54;73,91;68,62;48,08;6,00;28,55;5,00;14,38;4,10;18,20;30,60;4,30;8,70;0,36;0,18;76,09;26,40;28,55;57,10;99,93;14,28;14,36;0,00;79,05;0,69;26,53;5,96;55,56;1,00;2,00;0,00;1,00;17,46;261,50;46,83;0,00;1,00;27,99;48,24;3,00;17,03;11,35
2100600;MA;49,55;57,50;56,01;35,16;86,00;35,12;69,92;38,97;56,97;8,42;84,28;74,35;24,36;42,01;66,74;7,51;23,32;137,17;14,38;4,79;5,50;71,20;69,53;11,93;47,72;83,19;69,83;73,16;79,03;6,00;45,53;6,00;11,98;4,80;30,30;32,40;3,80;8,30;5,02;0,19;51,40;0,87;28,76;40,74;167,75;67,10;4,79;55,61;31,79;1,21;37,10;5,09;38,46;0,53;4,00;5,00;3,00;31,41;4,08;87,11;10,88;4,00;147,23;14,96;2,00;11,57;7,71
2100709;MA;54,93;70,34;55,23;39,23;84,67;40,32;69,41;86,97;71,04;9,32;76,88;63,67;17,58;49,06;81,75;8,54;25,46;727,27;3,71;3,73;7,32;57,49;76,57;35,43;25,41;91,50;78,38;70,84;5,50;2,00;3,71;2,00;7,41;3,80;19,40;35,10;4,90;1,10;1,21;0,12;59,97;24,17;37,05;66,70;151,92;92,63;7,41;0,00;30,99;0,18;14,01;1,03;54,55;0,70;3,00;0,00;2,00;18,91;6,76;71,64;0,00;1,00;14,90;62,17;3,00;12,70;9,05
2100832;MA;50,85;61,48;59,28;31,80;85,21;40,63;65,05;55,04;69,13;8,85;89,76;69,38;12,03;33,85;71,01;10,30;19,61;145,91;17,23;5,80;6,09;90,39;10,81;98,71;36,00;74,89;77,69;64,14;18,62;4,00;22,97;5,00;17,23;4,30;23,60;22,70;4,20;0,10;0,30;0,11;72,57;10,54;11,49;22,97;155,06;28,71;5,74;32,58;50,96;0,04;4,24;1,14;36,36;0,98;2,00;0,00;1,00;34,12;3,41;46,67;0,00;1,00;141,46;115,42;3,00;15,47;10,81
2100873;MA;55,91;74,27;55,67;37,79;86,86;58,76;72,61;78,84;71,89;7,05;88,50;55,24;11,23;44,36;90,42;5,15;21,98;168,07;6,43;6,43;6,04;45,61;42,54;11,36;58,80;79,53;72,51;76,14;9,33;3,00;2,59;2,00;25,72;2,00;13,60;36,90;4,20;0,30;3,28;0,20;40,02;8,77;25,72;25,72;135,04;32,15;2,06;14,25;93,71;0,02;9,75;1,40;33,33;0,58;2,00;0,00;2,00;25,28;3,26;72,53;0,00;1,00;12,86;21,75;2,00;7,08;5,81
2100956;MA;49,12;59,41;51,88;36,07;84,67;37,37;53,04;62,56;55,45;6,78;86,95;58,35;10,69;42,86;78,43;12,29;34,36;521,74;9,16;3,05;5,27;54,55;68,75;22,37;38,16;88,73;43,95;35,32;10,34;4,00;18,31;4,00;12,21;7,80;31,60;34,60;3,65;2,70;3,65;0,18;42,56;1,22;21,37;36,63;115,98;33,57;9,16;14,24;67,95;2,82;41,45;7,71;30,77;0,46;2,00;0,00;2,00;28,18;3,13;46,22;3,29;3,00;57,71;20,07;2,00;19,13;12,49
2101004;MA;58,24;67,31;59,99;47,42;86,21;57,41;80,73;44,89;87,00;8,87;81,74;62,38;34,25;56,22;76,88;22,33;17,07;222,72;13,36;3,34;6,83;66,33;7,16;64,17;55,61;85,95;88,30;87,06;50,06;6,00;33,41;5,00;16,71;0,40;8,20;16,20;5,60;0,30;3,69;0,34;59,31;2,35;36,75;50,11;210,48;76,84;3,34;0,00;37,94;0,55;8,59;1,37;63,64;0,94;3,00;10,00;3,00;18,05;1,42;37,32;0,00;1,00;72,25;55,67;3,00;31,45;24,76
2101103;MA;59,45;72,86;58,69;46,79;88,47;53,89;68,67;80,41;77,94;9,43;81,30;66,07;21,24;53,95;88,72;23,25;12,50;625,00;8,21;0,00;6,11;31,30;47,16;15,90;19,55;77,81;82,44;83,33;5,88;2,00;8,21;3,00;6,60;1,90;16,90;16,50;5,25;4,40;0,48;0,30;81,36;3,13;32,83;57,46;254,45;57,46;3,34;0,00;19,01;0,66;3,40;0,16;44,44;1,89;5,00;0,00;2,00;16,25;0,00;48,75;0,00;1,00;32,83;32,55;2,00;32,12;26,16
2101202;MA;52,03;64,99;55,59;35,52;86,68;57,49;75,04;40,73;77,20;14,02;77,14;54,00;13,53;56,12;66,01;6,43;16,27;96,14;19,09;1,91;6,01;85,20;41,40;79,45;73,57;88,92;79,53;56,24;72,43;6,00;39,13;5,00;41,99;2,00;11,50;24,20;4,80;2,30;5,28;1,68;83,93;1,31;74,44;72,53;195,63;36,26;3,82;0,00;80,16;0,00;4,57;0,34;41,18;1,99;2,00;0,00;4,00;22,59;1,99;30,73;0,00;1,00;200,35;46,91;3,00;10,10;6,47
2101251;MA;54,57;66,79;58,73;38,19;86,12;56,48;88,37;36,17;79,03;10,25;79,31;66,34;16,57;48,19;79,20;8,82;24,48;64,10;5,80;5,80;7,03;79,11;71,17;19,70;76,45;88,07;94,97;91,27;120,53;6,00;63,76;6,00;28,98;1,00;11,90;19,50;4,50;0,30;4,29;0,30;67,14;5,42;28,98;46,37;185,49;98,54;1,17;0,00;19,34;0,57;6,19;1,66;45,46;5,68;2,00;0,00;2,00;18,18;13,61;65,73;0,00;1,00;44,99;42,85;3,00;13,30;9,23
2101301;MA;52,10;58,49;57,90;39,90;90,80;44,68;53,48;44,99;77,60;6,30;87,34;60,36;11,96;51,70;81,20;14,72;7,63;0,00;5,36;2,23;6,54;68,05;29,72;18,31;15,22;73,05;58,53;57,22;75,19;6,00;37,53;5,00;16,08;2,40;10,30;27,30;4,75;0,10;0,30;0,24;37,63;20,33;16,08;53,61;235,87;16,08;5,68;9,36;62,43;0,00;8,87;1,07;36,36;0,86;2,00;0,00;2,00;18,70;2,33;36,26;0,00;1,00;21,32;44,43;3,00;20,61;16,39
2101350;MA;54,09;65,96;58,40;37,90;83,82;31,68;56,80;91,55;70,19;8,25;85,40;69,77;28,75;27,90;80,03;14,90;20,41;581,67;17,64;0,00;7,61;80,30;56,46;100,00;3,98;60,30;78,99;71,74;0,00;1,00;3,56;2,00;10,65;0,20;33,30;33,80;4,80;0,30;0,82;0,23;66,94;5,54;35,27;52,91;176,37;17,72;0,00;0,00;3,90;0,00;6,24;0,88;44,44;1,06;4,00;7,00;2,00;36,74;29,10;71,43;0,00;1,00;35,11;72,10;3,00;22,12;15,80
2101400;MA;55,79;63,84;62,82;40,70;90,52;41,65;88,07;35,11;74,10;23,04;83,77;70,38;14,21;57,82;61,75;29,02;14,66;54,29;9,38;1,04;4,78;75,75;19,78;89,74;83,00;93,18;88,49;86,08;182,46;6,00;70,89;6,00;35,44;1,70;16,70;17,80;4,40;4,10;11,95;3,34;114,25;0,95;26,06;62,55;131,35;36,49;6,26;0,00;0,00;0,00;15,93;11,69;41,18;3,11;2,00;0,00;4,00;19,71;1,21;57,22;68,03;5,00;57,81;47,35;3,00;43,53;30,51
2101608;MA;49,26;65,52;53,73;28,52;85,74;41,56;71,62;63,18;63,26;12,73;76,50;62,45;13,62;54,02;44,15;2,27;19,38;138,41;14,69;4,52;6,53;30,38;87,71;38,60;56,47;92,70;79,42;52,35;8,40;3,00;11,30;4,00;39,55;3,70;26,50;34,10;4,25;5,10;8,00;0,48;73,77;0,30;44,07;47,46;166,12;113,01;7,91;13,24;53,88;1,54;7,78;5,94;58,82;0,77;1,00;0,00;4,00;25,54;0,62;27,54;13,45;4,00;313,35;43,52;3,00;3,62;2,25
2101772;MA;57,17;71,82;52,34;47,35;87,02;52,59;77,11;70,54;63,37;14,22;79,05;52,73;54,35;33,97;89,69;11,38;15,87;529,10;8,92;3,65;6,11;28,60;82,95;100,00;58,83;86,10;79,48;79,32;6,40;3,00;8,87;3,00;35,46;4,90;23,30;35,90;4,00;2,10;11,75;0,13;71,75;1,64;62,06;44,33;212,79;62,06;8,92;0,00;83,67;0,00;6,96;0,35;33,33;0,80;15,00;8,00;1,00;30,16;17,09;43,39;0,00;1,00;21,43;32,05;2,00;16,75;12,16
2101806;MA;58,52;75,28;56,28;44,01;91,56;57,20;55,87;96,50;66,83;8,59;79,37;70,32;20,56;42,43;90,88;22,15;15,15;0,00;7,24;0,00;4,53;83,00;47,42;39,34;58,22;94,08;31,69;37,53;0,00;1,00;0,00;1,00;21,31;4,10;22,10;37,60;4,85;4,50;0,44;0,20;75,74;2,14;70,95;53,21;212,84;35,47;7,24;0,00;0,00;0,00;8,70;24,81;33,33;1,24;2,00;6,00;0,00;19,70;6,99;28,79;0,00;1,00;7,45;0,00;2,00;31,37;24,46
2101905;MA;50,02;51,14;55,53;43,40;82,40;18,60;47,18;56,36;73,74;6,75;78,20;63,43;20,66;53,75;89,13;10,07;13,16;438,60;28,17;4,70;7,22;31,26;36,32;65,37;3,37;69,51;53,31;51,19;20,12;5,00;18,78;4,00;18,78;1,80;11,40;27,90;4,00;0,80;1,20;0,27;43,91;12,33;32,87;42,26;145,55;70,43;18,80;19,18;61,35;0,02;9,30;0,52;54,55;1,83;4,00;0,00;3,00;18,86;5,05;59,65;0,00;1,00;27,99;20,49;2,00;14,17;11,17
2101939;MA;57,67;73,44;54,00;45,58;87,18;44,05;88,05;74,50;76,62;6,60;83,63;49,16;29,29;50,38;91,51;11,14;16,45;0,00;16,47;3,37;5,92;70,54;82,90;28,92;65,01;96,53;92,56;92,36;0,00;1,00;16,47;4,00;32,93;1,76;17,70;25,90;4,90;0,10;0,22;0,34;56,08;1,95;13,35;98,80;98,80;32,93;3,37;0,00;96,95;0,16;10,88;1,31;33,33;0,82;7,00;4,00;2,00;16,90;14,15;33,80;0,00;1,00;0,00;22,45;2,00;18,68;10,49
2101970;MA;50,99;58,66;53,68;40,62;88,61;20,37;80,17;45,50;66,76;12,18;83,15;52,64;15,67;34,36;100,00;12,45;6,80;0,00;11,93;6,63;6,29;40,04;12,11;72,99;70,11;77,59;86,73;84,10;69,44;6,00;23,86;5,00;12,98;4,80;22,40;31,10;4,30;1,40;0,74;0,30;105,29;4,39;35,79;35,79;119,30;83,51;1,13;0,00;84,87;0,63;8,50;1,18;55,56;1,19;2,00;0,00;2,00;35,34;14,87;27,82;0,00;1,00;0,00;0,00;1,00;18,13;13,42
2102002;MA;51,74;61,83;55,10;38,30;87,74;37,24;66,84;55,51;56,23;8,03;86,12;70,01;20,30;43,16;78,83;10,91;21,21;326,26;2,39;2,39;6,82;80,53;73,27;30,64;47,81;79,28;66,27;68,97;17,55;4,00;21,52;5,00;14,35;7,80;24,40;34,30;3,80;7,00;5,39;0,26;45,02;0,61;38,26;47,82;138,68;33,48;2,39;45,76;56,43;1,77;61,99;8,14;30,77;0,53;6,00;0,00;3,00;32,14;3,65;43,07;10,15;4,00;4,81;8,21;2,00;17,31;10,88
2102036;MA;51,58;59,32;55,32;40,10;83,72;39,15;74,07;40,35;72,82;7,34;88,71;52,42;18,34;48,11;91,00;2,96;30,12;140,48;17,36;5,79;5,69;55,09;60,71;96,88;60,16;89,49;72,38;70,03;28,55;5,00;43,39;6,00;34,72;1,50;16,20;31,30;4,30;1,00;1,42;0,35;57,36;1,29;43,39;26,04;78,11;8,68;5,88;4,52;85,94;1,74;38,53;4,13;46,15;0,55;4,00;0,00;3,00;25,50;4,44;59,64;0,00;1,00;5,96;27,75;2,00;4,82;2,88
2102077;MA;52,79;69,19;52,89;36,28;89,90;31,54;67,76;87,58;70,31;3,48;88,34;49,44;10,89;43,43;81,99;8,82;6,06;0,00;12,27;6,08;5,14;65,18;16,42;28,22;27,46;86,39;79,26;67,40;4,54;2,00;4,92;2,00;3,71;2,90;18,40;30,40;4,40;2,40;0,12;0,12;30,82;0,48;18,25;42,58;115,59;36,50;6,08;0,00;100,07;0,00;9,25;0,12;27,27;1,83;2,00;0,00;2,00;28,49;2,48;28,49;0,00;1,00;12,11;45,10;3,00;13,69;8,99
2102150;MA;50,29;59,57;50,93;40,38;88,46;20,04;60,20;69,57;65,73;6,23;81,96;49,79;16,77;32,28;98,02;14,46;12,74;636,94;11,09;0,00;5,39;76,60;63,80;86,29;38,16;86,52;54,56;54,85;0,00;1,00;22,19;5,00;22,19;7,60;14,60;32,10;4,60;4,70;2,78;0,16;41,55;1,84;55,47;33,28;155,31;55,47;10,88;0,00;97,52;0,26;19,45;15,38;22,22;1,22;5,00;0,00;2,00;29,30;42,82;35,67;0,00;1,00;23,29;0,00;1,00;20,13;16,18
2102309;MA;55,92;64,63;57,72;45,41;85,00;34,01;76,79;62,71;80,97;7,76;74,34;67,81;22,11;50,48;99,44;9,61;26,24;243,31;12,53;1,69;6,99;72,07;28,69;50,90;58,07;92,01;72,66;79,39;31,97;5,00;8,36;3,00;20,89;0,60;9,70;14,90;4,45;0,50;1,93;0,53;53,58;4,48;87,72;71,01;242,28;75,19;4,18;0,00;4,13;3,83;4,57;7,29;27,27;0,63;7,00;0,00;4,00;25,95;10,61;44,90;0,00;1,00;6,62;0,00;1,00;13,59;10,63
2102325;MA;55,21;63,95;56,37;45,30;89,08;36,11;83,72;46,89;73,76;10,63;86,29;54,81;33,13;50,97;89,67;7,41;13,63;166,39;10,96;1,37;5,71;81,73;8,97;13,86;71,34;91,44;78,17;90,97;36,37;5,00;28,77;5,00;35,63;0,90;15,40;32,70;4,25;0,10;6,00;0,46;62,99;1,84;20,55;42,48;72,62;16,44;6,85;9,10;79,13;1,66;26,59;2,95;33,33;1,19;11,00;0,00;4,00;25,89;3,67;79,39;0,00;1,00;21,62;30,53;2,00;11,24;7,70
2102358;MA;51,62;64,59;51,67;38,60;86,46;49,96;78,56;43,38;62,98;5,94;86,25;51,50;14,95;50,02;80,80;8,66;28,44;95,24;6,47;6,47;5,48;90,77;77,59;46,57;72,70;95,51;69,75;73,91;48,65;6,00;25,86;5,00;25,86;5,40;26,50;31,00;4,60;6,40;2,69;0,12;41,30;0,09;51,72;58,19;181,03;12,93;6,48;0,00;86,25;1,17;18,87;0,77;27,27;0,65;4,00;0,00;3,00;23,22;3,04;71,09;0,00;1,00;26,13;95,13;3,00;13,09;9,03
2102374;MA;50,94;62,30;58,03;32,50;88,41;12,88;49,66;98,27;73,13;3,79;85,44;69,74;13,75;18,02;90,75;7,48;18,41;236,70;10,55;0,00;5,78;19,61;25,93;69,24;23,14;67,06;51,00;50,32;0,00;1,00;0,00;1,00;10,55;1,60;18,60;26,00;4,20;0,10;1,22;0,13;25,25;3,50;31,65;42,20;126,61;42,20;0,00;0,00;3,18;0,26;5,49;4,31;44,44;1,37;2,00;0,00;2,00;29,45;97,89;42,33;0,00;1,00;8,94;34,21;2,00;23,00;0,53
2102408;MA;49,83;54,95;55,95;38,58;89,34;43,87;36,79;49,82;63,77;8,02;84,51;67,49;17,76;48,07;81,51;6,99;6,54;250,79;8,92;0,00;7,35;34,48;35,02;19,34;5,37;47,27;52,90;33,38;34,77;5,00;26,75;5,00;17,83;0,40;16,20;39,30;3,60;9,30;1,91;0,17;63,61;1,42;17,83;62,41;89,16;53,50;3,64;0,00;15,35;0,00;3,84;0,98;36,36;0,62;2,00;4,00;2,00;21,31;3,68;63,12;0,00;1,00;17,78;63,57;3,00;11,02;7,02
2102507;MA;47,31;49,60;55,79;36,55;84,30;15,32;47,70;51,06;58,79;8,45;90,89;65,02;11,72;38,84;90,78;4,85;23,53;73,53;5,14;5,16;9,44;12,66;2,12;7,73;17,11;57,06;52,42;56,87;34,88;5,00;35,99;5,00;10,28;6,30;25,10;36,80;3,90;4,90;2,50;0,11;36,19;33,95;30,85;30,85;149,09;15,42;1,05;0,00;18,25;2,95;9,93;0,67;36,36;0,46;2,00;0,00;1,00;23,92;19,32;43,53;0,00;1,00;8,55;36,96;2,00;7,63;4,87
2102556;MA;55,75;67,68;58,39;41,19;90,18;44,10;92,78;43,65;82,76;11,90;82,50;56,38;22,42;39,25;89,17;13,92;9,52;0,00;6,92;6,96;5,13;94,71;32,85;100,00;89,67;97,46;87,42;95,76;33,64;5,00;20,76;5,00;55,35;0,70;10,40;14,20;5,00;1,50;7,76;0,42;68,07;0,11;34,60;34,60;124,54;69,19;6,96;0,00;67,09;0,15;16,52;0,76;66,67;4,98;3,00;0,00;1,00;22,86;17,87;66,67;0,00;1,00;27,59;26,64;2,00;21,40;14,32
2102606;MA;52,51;62,01;54,01;41,53;85,69;30,76;67,82;63,75;64,12;7,70;86,20;58,00;18,97;43,47;90,81;12,85;26,16;129,03;9,86;4,96;6,29;45,55;5,84;18,23;41,58;76,87;72,82;73,54;13,80;4,00;14,79;4,00;4,93;7,70;17,80;37,40;4,40;1,70;1,17;0,19;59,04;7,06;34,52;54,25;108,49;34,52;0,00;0,00;58,23;0,21;24,96;4,42;54,55;0,54;3,00;1,00;2,00;26,45;1,83;78,49;0,00;1,00;8,22;17,48;2,00;18,60;13,94
2102705;MA;53,23;66,54;51,94;41,23;89,22;44,30;74,53;58,10;59,29;5,60;82,43;60,44;37,63;50,22;66,24;10,81;13,70;342,47;4,52;0,00;6,81;58,74;2,31;30,32;58,04;89,87;71,88;73,66;37,31;5,00;17,31;4,00;8,20;5,70;25,90;38,90;4,15;5,80;0,56;0,26;45,90;1,66;63,30;58,78;158,25;36,17;4,52;0,00;46,03;1,33;3,50;3,69;45,46;0,59;9,00;5,00;3,00;22,95;1,88;79,80;0,00;1,00;97,52;176,90;4,00;16,19;11,38
2102754;MA;51,99;65,29;53,73;36,94;85,87;43,01;76,74;55,54;73,21;7,12;80,85;53,74;19,73;37,66;89,97;0,40;34,01;0,00;9,15;1,87;6,09;80,07;75,50;100,00;62,79;96,38;76,81;66,25;14,12;4,00;18,29;4,00;54,87;2,10;16,30;25,20;4,40;2,30;0,22;0,17;62,00;3,32;36,58;73,16;146,32;45,73;9,15;0,00;80,02;0,12;8,20;1,92;44,44;2,38;3,00;2,00;1,00;21,77;33,59;29,25;0,00;1,00;18,13;35,28;2,00;0,82;0,27
2102804;MA;56,74;64,58;57,55;48,08;87,86;47,84;79,40;43,22;58,60;13,90;81,22;76,48;41,10;51,80;87,87;11,56;12,82;0,00;8,28;4,11;7,51;72,42;22,33;91,09;72,37;88,25;83,44;71,06;31,42;5,00;20,69;5,00;57,94;9,50;23,80;23,90;4,05;6,30;9,55;1,01;70,05;0,21;45,52;53,80;219,33;62,07;4,14;21,41;0,00;0,00;17,33;17,10;54,55;1,12;9,00;6,00;3,00;21,80;4,97;44,10;0,00;1,00;42,89;35,34;2,00;16,85;12,46
2102903;MA;56,09;68,35;57,26;42,67;88,52;36,17;72,11;76,58;70,03;9,16;84,95;64,89;20,78;43,94;91,51;14,45;18,48;45,35;12,53;3,41;4,84;38,46;26,89;11,59;63,14;79,44;78,98;64,01;14,26;4,00;4,18;2,00;8,35;4,20;16,60;27,70;4,55;3,80;0,40;0,19;70,61;14,27;66,80;33,40;137,78;8,35;1,70;20,06;53,42;0,44;15,52;1,91;55,56;1,71;4,00;0,00;3,00;28,41;7,44;82,91;0,00;1,00;0,00;14,61;2,00;22,95;14,40
2103109;MA;56,97;74,10;55,31;41,50;87,73;54,39;67,97;86,30;74,33;8,87;84,08;53,96;10,98;52,67;88,27;14,08;9,80;344,12;18,74;0,00;5,95;74,86;11,37;23,28;33,40;88,98;68,47;71,96;0,00;1,00;9,35;3,00;1,88;2,10;15,10;27,10;4,65;2,40;0,59;0,98;59,58;10,91;18,70;46,76;93,52;56,11;9,35;0,00;76,54;0,00;6,27;0,84;44,44;0,75;1,00;0,00;2,00;17,65;1,38;41,18;0,00;1,00;38,15;26,47;2,00;20,17;15,41
2103125;MA;49,64;54,92;55,23;38,78;86,33;39,74;54,55;39,06;71,21;7,76;85,18;56,76;20,36;44,87;81,08;8,82;15,63;684,93;2,32;0,00;8,93;68,60;33,21;100,00;32,29;69,50;53,85;56,64;84,46;6,00;80,09;6,00;11,44;2,10;13,90;27,10;4,00;3,20;0,91;0,15;59,28;9,59;34,33;34,33;57,21;45,77;11,53;0,01;66,09;0,00;10,31;1,14;55,56;1,03;4,00;0,00;2,00;23,44;7,57;72,66;0,00;1,00;22,78;78,34;3,00;13,17;9,31
2103158;MA;54,69;67,89;56,47;39,70;88,11;28,98;80,50;73,97;63,08;8,07;89,41;65,30;28,51;35,38;90,25;4,67;14,02;106,38;14,63;1,51;5,99;71,39;76,37;57,63;65,10;87,04;80,75;85,34;9,56;3,00;7,48;3,00;14,63;8,00;18,80;26,60;4,50;7,10;2,31;0,09;51,41;14,24;29,26;36,58;80,47;21,95;7,43;30,87;66,84;0,10;23,85;2,45;22,22;0,44;7,00;5,00;2,00;32,24;22,34;22,43;0,00;1,00;14,84;8,22;2,00;7,71;4,47
2103174;MA;56,47;64,63;61,10;43,70;89,08;19,22;79,69;70,51;66,14;6,77;89,77;81,70;31,19;35,53;89,07;19,01;16,45;301,21;4,63;0,95;6,28;33,34;22,50;46,57;53,04;84,26;85,84;89,48;14,45;4,00;9,16;3,00;4,58;3,30;23,60;31,60;3,85;0,70;2,76;0,08;42,08;8,27;9,16;50,37;73,26;32,05;1,89;65,28;30,54;0,59;62,62;5,31;36,36;0,60;7,00;5,00;3,00;30,12;43,95;22,59;0,00;1,00;28,72;14,54;2,00;29,15;19,59
2103257;MA;53,79;65,62;52,60;43,15;85,51;43,63;82,81;50,53;70,11;7,30;80,78;52,19;22,40;48,59;91,04;10,56;30,77;689,66;6,77;0,00;5,93;91,35;76,95;40,15;59,29;92,79;81,77;91,73;30,70;5,00;27,07;5,00;13,54;2,40;17,40;38,80;4,55;2,20;5,38;0,20;39,11;0,16;40,60;47,37;175,95;74,44;13,61;5,53;90,01;0,80;43,53;4,71;33,33;1,83;2,00;7,00;2,00;20,00;5,34;68,46;0,00;1,00;5,53;24,95;2,00;15,62;11,24
2103307;MA;57,05;59,63;57,70;53,81;74,43;50,82;75,42;37,87;75,62;9,95;80,37;64,87;52,57;59,98;86,86;15,83;17,70;165,93;17,06;3,25;18,67;81,51;71,75;88,49;68,22;91,98;69,25;69,49;75,19;6,00;44,67;6,00;18,68;0,20;17,50;29,70;4,50;0,10;5,71;0,52;57,73;1,19;47,11;66,60;151,08;48,74;5,69;0,00;25,51;0,52;4,69;2,69;63,16;0,70;12,00;8,00;6,00;25,50;3,47;50,22;0,00;1,00;54,75;30,22;2,00;23,58;16,75
2103505;MA;54,98;57,90;60,98;46,06;88,71;31,27;73,87;37,76;79,57;12,72;86,04;65,60;39,12;42,83;90,69;11,61;11,06;157,98;9,68;0,49;7,15;49,74;59,24;46,34;57,00;95,81;58,28;79,69;75,54;6,00;41,15;6,00;19,37;0,80;9,90;17,40;4,35;0,60;7,68;0,51;72,57;3,02;31,47;53,25;186,39;29,05;2,42;0,00;10,99;4,81;6,55;4,20;30,77;1,60;8,00;9,00;2,00;27,01;2,24;79,78;0,00;1,00;9,59;9,23;2,00;16,31;12,89
2103554;MA;47,93;54,82;50,77;38,21;82,69;26,25;63,31;47,03;59,89;5,42;82,65;55,13;10,78;36,51;89,42;16,14;24,90;79,37;24,39;1,27;7,70;80,33;49,70;27,69;42,55;86,67;58,15;59,65;42,05;6,00;24,39;5,00;3,72;3,36;26,40;31,90;4,50;14,00;0,40;0,22;44,96;2,38;18,29;60,98;195,12;30,49;18,29;0,00;72,41;0,00;22,34;1,69;44,44;0,43;1,00;0,00;1,00;31,95;2,32;33,61;0,00;1,00;24,59;12,09;2,00;23,61;17,33
2103604;MA;55,12;64,29;58,15;42,92;85,66;49,56;76,30;45,63;78,06;8,49;82,41;63,64;28,53;39,50;91,00;12,66;16,87;99,21;18,31;4,58;6,39;82,23;80,32;77,05;59,63;89,56;74,99;76,42;45,16;6,00;30,51;5,00;12,21;1,50;9,90;20,60;4,40;1,00;2,98;0,43;58,03;2,60;24,41;57,98;184,61;54,93;4,58;0,00;32,08;0,43;3,46;2,96;46,67;1,51;3,00;8,00;1,00;24,50;16,74;29,96;0,00;1,00;5,95;17,06;2,00;18,97;13,33
2103703;MA;53,69;56,26;57,79;47,02;87,83;32,94;66,96;37,32;75,20;9,53;75,87;70,57;56,81;40,26;89,95;1,05;5,92;42,02;15,33;6,13;6,53;71,70;36,55;93,15;56,58;88,55;56,25;62,84;59,55;6,00;58,24;6,00;22,00;0,20;15,50;29,30;4,25;0,20;1,30;0,22;72,76;10,11;58,24;98,08;211,49;42,91;12,26;34,15;47,93;0,00;7,74;1,51;38,46;0,86;15,00;9,00;1,00;28,21;0,85;30,38;0,00;1,00;18,33;27,98;2,00;1,90;0,89
2103752;MA;53,85;67,00;49,51;45,04;86,77;51,05;93,04;37,12;57,86;9,73;77,64;52,81;24,88;50,73;88,90;15,64;9,48;165,75;15,49;7,74;6,10;90,21;77,72;77,13;84,03;94,86;94,14;97,08;162,38;6,00;77,42;6,00;23,23;6,40;24,30;33,80;4,00;8,60;2,27;0,25;78,10;0,17;23,23;69,68;216,79;69,68;15,49;2,12;87,34;0,45;4,93;1,08;66,67;0,77;2,00;5,00;2,00;18,96;0,00;71,56;0,00;1,00;30,73;29,99;2,00;25,15;15,40
2103802;MA;54,15;67,76;53,90;40,80;82,14;54,68;71,06;63,16;78,83;9,19;75,33;52,27;26,17;41,33;76,76;18,93;17,39;579,71;4,28;1,75;12,47;81,73;90,89;58,01;60,69;91,26;69,16;59,17;16,22;4,00;17,11;4,00;8,56;3,30;12,70;17,20;4,95;0,40;1,50;0,32;73,28;3,24;55,62;77,02;175,42;77,02;4,28;0,00;86,92;0,64;3,97;0,60;36,36;2,23;2,00;9,00;0,00;21,45;3,52;40,58;0,00;1,00;73,63;89,53;3,00;29,33;19,32
2104008;MA;50,97;62,26;50,02;40,64;84,79;46,62;67,14;50,49;69,43;6,53;74,23;49,88;18,23;45,25;81,08;17,99;23,89;0,00;5,85;11,60;7,08;69,12;51,90;50,22;51,39;96,07;68,32;46,74;46,07;6,00;17,54;4,00;23,39;6,00;17,60;24,30;4,40;1,10;0,48;0,23;55,09;2,41;52,62;81,85;169,55;70,16;17,54;0,00;100,01;0,00;5,40;1,89;27,27;2,11;5,00;0,00;2,00;24,92;8,62;21,84;0,00;1,00;22,81;95,76;3,00;26,99;18,92
2104057;MA;56,97;67,14;58,97;44,79;89,46;43,13;90,28;45,70;70,54;11,76;81,95;71,64;27,63;50,93;88,41;12,19;14,65;165,56;2,35;2,38;6,75;77,23;62,83;98,50;74,76;96,82;93,15;92,47;58,89;6,00;21,16;5,00;11,76;2,80;18,10;27,00;4,60;5,20;5,94;0,51;74,90;0,27;54,08;35,27;150,49;54,08;5,31;5,44;0,40;0,64;12,81;2,39;53,85;1,69;7,00;0,00;2,00;18,86;2,68;50,55;0,00;1,00;36,55;27,89;2,00;18,01;12,99
