IBGE;MUNIC;NHB41A14;NHB41A15;NHB41A16;NHB41A17;NHB41A18;NHB41A19;NHB41A20;NHB41A21;NHB41A22;NHB41A23;NHB42A14;NHB42A15;NHB42A16;NHB42A17;NHB42A18;NHB42A19;NHB42A20;NHB42A21;NHB42A22;NHB42A23;NHB4314;NHB4315;NHB4316;NHB4317;NHB4318;NHB4319;NHB4320;NHB4321;NHB4322;NHB4323
1501303;Barcarena;83,03;94,89;94,89;80,06;112,68;88,96;100,82;38,55;56,34;68,20;43,39;53,55;38,81;46,21;47,43;44,91;46,45;22,42;28,42;36,32;6,32;7,11;13,42;15,00;16,58;15,00;14,21;15,79;13,42;15,79
1500107;Abaetetuba;97,11;60,11;62,42;104,04;113,29;67,05;41,62;80,92;83,23;39,30;45,68;38,56;36,86;60,63;50,55;37,41;18,86;36,15;36,67;20,86;5,06;9,48;10,75;13,91;8,85;5,69;12,01;6,95;13,28;11,38
1500206;Acará;63,66;89,12;89,12;89,12;70,02;89,12;82,76;82,76;70,02;82,76;27,75;44,39;59,17;48,06;45,03;50,37;43,11;41,26;43,57;34,85;15,25;22,03;11,86;23,72;13,55;15,25;18,64;11,86;23,72;13,55
1503457;Ipixuna do Pará;12,54;62,72;87,81;125,44;75,26;75,26;137,98;175,61;87,81;100,35;12,36;32,45;26,48;24,10;28,82;34,35;35,05;35,73;59,35;75,84;9,89;13,19;19,78;9,89;26,38;36,27;13,19;16,49;26,38;13,19
1504703;Moju;165,75;170,00;85,00;114,75;102,00;76,50;85,00;51,00;85,00;68,00;85,42;76,24;48,33;68,90;64,21;45,07;39,67;24,93;43,35;34,92;17,84;19,03;5,95;15,46;24,97;8,32;13,08;13,08;9,51;11,89
1505502;Paragominas;69,53;128,63;121,68;107,77;100,82;97,34;107,77;128,63;111,25;62,58;44,58;71,96;74,62;63,62;69,79;50,38;52,40;57,84;56,85;49,27;18,00;32,21;40,74;38,84;27,48;18,00;36,00;39,79;33,16;39,79
1508001;Tomé-Açu;65,67;87,56;43,78;131,33;71,14;191,53;158,70;87,56;82,08;65,67;41,81;57,89;34,37;79,40;60,46;92,99;84,34;49,53;46,06;38,63;16,28;19,24;19,24;11,84;23,67;16,28;26,63;14,80;19,24;38,47
1501402;Belém;138,72;145,11;177,35;197,84;183,40;96,74;59,79;51,06;48,70;43,67;49,48;49,25;63,76;70,17;66,03;35,10;24,21;19,38;21,25;20,18;8,13;6,06;7,44;8,75;7,29;7,83;6,91;6,44;7,83;6,52
1100072;Corumbiara;0,00;64,43;128,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,19;22,62;34,29;0,00;39,65;13,53;13,85;14,18;0,00;26,60;26,60;39,90;0,00;13,30;13,30;0,00;66,50;26,60;13,30;26,60
1503754;Jacareacanga;28,99;28,99;28,99;28,99;0,00;57,98;86,97;86,97;14,49;43,48;28,49;41,34;33,89;86,86;78,66;133,51;197,63;172,61;24,96;29,12;20,80;12,48;4,16;16,64;4,16;8,32;20,80;12,48;16,64;16,64
1600238;Ferreira Gomes;119,62;0,00;59,81;119,62;59,81;59,81;59,81;59,81;59,81;0,00;44,68;28,98;28,22;68,78;13,17;25,71;37,66;12,27;15,00;15,00;15,00;15,00;15,00;15,00;15,00;0,00;0,00;15,00;45,00;30,00
1700707;Alvorada;48,45;48,45;48,45;48,45;0,00;0,00;48,45;0,00;48,45;48,45;23,40;35,15;23,46;11,74;0,00;0,00;35,73;0,00;11,36;22,72;136,33;90,89;215,86;68,17;34,08;68,17;34,08;45,44;45,44;22,72
1703842;Campos Lindos;0,00;0,00;0,00;41,08;82,17;41,08;41,08;41,08;41,08;0,00;0,00;0,00;0,00;30,63;20,17;9,89;19,39;9,52;11,56;11,56;23,11;34,67;34,67;34,67;11,56;11,56;23,11;11,56;34,67;11,56
1703909;Caseara;89,21;0,00;0,00;0,00;0,00;178,41;89,21;0,00;0,00;0,00;19,83;0,00;19,26;0,00;0,00;37,25;36,75;0,00;41,26;20,63;61,89;20,63;0,00;20,63;0,00;20,63;0,00;20,63;0,00;123,79
1708205;Formoso do Araguaia;0,00;47,07;23,53;47,07;70,60;47,07;70,60;23,53;117,67;0,00;15,98;26,68;10,69;21,41;27,05;43,38;27,18;21,79;47,67;37,07;42,37;47,67;15,89;15,89;10,59;26,48;21,19;15,89;26,48;47,67
1708254;Tabocão;0,00;115,74;115,74;115,74;0,00;347,22;115,74;0,00;0,00;0,00;39,34;78,25;38,91;77,40;0,00;115,87;76,86;0,00;28,94;0,00;86,83;115,77;0,00;0,00;144,72;0,00;0,00;86,83;0,00;28,94
1711902;Lagoa da Confusão;0,00;25,16;75,49;100,65;75,49;50,33;100,65;50,33;150,98;100,65;16,86;41,04;48,00;39,04;46,03;22,46;29,25;21,45;65,41;39,25;32,71;45,79;13,08;19,62;39,25;13,08;32,71;26,16;19,62;45,79
1712702;Mateiros;0,00;0,00;133,51;0,00;133,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;77,82;0,00;37,91;0,00;0,00;36,06;0,00;0,00;0,00;36,39;0,00;0,00;0,00;36,39;72,78;0,00;36,39;0,00
1716505;Pedro Afonso;28,75;0,00;28,75;0,00;115,01;28,75;0,00;28,75;28,75;57,50;7,88;0,00;30,54;7,53;44,84;29,46;7,26;14,32;7,11;21,34;14,23;28,46;7,11;28,46;28,46;28,46;21,34;21,34;21,34;14,23
1716604;Peixe;55,16;110,31;55,16;55,16;0,00;55,16;0,00;0,00;110,31;110,31;17,84;35,27;17,44;8,63;8,60;8,51;16,84;8,34;42,93;42,93;32,20;42,93;10,73;10,73;53,67;32,20;53,67;64,40;75,13;32,20
1718204;Porto Nacional;60,55;114,38;134,56;148,02;80,74;87,47;141,29;87,47;40,37;67,28;52,08;47,91;72,37;62,47;49,34;49,05;67,52;48,49;32,60;35,70;38,81;58,99;34,15;24,84;35,70;29,49;40,36;54,33;31,05;49,68
1718303;Praia Norte;0,00;85,65;85,65;0,00;85,65;0,00;42,83;128,48;0,00;0,00;12,26;24,30;48,20;11,95;35,86;0,00;23,53;46,71;33,17;11,06;0,00;11,06;0,00;0,00;0,00;22,11;0,00;11,06;11,06;0,00
1718899;Santa Rita do Tocantins;0,00;202,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;43,90;86,96;43,07;0,00;0,00;0,00;41,91;0,00;45,07;0,00;135,20;90,13;135,20;0,00;90,13;45,07;135,20;0,00;135,20;45,07
1718907;Santa Rosa do Tocantins;0,00;0,00;0,00;94,25;0,00;0,00;94,25;94,25;0,00;0,00;0,00;0,00;0,00;62,07;20,79;20,71;41,27;20,56;0,00;0,00;0,00;85,97;107,46;21,49;64,47;85,97;21,49;0,00;42,98;107,46
1721257;Tupirama;243,31;0,00;0,00;0,00;243,31;0,00;0,00;0,00;0,00;0,00;57,11;0,00;0,00;0,00;53,76;0,00;0,00;0,00;0,00;0,00;0,00;52,38;104,77;52,38;0,00;52,38;0,00;52,38;0,00;52,38
2101400;Balsas;48,80;80,16;69,71;118,50;80,16;153,36;188,21;128,96;83,65;83,65;19,85;37,98;36,36;51,70;43,70;55,86;70,89;60,86;41,33;47,24;39,31;24,57;22,60;31,44;33,41;37,34;33,41;43,24;40,29;55,03
5100201;Água Boa;0,00;13,85;0,00;0,00;41,55;13,85;0,00;69,24;41,55;27,70;17,35;21,23;4,16;32,65;27,75;31,10;7,63;44,98;30,80;34,22;51,34;37,65;37,65;10,27;44,49;37,65;71,87;82,14;88,98;78,72
5100300;Alto Araguaia;54,72;109,44;54,72;246,24;136,80;27,36;27,36;27,36;27,36;82,08;29,12;34,27;39,24;55,05;32,08;26,25;10,32;35,51;23,27;40,71;63,98;34,90;17,45;23,27;40,71;29,08;46,53;17,45;23,27;5,82
5100409;Alto Garças;32,86;0,00;0,00;131,45;0,00;32,86;32,86;197,17;32,86;32,86;9,03;8,91;26,36;69,37;8,43;16,63;8,23;56,80;30,65;30,65;76,62;38,31;45,97;22,98;30,65;15,32;30,65;45,97;45,97;38,31
5101407;Aripuanã;31,40;15,70;0,00;31,40;47,10;62,80;172,71;94,21;141,31;78,51;44,35;33,89;38,08;42,14;31,84;98,42;132,08;104,04;109,64;56,85;40,61;12,18;12,18;12,18;4,06;20,30;20,30;16,24;24,36;44,67
5101902;Brasnorte;71,79;23,93;23,93;47,86;0,00;23,93;71,79;71,79;47,86;71,79;40,32;50,52;38,34;42,81;5,20;35,54;49,65;38,89;47,05;47,05;52,93;17,64;41,17;23,52;41,17;41,17;58,81;29,40;41,17;70,57
5102694;Canabrava do Norte;106,72;0,00;0,00;0,00;0,00;0,00;0,00;213,45;0,00;0,00;21,26;0,00;0,00;43,20;0,00;0,00;63,45;84,91;0,00;0,00;22,30;0,00;44,59;22,30;0,00;44,59;22,30;22,30;22,30;89,19
5103056;Cláudia;94,38;0,00;0,00;47,19;94,38;47,19;47,19;0,00;47,19;94,38;26,18;8,66;42,98;17,07;33,19;32,92;24,50;8,11;20,85;31,27;31,27;41,70;0,00;83,39;0,00;62,55;31,27;10,42;72,97;72,97
5103304;Comodoro;47,01;47,01;0,00;47,01;47,01;23,51;117,54;0,00;47,01;94,03;20,73;30,71;15,23;30,10;19,50;19,27;42,84;4,71;10,97;32,90;54,83;54,83;32,90;43,86;65,80;82,25;54,83;142,56;38,38;38,38
5103601;Dom Aquino;72,94;72,94;72,94;72,94;0,00;72,94;0,00;218,82;72,94;0,00;12,40;24,90;37,46;25,07;0,00;36,68;0,00;61,83;25,41;0,00;25,41;38,11;12,70;12,70;50,81;12,70;12,70;25,41;12,70;25,41
5103700;Feliz Natal;37,47;0,00;0,00;37,47;37,47;74,93;37,47;37,47;37,47;74,93;24,12;23,47;22,85;29,74;43,30;35,23;13,77;6,74;19,01;57,03;9,50;9,50;38,02;9,50;19,01;47,52;28,51;38,02;28,51;28,51
5103908;General Carneiro;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,80;0,00;0,00;18,22;18,05;0,00;0,00;0,00;16,56;33,13;314,73;82,82;66,26;165,65;149,08;82,82;115,95;49,69;99,39
5104542;Itanhangá;0,00;56,72;56,72;56,72;0,00;0,00;0,00;0,00;0,00;0,00;16,81;16,39;47,98;31,27;15,18;0,00;29,05;14,22;13,26;13,26;13,26;0,00;13,26;26,53;26,53;39,79;53,06;26,53;26,53;53,06
5105259;Lucas do Rio Verde;26,09;21,74;43,49;56,53;69,58;104,37;47,83;52,18;86,97;65,23;21,78;12,22;33,65;40,64;44,16;56,46;32,53;37,32;36,99;32,22;20,29;21,48;8,35;19,09;26,25;27,45;23,87;26,25;44,15;14,32
5105580;Marcelândia;37,71;0,00;0,00;37,71;0,00;37,71;0,00;0,00;75,41;37,71;45,09;9,21;28,20;9,60;18,69;38,10;0,00;19,79;26,32;61,42;26,33;0,00;61,43;26,33;0,00;0,00;17,55;17,55;26,33;0,00
5105606;Matupá;60,94;20,31;0,00;20,31;40,63;20,31;40,63;101,56;162,50;182,82;39,46;32,40;25,55;12,60;30,61;24,15;23,82;35,26;54,75;79,64;29,86;4,98;4,98;24,89;44,80;29,86;69,68;69,68;79,64;19,91
5105903;Nobres;0,00;58,88;264,94;0,00;29,44;147,19;206,06;29,44;176,63;353,25;13,35;33,42;73,64;6,70;26,08;78,25;65,21;6,52;58,09;142,01;83,91;19,36;12,91;12,91;19,36;6,45;32,27;6,45;25,82;19,36
5106000;Nortelândia;81,63;163,27;0,00;0,00;0,00;0,00;0,00;81,63;163,27;244,90;32,64;99,21;0,00;0,00;0,00;50,09;16,88;34,14;50,37;67,16;33,58;50,37;50,37;33,58;16,79;16,79;33,58;50,37;16,79;16,79
5106182;Nova Lacerda;139,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;139,76;67,35;0,00;0,00;15,78;15,32;45,18;29,63;0,00;14,99;89,96;59,97;29,99;0,00;14,99;0,00;14,99;0,00;0,00;14,99;44,98
5106190;Nova Santa Helena;0,00;0,00;0,00;214,36;0,00;0,00;0,00;0,00;0,00;107,18;0,00;0,00;0,00;55,62;0,00;0,00;0,00;26,63;23,59;117,95;23,59;0,00;0,00;23,59;94,36;0,00;0,00;0,00;23,59;47,18
5106216;Nova Canaã do Norte;0,00;0,00;40,31;40,31;40,31;40,31;40,31;40,31;0,00;0,00;0,00;8,09;16,19;48,43;23,55;15,64;38,97;7,77;25,63;0,00;25,63;0,00;17,08;34,17;8,54;17,08;51,25;17,08;17,08;0,00
5106299;Paranaíta;39,87;79,74;79,74;0,00;79,74;79,74;0,00;39,87;0,00;0,00;36,96;64,55;36,82;45,94;26,80;17,82;0,00;17,71;17,14;8,57;34,27;25,70;42,84;8,57;8,57;17,14;34,27;51,41;25,70;42,84
5106307;Paranatinga;80,50;80,50;128,80;80,50;96,60;48,30;32,20;32,20;16,10;16,10;91,77;47,59;70,37;55,52;53,94;35,46;39,37;30,11;22,71;22,71;34,06;15,14;22,71;26,49;15,14;26,49;30,28;11,35;30,28;18,92
5106372;Pedra Preta;25,23;25,23;25,23;25,23;0,00;0,00;50,45;0,00;25,23;25,23;6,06;23,99;29,74;17,68;5,73;28,37;22,93;11,40;16,61;22,14;5,54;60,89;33,21;33,21;55,35;60,89;44,28;27,68;27,68;33,21
5106455;Planalto da Serra;0,00;0,00;0,00;0,00;0,00;0,00;152,44;0,00;0,00;0,00;37,52;0,00;38,17;0,00;0,00;37,57;37,75;0,00;0,00;63,17;0,00;0,00;0,00;0,00;31,59;0,00;31,59;94,76;31,59;0,00
5107008;Poxoréu;68,34;113,90;68,34;113,90;113,90;113,90;0,00;68,34;22,78;45,56;41,97;66,91;80,20;56,30;79,17;55,49;0,00;56,48;25,77;25,77;25,77;42,95;73,01;17,18;17,18;25,77;21,47;25,77;21,47;30,06
5107180;Ribeirão Cascalheira;45,39;136,18;90,79;0,00;90,79;90,79;45,39;181,57;90,79;0,00;42,37;73,21;41,32;30,62;49,60;48,99;38,73;38,28;20,21;10,11;79,29;39,65;49,56;69,38;69,38;29,74;29,74;109,03;99,12;29,74
5107198;Ribeirãozinho;190,84;190,84;0,00;0,00;0,00;0,00;0,00;190,84;0,00;0,00;43,96;87,34;0,00;0,00;0,00;0,00;0,00;41,00;0,00;0,00;38,57;38,57;0,00;0,00;0,00;0,00;0,00;38,57;0,00;154,26
5107305;São José do Rio Claro;91,02;121,36;60,68;91,02;91,02;121,36;273,06;333,74;91,02;151,70;37,43;57,74;20,62;35,48;34,46;48,39;71,39;84,31;67,11;80,53;40,24;40,24;20,12;20,12;53,65;26,83;46,95;33,53;20,12;53,65
5107602;Rondonópolis;111,68;82,02;92,49;82,02;48,86;34,90;52,35;41,88;57,59;31,41;59,51;50,62;48,42;37,78;29,28;19,79;27,54;22,95;30,22;19,19;39,20;44,91;41,24;37,97;35,11;32,26;42,87;39,61;33,89;40,83
5107909;Sinop;92,26;69,66;56,48;77,19;35,77;52,72;45,19;47,07;41,42;47,07;70,97;43,87;33,85;48,57;31,44;34,97;29,45;32,22;22,95;28,56;25,47;29,54;37,70;37,19;38,20;27,00;35,66;40,75;37,19;50,43
5108105;Tesouro;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,59;56,93;0,00;54,32;0,00;0,00;0,00;0,00;33,06;0,00;33,06;0,00;0,00;0,00;33,06;66,12;0,00;99,17;0,00;66,12
5108204;Torixoréu;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,19;0,00;24,02;0,00;24,02;0,00;0,00;0,00;0,00;24,02;48,03;24,02;24,02;0,00
1100015;Alta Floresta D'Oeste;41,89;0,00;0,00;41,89;20,95;41,89;0,00;0,00;0,00;41,89;38,98;39,10;11,76;15,73;30,22;34,87;17,60;4,44;13,96;18,61;18,61;32,57;18,61;23,26;9,30;23,26;23,26;18,61;13,96;18,61
1100023;Ariquemes;90,92;111,58;103,31;119,84;78,52;66,12;41,33;45,46;41,33;45,46;48,61;52,68;54,77;47,51;41,44;33,38;24,65;19,79;26,85;21,69;28,92;39,24;34,08;26,85;28,92;26,85;25,82;32,01;28,92;33,05
1100031;Cabixi;0,00;107,30;0,00;536,48;0,00;107,30;0,00;0,00;0,00;107,30;0,00;31,47;15,90;80,33;0,00;37,65;19,28;19,74;37,29;18,65;18,69;18,69;37,38;37,38;18,69;18,69;56,06;74,75;37,38;0,00
1100049;Cacoal;42,69;85,38;71,15;33,20;42,69;37,95;23,72;42,69;14,23;18,97;21,95;38,98;45,52;25,99;36,55;26,95;18,63;39,34;14,96;20,71;41,43;39,13;90,92;111,64;57,55;78,26;90,92;86,32;90,92;77,11
1100056;Cerejeiras;0,00;0,00;0,00;57,34;28,67;0,00;57,34;57,34;0,00;0,00;5,55;11,12;27,84;22,30;12,16;12,25;30,86;37,29;25,17;25,17;12,59;37,76;31,47;37,76;37,76;12,59;31,47;6,29;37,76;25,17
1100064;Colorado do Oeste;0,00;0,00;31,11;31,11;0,00;0,00;31,11;31,11;0,00;31,11;5,26;5,31;10,73;10,83;6,16;12,59;25,73;26,29;12,77;12,77;12,77;31,92;12,77;19,15;25,54;12,77;12,77;12,77;25,54;25,54
1100080;Costa Marques;32,12;32,12;64,25;0,00;0,00;0,00;32,12;0,00;32,12;64,25;12,30;18,02;29,36;11,49;5,60;5,46;15,96;0,00;23,76;39,60;0,00;39,60;0,00;23,76;0,00;7,92;23,76;23,76;7,92;7,92
1100098;Espigão D'Oeste;0,00;0,00;14,95;0,00;0,00;14,95;29,90;74,75;14,95;14,95;15,60;9,26;21,40;18,17;9,36;21,62;18,35;33,32;23,81;13,61;10,20;30,60;20,40;10,20;6,80;17,00;20,40;30,60;34,00;34,00
1100106;Guajará-Mirim;52,28;52,28;52,28;20,91;31,37;20,91;0,00;10,46;10,46;10,46;21,64;15,01;25,51;10,54;13,11;21,66;4,30;12,78;15,23;10,16;25,39;33,01;2,54;5,08;5,08;2,54;15,23;17,77;7,62;7,62
1100114;Jaru;117,27;50,26;58,64;50,26;25,13;16,75;16,75;8,38;16,75;8,38;50,30;28,71;48,38;48,33;17,33;13,52;21,31;3,89;13,84;19,77;33,60;15,81;19,77;37,56;25,70;35,58;17,79;23,72;15,81;21,74
1100122;Ji-Paraná;37,38;37,38;40,78;64,57;40,78;20,39;23,79;50,98;78,17;61,17;17,80;21,47;26,60;27,14;17,20;13,96;19,23;33,58;45,84;32,98;26,54;16,89;18,50;17,69;20,11;18,50;12,06;24,13;16,89;22,52
1100130;Machadinho D'Oeste;101,61;87,10;43,55;58,06;14,52;29,03;43,55;43,55;72,58;58,06;54,93;40,36;44,86;20,72;15,35;20,00;14,68;16,78;55,36;39,08;35,82;35,82;22,80;39,08;13,03;39,08;19,54;65,13;48,85;35,82
1100148;Nova Brasilândia D'Oeste;86,76;28,92;115,67;86,76;28,92;57,84;0,00;57,84;57,84;0,00;41,84;27,79;41,53;22,99;24,44;29,31;0,00;24,39;51,02;19,13;19,13;12,76;31,89;31,89;19,13;6,38;6,38;6,38;25,51;6,38
1100155;Ouro Preto do Oeste;119,95;13,33;53,31;66,64;39,98;13,33;53,31;0,00;66,64;53,31;32,49;15,03;30,12;15,09;22,01;16,65;25,18;14,11;28,54;25,68;39,95;19,97;48,51;51,36;25,68;31,39;14,27;39,95;31,39;31,39
1100189;Pimenta Bueno;12,03;36,08;12,03;24,06;24,06;24,06;48,11;24,06;36,08;36,08;21,49;26,66;29,11;18,40;16,47;24,55;27,11;13,48;22,86;22,86;28,51;39,91;42,76;59,86;22,81;14,25;22,81;39,91;14,25;25,66
1100205;Porto Velho;79,39;97,91;87,33;74,10;71,45;58,22;54,69;82,03;85,56;81,15;39,88;44,75;47,14;39,08;36,19;30,21;31,70;35,89;46,70;45,39;44,31;38,66;30,19;26,50;27,37;23,02;26,28;22,59;29,32;29,32
1100254;Presidente Médici;0,00;25,95;51,89;25,95;51,89;25,95;25,95;25,95;77,84;51,89;26,34;8,87;13,43;4,52;15,46;5,27;16,15;5,51;20,70;25,87;62,09;46,57;36,22;41,39;36,22;10,35;15,52;20,70;25,87;10,35
1100262;Rio Crespo;0,00;0,00;0,00;0,00;134,95;134,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;107,44;26,57;52,58;0,00;0,00;28,81;0,00;0,00;0,00;0,00;0,00;0,00;57,62;0,00;86,43;0,00
1100288;Rolim de Moura;30,02;37,52;37,52;22,51;15,01;7,50;45,02;30,02;30,02;60,03;37,63;16,00;22,94;22,78;10,97;29,06;34,29;30,49;42,55;33,68;37,23;23,05;19,50;19,50;17,73;14,18;17,73;21,27;19,50;15,96
1100296;Santa Luzia D'Oeste;0,00;0,00;0,00;71,89;71,89;0,00;0,00;0,00;0,00;71,89;11,49;0,00;0,00;24,40;14,75;0,00;16,09;33,66;13,48;26,96;13,48;40,44;13,48;40,44;13,48;0,00;53,92;0,00;67,39;13,48
1100304;Vilhena;65,10;117,18;121,52;86,80;56,42;52,08;47,74;82,46;65,10;82,46;42,32;59,91;59,74;39,74;41,05;32,05;40,11;44,01;40,70;45,91;29,22;40,70;32,35;31,30;34,44;37,57;22,96;29,22;34,44;37,57
1100320;São Miguel do Guaporé;59,12;19,71;0,00;39,42;19,71;19,71;39,42;0,00;0,00;0,00;37,81;25,07;24,94;33,08;17,44;17,39;13,00;12,96;32,35;13,87;23,11;50,84;32,35;36,98;23,11;4,62;23,11;36,98;32,35;41,60
1100338;Nova Mamoré;48,44;16,15;16,15;32,29;64,59;48,44;16,15;80,74;64,59;48,44;33,43;21,74;24,77;20,77;43,69;39,24;15,93;24,86;47,16;31,44;27,51;27,51;19,65;31,44;27,51;15,72;15,72;23,58;35,37;7,86
1100346;Alvorada D'Oeste;36,83;0,00;36,83;0,00;36,83;0,00;0,00;0,00;0,00;36,83;11,61;5,86;11,83;0,00;6,79;0,00;14,18;7,24;15,25;22,87;45,74;30,49;30,49;38,12;7,62;30,49;15,25;7,62;22,87;22,87
1100379;Alto Alegre dos Parecis;0,00;0,00;0,00;0,00;40,06;80,13;0,00;0,00;0,00;0,00;0,00;28,69;14,29;0,00;15,12;30,21;7,54;15,07;17,42;26,13;0,00;0,00;34,85;26,13;8,71;8,71;26,13;26,13;17,42;0,00
1100403;Alto Paraíso;79,79;53,19;132,98;132,98;53,19;79,79;0,00;53,19;132,98;26,60;25,20;19,79;63,20;52,59;33,33;23,33;13,73;17,97;49,02;36,76;12,25;42,89;24,51;30,64;18,38;30,64;24,51;18,38;12,25;30,64
1100452;Buritis;14,94;179,24;238,98;104,56;44,81;89,62;44,81;89,62;29,87;29,87;29,56;68,71;101,43;48,66;20,55;35,31;14,87;36,55;39,30;39,30;53,59;17,86;53,59;17,86;17,86;21,43;14,29;25,01;46,44;35,72
1100502;Novo Horizonte do Oeste;0,00;0,00;0,00;0,00;0,00;0,00;65,57;0,00;65,57;0,00;0,00;19,46;9,84;0,00;11,43;0,00;12,01;12,31;52,17;0,00;39,13;26,09;26,09;13,04;39,13;0,00;26,09;13,04;13,04;0,00
1100601;Cacaulândia;0,00;117,51;0,00;117,51;0,00;0,00;0,00;0,00;0,00;0,00;31,66;15,71;15,59;15,48;16,16;16,05;15,95;0,00;0,00;0,00;24,10;0,00;48,19;24,10;24,10;0,00;0,00;24,10;0,00;0,00
1100700;Campo Novo de Rondônia;155,28;103,52;51,76;0,00;51,76;0,00;0,00;0,00;0,00;103,52;85,22;49,23;13,93;20,71;28,55;14,15;14,02;0,00;11,31;45,23;11,31;11,31;0,00;0,00;11,31;11,31;45,23;11,31;0,00;11,31
1100809;Candeias do Jamari;55,14;18,38;128,65;73,52;18,38;18,38;55,14;91,89;55,14;55,14;59,39;49,68;72,82;51,45;26,94;18,73;29,21;39,19;53,96;40,47;31,38;53,79;17,93;49,31;31,38;22,41;31,38;22,41;53,79;31,38
1100908;Castanheiras;164,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,37;27,65;0,00;28,17;0,00;0,00;0,00;0,00;0,00;0,00;92,79;123,72;61,86;30,93;30,93;30,93;0,00;30,93;30,93;0,00
1100924;Chupinguaia;0,00;89,09;89,09;89,09;178,17;0,00;44,54;44,54;89,09;89,09;50,57;39,49;38,60;56,64;82,67;26,83;26,15;59,55;42,90;64,35;10,73;10,73;21,45;10,73;0,00;0,00;0,00;21,45;32,18;21,45
1100940;Cujubim;28,41;28,41;56,82;28,41;28,41;28,41;56,82;28,41;56,82;142,05;14,85;4,77;32,23;8,91;8,26;15,86;49,65;36,86;47,10;121,11;0,00;26,91;13,46;6,73;0,00;13,46;47,10;40,37;33,64;20,18
1101005;Governador Jorge Teixeira;0,00;0,00;59,45;0,00;0,00;59,45;59,45;59,45;59,45;0,00;0,00;0,00;60,40;10,26;24,71;25,75;13,43;28,05;37,50;49,99;0,00;25,00;0,00;12,50;37,50;0,00;25,00;0,00;25,00;37,50
1101104;Itapuã do Oeste;152,83;152,83;101,88;101,88;0,00;50,94;0,00;50,94;0,00;0,00;50,86;30,02;49,24;38,80;9,74;19,12;0,00;9,24;58,54;23,42;105,29;35,10;46,79;46,79;11,70;11,70;23,40;81,89;70,19;11,70
1101203;Ministro Andreazza;146,63;0,00;73,31;73,31;0,00;146,63;0,00;0,00;0,00;0,00;46,04;55,44;46,36;27,90;20,49;41,41;10,46;0,00;0,00;15,47;61,86;0,00;15,47;30,93;0,00;0,00;46,40;15,47;15,47;30,93
1101302;Mirante da Serra;0,00;49,83;49,83;49,83;49,83;99,65;99,65;0,00;49,83;0,00;0,00;8,09;32,50;57,11;9,03;45,67;27,73;37,41;32,49;10,83;75,80;64,97;21,66;10,83;10,83;10,83;21,66;0,00;21,66;32,49
1101401;Monte Negro;156,37;195,47;0,00;78,19;78,19;39,09;0,00;78,19;39,09;0,00;63,65;94,50;18,71;37,07;38,23;50,47;56,23;18,57;69,28;0,00;51,96;17,32;0,00;8,66;0,00;8,66;43,30;43,30;8,66;34,64
1101435;Nova União;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;76,22;0,00;12,73;12,78;12,83;0,00;0,00;0,00;43,51;0,00;32,26;0,00;0,00;0,00;16,13;48,39;0,00;0,00;32,26;0,00;64,52;16,13
1101450;Parecis;0,00;0,00;112,23;0,00;112,23;0,00;0,00;0,00;0,00;0,00;17,89;0,00;34,47;16,94;33,63;0,00;16,13;0,00;24,24;48,48;24,24;0,00;0,00;24,24;0,00;0,00;0,00;24,24;0,00;0,00
1101468;Pimenteiras do Oeste;0,00;0,00;0,00;223,71;0,00;0,00;0,00;0,00;0,00;0,00;41,12;41,25;0,00;41,49;0,00;0,00;0,00;47,01;92,76;46,38;0,00;0,00;0,00;0,00;0,00;0,00;46,38;46,38;0,00;92,76
1101476;Primavera de Rondônia;185,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,18;28,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32,51;0,00;0,00;65,02
1101484;São Felipe D'Oeste;0,00;0,00;0,00;0,00;0,00;0,00;106,95;0,00;0,00;0,00;0,00;0,00;16,53;0,00;0,00;19,33;19,74;20,15;0,00;0,00;19,02;0,00;38,04;19,02;0,00;0,00;0,00;0,00;0,00;76,07
1101492;São Francisco do Guaporé;25,95;25,95;0,00;25,95;77,84;25,95;0,00;0,00;25,95;51,89;32,19;26,31;0,00;30,47;20,16;14,80;9,67;14,23;42,98;36,84;36,84;36,84;36,84;24,56;12,28;42,98;18,42;42,98;24,56;42,98
1101500;Seringueiras;37,86;0,00;0,00;37,86;37,86;0,00;37,86;37,86;75,73;0,00;15,95;0,00;0,00;31,61;16,86;8,43;25,31;25,33;71,61;8,95;26,86;44,76;53,71;44,76;17,90;26,86;35,81;26,86;0,00;26,86
