"sernum","miscat","percfunc","percnegfunc","percposfunc","percnofunc","cogseleva","mmUPFscons","snkUPFscons","propUPFscons","rihnutr","bdyshp","tstgdivtaro","rdytoeat","chp","esyacce","othreas","reassum","age","gender","edu","mrysta","occu","wrksty","wltock","ckskl","housdispinc","child","adol","adul","elder","freqck","freqtakout","supwhlmrk","locmrk","olgroc","homgro","rsttakout","cant","othpur","ovwob","region","ctyctry"
1334,0,3,2,0,0,3,2,1,61,0,0,1,0,0,0,0,1,50,2,6,2,6,8,1,1,5,0,1,2,0,3,2,1,0,1,0,0,0,0,1,1,1
1335,7,2,2,0,0,2,2,2,24,0,0,0,1,0,0,0,1,50,2,6,2,6,8,2,1,3,0,1,2,0,2,2,1,0,1,0,0,0,0,1,1,1
1336,0,0,0,0,1,2,3,2,40,0,0,0,0,0,1,0,1,55,2,7,2,3,0,1,1,7,0,2,6,4,5,2,1,0,0,1,0,0,0,2,1,1
1337,0,2,1,1,0,3,3,3,36,0,0,1,1,0,1,0,3,48,2,6,2,4,6,1,1,7,0,1,2,2,4,2,0,0,1,0,0,0,0,2,1,1
1338,3,3,3,0,0,2,2,2,21,0,0,0,1,0,0,0,1,45,2,7,2,6,8,2,1,7,0,1,2,0,5,2,0,0,1,0,1,0,0,1,1,1
1339,0,2,2,0,0,4,2,2,26,0,0,0,1,0,0,0,1,42,2,7,2,6,9,1,1,7,0,1,2,2,5,2,1,1,1,0,1,1,0,2,1,1
1340,0,3,3,0,0,3,2,2,63,0,0,0,1,0,1,0,2,52,2,6,1,3,9,1,1,4,0,1,1,0,2,2,1,1,1,0,1,0,0,2,1,1
1341,0,4,3,1,0,3,2,2,8,0,0,0,1,0,1,0,2,48,2,6,2,6,10,1,1,7,0,1,2,0,3,2,0,1,1,0,0,0,0,2,1,1
1342,0,3,3,0,0,3,2,3,20,0,0,1,1,1,0,0,3,21,1,6,1,1,5,2,2,4,0,0,3,2,4,2,1,1,1,0,1,0,0,2,1,1
1343,3,2,2,0,0,2,4,2,69,0,0,0,1,0,1,0,2,48,2,7,2,6,9,2,1,6,1,0,3,0,2,3,1,0,1,0,0,0,0,2,1,1
1344,3,2,2,0,0,3,1,2,29,0,0,0,1,0,0,0,1,45,2,8,2,6,8,1,1,7,0,1,2,0,3,1,1,1,0,0,0,1,0,2,1,1
1345,0,2,2,0,0,3,2,2,32,0,0,0,1,0,1,0,2,46,2,6,2,6,8,1,1,7,1,1,2,1,3,3,0,0,0,0,0,0,1,1,1,1
1346,0,3,3,0,0,3,2,3,39,0,0,1,1,0,0,0,2,48,2,7,2,5,7,1,1,7,1,1,2,2,3,2,1,1,1,0,0,0,0,1,1,1
1347,5,3,3,0,0,2,2,3,24,0,0,1,1,1,0,0,3,48,2,6,2,6,8,2,1,6,0,2,2,2,3,2,1,0,0,0,0,0,0,1,1,1
1349,3,0,0,0,1,3,3,2,44,1,0,0,1,0,0,0,2,50,1,6,2,6,9,2,1,2,0,1,2,0,2,2,1,0,1,0,0,0,0,1,1,1
1350,0,3,3,0,0,3,2,2,47,0,0,0,1,0,1,0,2,42,2,7,2,6,9,1,1,3,1,0,2,0,4,1,1,1,1,0,0,1,0,1,1,1
1351,1,2,2,0,0,1,4,2,40,0,0,1,1,0,0,0,2,53,2,6,2,6,8,2,1,5,0,0,2,2,4,3,1,0,1,0,0,0,0,1,1,1
1352,0,4,3,0,0,3,2,1,10,0,0,0,1,0,0,1,2,45,2,6,2,6,8,1,1,7,0,1,2,1,5,2,1,0,0,0,0,0,1,1,1,1
1353,0,2,2,0,0,3,5,3,52,0,0,1,0,0,0,0,1,43,2,6,2,6,8,2,1,3,1,0,2,2,3,3,1,0,1,0,0,0,0,2,1,1
1354,1,1,0,1,0,1,2,2,42,1,0,0,0,0,0,0,1,40,2,7,2,6,8,1,1,4,1,1,1,2,2,2,1,0,0,0,0,0,0,1,1,1
1355,4,2,2,0,0,3,2,2,13,0,0,1,1,0,0,0,2,45,2,7,2,6,7,2,1,7,1,0,3,0,5,2,1,0,1,0,1,0,0,2,1,1
1356,2,1,1,0,0,3,5,2,20,0,0,1,1,0,0,0,2,48,2,6,2,6,8,1,1,4,0,1,2,0,4,2,1,1,1,0,1,1,0,1,1,1
1357,0,2,2,0,0,3,2,2,40,0,0,1,1,1,1,0,4,21,2,6,1,1,7,2,2,1,0,0,3,2,2,1,1,1,1,1,0,0,0,1,4,2
1358,13,1,1,0,0,3,2,2,51,0,0,1,1,1,1,0,4,50,2,5,2,3,8,1,1,4,0,1,3,0,5,2,1,0,1,0,1,0,0,1,1,1
1359,0,2,2,0,0,3,3,3,39,0,0,0,1,0,1,0,2,45,2,6,2,4,8,1,1,6,0,1,2,0,5,2,1,1,1,0,1,0,0,1,1,1
1361,2,2,2,0,0,2,4,2,41,1,0,1,1,0,1,0,4,33,2,3,2,4,9,1,1,2,1,0,2,2,4,2,0,1,0,1,1,1,0,1,4,2
1362,0,3,3,0,0,3,2,2,60,0,0,0,1,0,1,0,2,47,2,6,1,5,5,2,1,4,0,1,1,0,2,2,0,0,1,0,0,0,0,1,1,1
1363,0,1,1,0,0,3,4,2,21,1,0,1,0,0,1,0,3,50,2,5,2,3,1,2,1,4,0,1,2,0,5,2,1,1,0,1,0,0,0,2,1,1
1365,3,3,2,1,0,2,2,2,24,1,0,0,1,1,0,0,3,50,1,6,2,6,8,1,1,3,0,0,3,0,2,2,1,0,0,0,1,0,0,1,3,1
1366,9,3,3,0,0,2,4,3,21,1,0,0,1,0,0,0,2,58,2,7,2,6,9,1,1,4,1,0,4,0,5,2,1,1,0,0,0,1,0,1,1,1
1368,0,4,2,2,0,4,1,2,10,0,0,0,1,0,0,0,1,50,2,8,2,6,10,2,1,6,0,0,3,1,5,1,1,0,0,0,0,0,0,2,1,1
1369,0,2,2,0,0,4,3,3,49,0,0,0,1,0,1,0,2,35,1,7,2,7,50,2,1,6,0,0,2,0,3,3,1,1,1,1,1,1,0,1,1,1
1370,2,3,3,0,0,3,2,2,21,0,0,1,1,0,0,0,2,48,2,8,2,6,10,1,1,3,1,0,3,0,4,2,1,0,0,0,1,1,0,1,2,1
1371,0,2,2,0,0,3,1,1,5,0,0,1,1,0,0,0,2,60,2,6,2,6,8,1,1,5,0,0,3,1,5,2,1,1,1,0,0,0,0,1,3,1
1372,1,1,1,0,0,2,2,2,19,0,0,0,1,0,0,0,1,61,1,6,2,3,2,2,2,3,0,0,1,1,1,1,0,0,1,1,0,0,0,1,3,2
1373,0,5,3,2,0,4,2,2,20,0,0,1,1,0,1,0,3,38,1,7,2,6,8,2,1,4,2,0,2,1,2,2,0,1,0,0,0,0,0,2,3,1
1374,0,2,0,2,0,4,2,2,41,1,0,0,0,0,1,0,2,44,1,8,2,6,10,2,1,6,2,0,2,1,4,2,1,1,1,0,0,1,0,2,3,1
1375,1,2,2,0,0,3,1,2,18,0,0,1,1,0,0,0,2,61,1,8,2,6,7,1,1,2,0,0,0,2,4,2,1,1,0,0,0,0,0,2,1,1
1376,0,2,0,1,0,3,3,3,45,1,1,1,1,0,1,0,5,50,1,6,2,6,8,1,2,2,0,0,1,4,4,1,1,1,0,0,0,0,0,2,2,1
1377,0,1,0,1,0,2,2,2,26,1,0,0,0,0,1,0,2,45,2,6,2,6,10,2,1,3,0,1,2,0,2,2,0,0,1,0,0,0,0,2,1,1
1378,0,1,0,1,0,3,2,5,71,0,0,1,0,0,0,0,1,43,1,7,2,6,8,1,1,3,0,1,2,0,2,1,1,1,0,0,0,0,0,2,3,1
1379,1,3,2,0,0,3,2,2,5,0,0,1,1,0,1,0,3,45,2,8,2,6,8,1,1,3,1,0,2,2,5,2,1,1,0,0,0,0,0,2,3,1
1380,0,2,2,0,0,3,2,2,20,0,0,1,1,0,1,0,3,44,1,8,2,6,10,2,1,3,0,1,2,2,3,2,1,0,1,0,1,1,0,1,2,1
1382,6,3,3,0,0,2,2,2,23,0,0,0,1,0,1,0,2,53,1,5,2,7,9,1,1,3,0,0,3,0,2,2,0,1,0,0,0,0,0,2,3,1
1383,3,2,2,0,0,1,3,2,20,0,0,0,1,0,1,0,2,50,1,6,2,6,8,2,1,3,0,0,1,0,2,2,1,0,0,0,1,0,0,2,2,1
1384,0,3,3,0,0,3,2,3,37,0,0,0,1,0,1,0,2,35,1,8,2,6,8,1,1,3,1,0,2,2,4,2,1,1,0,0,0,0,0,2,1,1
1388,0,4,3,1,0,3,3,4,41,0,0,0,1,0,1,1,3,40,2,7,2,6,7,1,1,5,0,1,2,0,2,3,1,1,1,0,0,0,0,1,1,1
1389,2,1,1,0,0,4,2,2,10,0,0,1,1,0,0,0,2,63,2,8,2,3,0,1,1,4,2,0,2,2,3,1,0,1,0,0,0,0,0,2,3,1
1390,6,4,1,2,0,2,2,3,21,1,0,0,1,0,1,1,4,38,2,8,2,6,8,2,1,4,2,0,2,2,4,2,1,0,0,0,0,0,1,1,2,1
1391,2,2,2,0,0,2,5,2,30,0,0,0,1,0,1,0,2,40,2,7,2,6,8,1,1,2,2,0,2,1,5,2,0,1,1,0,0,0,0,1,1,1
1393,0,2,2,0,0,3,2,2,38,0,0,0,1,0,1,0,2,56,2,7,2,6,6,1,1,3,0,0,2,0,4,1,1,0,1,0,0,0,0,2,4,1
1394,0,3,3,0,0,4,2,2,40,0,0,1,1,0,1,0,3,53,1,8,2,6,10,2,1,6,0,0,3,0,2,2,1,1,0,0,0,0,0,1,2,1
1395,0,2,2,0,0,3,2,2,9,0,0,0,1,0,0,0,1,40,1,6,2,6,40,2,1,6,1,0,2,0,3,2,1,1,0,0,1,0,0,1,1,1
1396,2,4,3,1,0,2,2,4,29,0,0,0,1,0,1,0,2,58,2,8,2,6,7,1,1,6,0,1,1,1,4,2,1,1,1,0,0,0,0,1,1,1
1397,0,2,2,0,0,3,2,2,22,0,0,0,1,0,0,0,1,61,1,6,2,3,8,1,1,3,0,0,2,2,5,1,1,1,0,0,0,0,0,2,3,1
1398,8,2,0,1,0,2,2,2,26,0,0,1,0,0,1,0,2,42,2,7,2,6,8,1,1,3,0,1,2,2,3,2,1,0,0,0,0,0,0,2,3,1
1401,4,2,2,0,0,2,2,2,32,0,0,1,1,0,1,0,3,50,2,7,2,6,8,2,1,7,0,0,4,0,2,3,1,0,1,0,1,0,0,1,1,1
1402,0,3,3,0,0,3,2,2,23,0,0,1,1,0,1,0,3,53,2,7,2,6,8,2,2,4,0,0,2,0,3,2,1,1,1,0,1,0,0,2,4,1
1404,0,4,3,1,0,3,3,3,50,1,0,1,1,0,1,0,4,45,2,8,2,6,8,2,2,5,1,1,2,2,4,2,0,1,1,0,1,1,0,2,1,1
1405,3,3,3,0,0,3,2,2,33,0,0,1,0,0,0,0,1,26,2,7,1,2,7,1,1,1,0,0,4,0,2,2,1,1,0,0,0,0,0,2,2,1
1406,0,4,3,1,0,4,3,4,50,0,0,1,1,0,1,0,3,30,1,8,1,1,14,1,1,3,1,0,4,2,4,2,1,1,1,1,1,0,0,1,2,1
1407,0,1,1,0,0,3,5,4,80,0,0,1,0,0,0,0,1,29,1,8,1,1,10,2,1,1,0,0,1,0,2,4,1,1,0,0,0,0,0,1,2,1
1408,0,2,0,1,0,3,3,3,50,1,0,0,1,0,0,0,2,39,2,8,2,6,8,2,1,3,1,0,2,2,5,3,1,0,1,0,0,0,0,2,2,1
1409,1,3,3,0,0,3,2,2,35,0,0,1,1,0,1,0,3,23,2,7,1,1,8,2,2,2,0,0,3,0,5,2,1,1,0,0,1,0,0,1,2,1
1410,0,2,2,0,0,3,2,2,7,0,0,0,1,0,0,0,1,23,2,7,1,1,9,2,2,1,0,0,5,0,5,1,1,0,0,1,0,0,0,1,2,2
1411,1,1,0,1,0,3,1,1,0,0,0,1,0,0,0,0,1,60,1,5,2,3,9,1,1,4,1,0,2,2,2,1,0,1,0,0,0,0,0,2,1,1
1412,0,3,2,1,0,4,2,2,12,0,0,0,1,0,1,0,2,53,2,6,2,6,8,2,1,4,0,0,2,0,3,2,1,1,1,1,1,1,0,2,1,1
1413,4,4,3,1,0,3,2,2,20,0,0,1,0,1,1,0,3,27,2,7,1,1,12,2,1,1,1,0,5,0,5,2,1,1,0,0,1,0,0,2,2,2
1414,0,1,1,0,0,4,2,3,38,0,0,1,1,0,0,0,2,40,2,8,2,6,40,2,1,4,2,0,2,2,5,2,1,1,1,1,0,0,0,1,3,1
1415,0,2,2,0,0,1,2,3,20,0,0,1,1,0,1,0,3,37,2,6,2,6,8,1,1,3,0,1,2,1,4,2,1,1,1,0,0,0,0,1,1,1
1416,0,0,0,0,1,3,3,2,45,0,0,0,1,0,1,0,2,40,1,6,2,6,10,2,1,4,0,1,2,1,3,2,1,1,0,0,0,0,0,2,1,1
1417,0,3,3,0,0,3,2,2,58,0,0,1,1,0,0,0,2,26,2,6,1,6,8,2,2,4,0,0,3,0,1,1,1,1,0,0,0,0,0,2,1,1
1418,4,3,3,0,0,3,3,2,70,0,0,1,1,0,1,0,3,45,2,4,2,6,8,1,1,3,0,0,4,2,5,2,1,1,1,0,1,0,0,2,1,2
1419,0,1,1,0,0,4,2,3,42,1,0,1,0,0,0,0,2,38,2,8,2,6,10,2,1,3,1,1,2,2,5,1,1,1,0,0,0,0,0,1,2,1
1420,2,3,3,0,0,2,3,3,70,0,0,0,1,0,1,0,2,35,2,7,2,6,6,1,1,3,1,0,2,0,3,2,1,0,0,0,1,0,0,1,2,1
1421,2,3,2,1,0,2,3,3,79,1,1,1,1,1,1,0,6,25,2,7,1,1,7,2,2,1,0,1,2,0,1,5,1,1,1,0,1,1,0,2,2,1
1422,0,5,3,1,0,3,4,2,62,1,0,1,1,1,1,0,5,26,2,8,1,1,7,2,1,1,0,1,3,0,3,2,1,1,0,1,1,0,0,1,2,1
1423,4,2,2,0,0,3,2,2,34,0,0,1,1,0,1,0,3,35,2,7,2,6,8,2,1,2,2,0,3,1,4,2,1,1,0,0,0,0,0,1,2,1
1424,2,1,1,0,0,2,3,2,40,0,0,1,1,0,1,0,3,33,1,5,2,6,8,1,2,3,1,0,3,0,4,2,1,0,1,0,1,0,0,2,1,1
1425,4,2,0,2,0,1,2,2,50,1,0,1,0,0,0,0,2,43,1,7,2,7,8,1,1,2,0,1,0,0,3,2,1,1,0,0,0,0,0,2,3,1
1426,2,2,1,1,0,3,3,2,40,0,0,1,1,0,1,0,3,46,2,8,2,6,8,1,1,2,0,1,2,2,2,2,1,1,0,0,0,0,0,2,2,1
1427,4,3,3,0,0,3,3,3,40,0,0,0,1,0,1,0,2,45,2,6,2,6,8,1,1,4,0,1,2,2,3,2,0,0,1,0,0,1,0,2,2,1
1428,3,5,3,2,0,3,3,3,46,0,0,1,1,0,0,0,2,35,1,8,2,6,10,2,2,2,1,0,3,1,1,3,1,0,1,0,0,0,0,2,2,1
1429,4,4,2,2,0,2,2,3,32,1,0,1,1,1,1,0,5,37,1,8,2,6,7,1,1,2,1,0,2,2,5,2,1,0,0,0,1,0,0,2,2,1
1430,5,3,3,0,0,2,2,2,7,0,0,0,1,0,0,0,1,49,2,3,2,4,76,1,1,2,1,0,2,1,5,1,1,0,0,0,0,0,0,2,4,1
1431,1,2,2,0,0,3,5,5,25,0,0,1,0,0,0,0,1,27,2,8,1,1,12,2,2,1,0,0,4,0,1,1,1,0,0,0,0,0,0,1,2,1
1432,1,2,2,0,0,3,3,2,19,0,0,0,1,0,0,0,1,34,2,7,2,6,8,2,1,3,0,0,2,0,3,2,1,1,0,0,0,1,0,1,2,1
1433,0,2,1,0,0,2,2,2,18,0,0,1,1,0,1,0,3,36,2,8,2,6,8,2,1,2,1,0,2,2,5,2,1,1,0,0,1,0,0,1,2,1
1434,2,3,3,0,0,2,2,2,10,0,0,1,1,0,0,0,2,36,1,8,1,6,10,2,1,2,0,0,0,2,5,2,1,1,0,0,0,0,0,1,3,1
1435,2,2,1,1,0,2,2,2,22,0,0,0,1,1,1,0,3,30,1,8,2,6,9,1,1,4,0,0,2,0,2,2,1,0,1,0,0,0,0,2,1,1
1436,1,3,3,0,0,3,2,3,39,0,0,1,1,0,1,0,3,24,2,7,1,1,6,2,1,4,1,1,3,2,5,2,1,0,0,1,0,0,0,1,1,1
1437,4,3,2,1,0,3,4,2,79,1,0,1,1,0,1,0,4,24,2,7,1,1,10,2,1,1,2,0,4,1,5,2,1,1,1,1,1,0,0,2,2,2
1438,0,2,2,0,0,3,2,2,20,0,0,0,1,0,0,0,1,36,1,8,2,6,8,1,1,3,0,0,2,0,3,2,1,0,1,0,1,0,0,2,2,1
1439,3,2,1,1,0,3,2,2,30,0,0,1,1,0,0,0,2,37,1,8,2,6,8,1,1,6,1,0,2,2,4,2,1,1,0,0,0,0,0,1,2,1
1440,0,4,3,1,0,3,3,3,19,0,0,0,1,1,1,0,3,27,1,7,1,1,8,1,1,2,0,0,4,1,3,3,1,1,1,0,0,0,0,2,2,1
1441,0,2,1,1,0,2,2,2,40,0,0,1,1,0,0,0,2,58,1,8,2,6,8,1,1,6,0,0,2,0,2,2,0,1,0,0,1,0,0,1,1,1
1442,0,2,2,0,0,3,2,2,24,0,0,1,0,0,1,0,2,52,2,6,2,6,7,1,1,4,0,0,3,0,5,1,1,0,0,0,0,0,0,1,1,1
1443,2,2,0,2,0,3,4,2,40,0,0,0,1,0,1,0,2,59,2,3,2,4,7,1,1,1,0,0,5,0,5,2,1,1,0,1,0,0,0,1,1,2
1445,0,2,0,2,0,3,2,2,36,0,0,1,1,1,1,0,4,46,2,8,2,6,8,1,1,4,1,1,2,0,4,2,1,1,1,0,1,1,0,2,2,1
1446,1,3,3,0,0,3,2,1,43,0,0,1,1,1,0,0,3,24,1,7,1,1,8,1,1,1,0,0,1,3,5,1,0,1,0,1,0,0,0,2,2,2
1447,2,3,3,0,0,3,3,2,28,0,0,1,0,0,1,0,2,31,2,7,2,6,8,2,1,3,1,0,3,0,4,2,1,1,1,0,0,0,0,2,2,1
1448,0,2,2,0,0,3,4,3,37,0,0,1,1,0,1,0,3,45,1,6,2,6,8,1,1,1,1,1,2,2,5,2,0,1,0,0,1,0,0,1,1,1
1449,0,4,2,2,0,4,1,2,22,0,0,1,1,0,1,0,3,21,2,6,1,1,7,1,1,3,0,0,3,0,3,2,0,1,0,1,0,0,0,1,1,1
1450,0,2,2,0,0,4,3,2,60,0,0,0,0,0,1,0,1,35,2,6,1,6,10,1,1,2,0,0,1,2,2,2,0,0,0,0,1,1,0,1,1,1
1451,0,3,3,0,0,3,2,2,52,0,0,1,1,0,1,0,3,24,2,7,1,1,7,1,1,2,0,1,4,3,3,1,1,1,0,0,0,0,0,2,2,1
1452,0,0,0,0,1,3,2,2,10,0,0,0,1,0,0,0,1,36,1,8,2,6,6,1,1,4,1,0,3,0,5,2,0,1,0,0,0,0,0,2,2,1
1453,0,3,2,1,0,3,2,2,10,1,0,0,1,1,1,0,4,38,1,8,2,6,8,2,2,2,2,0,2,2,5,1,1,1,0,1,0,0,0,2,2,1
1454,0,5,3,2,0,3,2,3,64,1,0,1,1,0,0,0,3,21,2,6,1,1,7,2,1,1,0,0,5,1,5,1,1,1,0,1,0,0,0,2,2,2
1456,1,2,2,0,0,3,2,2,23,0,0,1,1,0,0,0,2,35,2,7,2,6,8,1,1,4,2,0,2,1,4,2,1,1,0,0,0,1,0,1,2,1
1458,0,1,0,0,0,3,5,5,51,0,0,0,1,0,1,0,2,29,1,6,1,6,8,2,1,3,0,0,2,0,2,2,1,1,1,0,0,0,0,1,1,1
1459,0,3,3,0,0,3,5,3,39,0,0,1,0,0,1,0,2,36,1,8,2,6,10,2,1,4,2,0,4,0,5,2,1,1,0,0,1,0,0,1,2,1
1460,5,4,3,1,0,2,1,3,56,0,0,0,0,1,0,0,1,30,2,7,2,6,6,1,1,7,2,1,5,2,4,3,0,0,0,1,0,0,0,2,1,1
1461,0,3,3,0,0,3,2,3,40,0,0,1,1,0,0,0,2,38,2,8,2,6,8,1,1,5,1,1,2,1,5,2,1,1,0,0,0,0,0,1,2,1
1462,2,2,2,0,0,3,3,2,38,0,0,1,1,0,1,0,3,27,1,6,1,6,9,2,2,2,0,0,2,0,2,3,1,0,0,0,0,1,0,2,3,1
1463,2,2,2,0,0,2,2,2,66,0,0,1,1,1,1,0,4,25,2,7,1,1,4,2,2,3,0,0,3,1,5,2,1,1,1,0,0,0,0,1,3,1
1464,0,3,3,0,0,3,3,3,71,0,0,1,1,0,1,0,3,24,2,6,1,1,10,2,2,1,0,0,3,0,5,3,1,0,1,0,1,0,0,2,2,1
1465,2,2,2,0,0,2,3,3,31,0,0,1,1,0,0,0,2,37,1,6,2,6,10,2,1,1,1,1,2,2,5,2,0,1,0,0,0,1,0,1,1,1
1466,1,3,3,0,0,2,2,2,42,1,0,1,1,0,1,0,4,20,2,6,1,1,8,2,2,4,0,0,3,2,2,2,0,1,0,0,1,1,0,1,1,1
1467,5,3,3,0,0,2,3,2,40,0,0,1,1,0,1,0,3,45,2,7,2,6,8,2,1,4,1,1,2,1,4,2,1,0,0,0,1,1,0,2,2,1
1468,0,2,2,0,0,3,2,2,30,0,0,1,1,0,1,0,3,21,1,6,1,1,5,1,1,2,0,0,3,0,5,2,1,1,1,1,0,1,0,2,1,1
1469,1,2,2,0,0,3,2,3,19,1,1,0,1,0,0,0,3,35,1,8,2,6,8,1,1,5,0,0,2,2,2,2,1,0,0,0,0,0,0,1,2,1
1470,0,2,2,0,0,3,3,3,30,0,1,0,1,0,1,0,3,26,1,7,1,6,8,1,1,4,1,0,3,0,4,2,1,1,0,0,0,0,0,2,2,1
1471,2,3,3,0,0,2,1,2,31,0,0,1,1,1,1,0,4,24,2,7,1,6,8,2,1,2,0,0,3,0,2,1,1,1,1,0,0,1,0,2,1,1
1472,2,2,0,2,0,2,2,2,1,0,0,0,1,0,0,0,1,24,1,6,1,6,9,1,1,3,0,0,3,1,5,1,1,0,0,1,0,0,0,2,1,2
1473,0,3,3,0,0,3,2,3,30,0,0,0,1,0,1,0,2,36,2,8,2,6,8,1,1,2,2,0,2,2,5,2,0,1,0,1,1,0,0,1,2,1
1474,6,2,2,0,0,3,2,2,39,0,0,0,1,0,1,0,2,31,2,6,2,6,8,2,1,2,1,0,3,0,4,2,1,1,1,0,1,1,0,1,1,1
1475,2,0,0,0,1,2,3,3,31,0,0,1,1,1,1,0,4,24,2,7,1,6,8,2,1,2,0,0,1,0,1,2,1,0,1,0,0,1,0,2,1,1
1476,4,2,2,0,0,3,3,2,43,0,0,1,1,0,1,0,3,22,2,6,1,1,8,2,1,1,0,0,5,1,5,2,1,1,1,1,0,0,0,2,1,1
1477,3,1,1,0,0,3,2,2,20,0,0,0,1,0,1,0,2,34,2,8,1,6,8,2,1,4,0,0,1,2,5,2,1,1,1,0,1,0,0,2,1,1
1478,0,2,2,0,0,3,3,3,56,0,0,1,1,0,1,0,3,25,2,6,1,6,10,2,1,2,0,0,3,0,2,2,1,0,1,0,1,1,0,1,2,1
1479,1,2,2,0,0,3,2,2,57,0,0,1,1,0,0,0,2,43,1,7,2,6,12,2,1,4,1,1,1,2,2,2,1,0,1,0,0,0,0,1,2,1
1480,0,2,2,0,0,3,3,5,40,0,0,1,1,0,1,0,3,35,1,8,2,6,8,2,2,4,0,0,2,0,1,3,1,0,1,0,1,0,0,1,1,1
1482,0,3,3,0,0,3,2,2,40,0,0,0,0,1,0,0,1,26,1,6,1,6,10,1,1,2,0,0,3,0,2,3,1,0,1,0,0,0,0,1,3,1
1483,0,2,1,1,0,2,3,3,35,0,0,1,1,0,1,0,3,26,1,6,1,6,10,2,2,2,0,0,1,0,2,3,1,0,1,0,0,0,0,1,3,1
1484,0,0,0,0,1,3,2,2,51,1,1,1,1,0,0,0,4,24,2,7,1,1,7,2,1,2,0,0,4,0,2,2,1,0,0,0,1,0,0,2,2,2
1485,2,2,2,0,0,3,2,2,20,0,0,0,1,1,0,0,2,31,1,8,1,6,8,2,2,3,0,1,1,0,2,3,1,0,0,0,1,0,0,1,1,1
1487,4,2,2,0,0,3,2,2,20,0,0,1,1,0,1,0,3,32,2,7,2,6,10,1,1,2,0,0,0,0,2,2,1,1,1,0,0,1,0,1,2,1
1488,0,3,3,0,0,4,2,2,48,0,0,1,1,0,1,0,3,28,2,8,2,6,7,2,1,5,1,0,3,0,5,2,1,1,0,0,0,0,0,2,1,1
1489,0,3,3,0,0,3,4,3,77,1,0,1,1,0,1,0,4,30,2,7,2,6,7,1,1,3,0,0,2,0,2,2,1,1,1,0,1,1,0,1,1,1
1490,0,3,3,0,0,4,2,2,3,0,0,0,1,0,0,0,1,33,2,7,2,6,7,1,1,5,1,0,2,1,5,2,0,1,1,0,0,0,0,2,1,1
1491,1,2,2,0,0,2,2,2,32,0,0,1,0,0,1,0,2,27,1,7,1,1,10,2,1,1,1,0,5,2,1,2,1,1,0,0,0,0,0,1,2,2
1492,0,2,1,1,0,3,2,2,75,0,0,1,1,1,1,0,4,31,2,6,1,6,10,1,1,2,0,0,2,0,3,2,1,1,1,0,0,0,0,2,1,1
1493,3,2,2,0,0,2,2,2,68,0,0,0,1,1,1,0,3,36,1,8,2,6,10,2,2,4,1,0,2,0,2,2,1,1,1,0,1,1,0,1,2,1
1494,0,3,2,1,0,3,2,2,22,1,0,1,1,0,0,0,3,35,2,8,1,6,6,1,1,3,0,0,1,1,4,1,1,1,1,0,0,1,0,2,1,1
1495,2,3,2,1,0,3,5,2,90,0,0,1,1,0,1,0,3,21,2,6,1,1,4,2,2,7,0,0,3,0,1,4,1,0,1,0,1,0,0,2,1,1
1496,0,3,3,0,0,3,2,2,19,0,0,0,1,0,0,0,1,36,1,6,2,6,12,2,1,6,2,0,2,2,4,1,1,1,0,0,0,0,0,1,4,1
1497,0,3,3,0,0,4,2,2,10,0,0,1,1,0,1,0,3,28,2,7,1,6,10,2,1,4,0,0,3,0,2,2,1,1,0,0,1,0,0,2,3,1
1498,2,4,2,2,0,3,2,2,19,0,0,0,0,0,0,1,1,27,1,6,1,2,8,2,1,2,0,0,3,3,2,1,1,1,0,0,0,0,0,2,3,1
1499,0,2,2,0,0,3,3,3,41,0,0,1,0,1,0,0,2,25,2,6,1,6,10,2,1,5,0,0,3,0,3,3,1,0,1,0,0,0,0,1,3,1
1500,3,1,0,1,0,1,2,3,29,0,1,0,1,0,0,0,2,25,1,6,2,6,7,2,1,3,0,0,1,0,2,2,1,1,0,0,0,0,0,1,3,1
1501,0,0,0,0,1,3,2,3,76,1,0,0,0,0,0,0,1,49,1,6,2,6,8,1,1,3,0,0,2,2,2,2,1,1,0,0,0,0,0,1,1,1
1502,0,3,3,0,0,3,2,2,53,0,0,0,1,0,1,0,2,30,1,8,1,6,9,1,1,3,0,0,2,0,2,2,1,0,0,0,1,0,0,2,1,1
1503,2,2,2,0,0,3,2,2,15,0,0,0,1,0,1,0,2,22,2,6,1,1,10,2,2,2,0,0,3,0,5,1,1,1,1,0,0,0,0,2,1,1
1504,0,2,2,0,0,2,4,2,32,0,0,1,1,0,1,0,3,24,2,7,1,1,12,2,1,1,0,0,3,1,1,1,0,1,1,1,1,0,0,2,2,2
1505,0,3,3,0,0,3,3,2,52,0,0,0,1,0,1,0,2,31,2,5,2,7,9,1,1,2,2,1,6,0,4,2,1,0,1,0,1,0,0,1,1,2
1506,2,3,3,0,0,3,2,2,11,0,0,0,1,0,0,0,1,29,2,8,1,6,8,2,1,3,0,0,2,0,2,2,1,0,1,0,0,0,0,2,1,1
1507,3,0,0,0,1,3,4,2,79,0,0,1,1,0,1,0,3,20,2,6,1,1,6,2,2,7,0,0,3,1,2,2,1,0,1,0,1,1,0,1,1,1
1508,8,1,1,0,0,3,5,2,81,0,1,0,1,0,0,0,2,29,1,7,1,6,40,2,1,7,0,0,1,0,1,5,1,0,0,0,1,0,0,2,1,1
