METRO;CAPITAL;IPS;VAB21;PIB21;PIBPC21;ATV;POP21;ARREC23;DEMA;DESMAR;MORTR;MORTI;MORT;MORTINF;HOSP;SUBN;AGUA;ESG;IAGUA;PAGUA;COLETA;LUZ;PAREDE;PISO;ASSJ;ASSM;MORTAT;HOMI;ABNEF;ABNEM;EVSEM;DSTIEM;IDEBF;REPM;INTER;BANDA;TELM;QINTM;EXPVIDA;MRT1550;MRTCRN;OBS;SUI;VERDE;CO2;CALOR;VUNEC;VEG;DIRH;JUS;CULT;GRAV19;PARQUE;TRABI;VMULHER;ESUP;ENEM;FBE14;AG;PEC
0;0;56,1;91207,6;93138,6;10876,87;ADM;8563;1152010,33;78,01;1,28;35,3;35,58;214,44;6,51;642,3;5,27;88,47;84,77;65,58;58,36;53,84;94,75;63,74;95,24;51,39;0;11,06;33,17;1,6;4,7;10,1;31,9;4,35;9,6;75;0,17;32,63;58,69;68,79;1,03;367,92;19,77;4,42;0,64;12,14;6,63;50,95;42,99;6;0,84;3;18,68;2,07;46,31;18,17;30,98;471,6;4,35;0;0
0;0;53,6;61572,76;65165,28;17765,89;ADM;3668;4352390,48;43,62;0;108,81;0;144,29;0;408,94;5,58;85,31;96,64;87,68;38,84;91,77;98,71;57,81;97,3;30,49;0;131,28;26,26;0,3;3,1;5,1;28,3;4,65;4,3;90,58;5,22;72,52;96,74;74,21;3,96;678,56;26,87;6,56;1,64;36,53;32,82;55,33;17,58;4;1,06;2;27,27;16,09;7,12;392,16;31,14;509,07;5,4;0;0
1;0;53,75;75893,35;82663,29;30103,17;ADM;2746;8736925,7;0;0;73,61;0;179,61;0;364,17;4,1;79,24;97,4;94,14;11,84;89,19;98,16;65,85;94,72;78,59;15,69;82,08;18,24;0,3;10,4;1,3;37,4;4,05;7;92,59;1,63;92,5;95,46;73,55;5,47;404,24;22,46;0;1,8;30,93;109,44;51,66;18,45;1;1,04;1;24,14;4,72;14,53;473,93;24,48;491,54;4,05;0;0
0;0;44,66;89868,18;91479,79;20842,97;ADM;4389;3739822,57;1,79;2,33;69,09;0;186,14;14,51;410,12;6,98;48,81;4,13;85,35;20,74;45,08;79,88;31,49;60,44;49,94;0;11,69;58,46;0,5;1;6;36,3;4,15;1,6;55,48;1,12;55,6;97,25;69,25;6,4;558,36;13,82;11,69;0,47;29,76;444,31;54,19;3,07;2;1,65;1;37,88;1,26;17,4;473,93;38,38;443,55;4,15;0;0
0;0;54,43;67186,28;68536,43;14511,21;ADM;4723;3640385,81;86,95;0,2;85,4;21,53;127,21;24,21;698,71;5,27;67,29;10,51;95,43;73,54;60,46;95,69;57,53;89,99;0;0;75,76;10,1;1,7;0,5;5,7;31,3;4,1;1,7;59,6;0,61;50,55;95,08;70,6;2,01;378,97;21,51;0;0,66;43,47;22,73;52,98;60,5;3;0,93;2;23,73;4,46;3,01;52,52;33,14;466,68;4,1;0;0
0;0;52,91;28534,51;29142,46;13180,67;ADM;2211;3275141,71;0;0;92,12;46,95;126,74;41,67;452,28;4,72;79,11;32,17;91,81;17,91;74,49;93,49;40,07;89,73;91,74;0;169,68;79,19;1,34;1,4;5,3;34,2;4,45;3,9;91,64;0,64;81,64;95,48;68,05;2,14;482,58;19,37;0;1,27;2,77;254,52;55,21;7,46;2;1,1;3;29,17;7,33;3,96;113,77;39,31;453,27;4,7;0;0
0;0;56,21;83940,4;85928,25;29846,56;AGR;2879;3604930,4;1,77;0;35,01;7,12;240,34;31,25;451,55;4,44;53,24;99,88;96,32;15,75;59,94;85,87;48,78;88,1;33,9;0;36,52;14,61;2,6;9,5;7,6;28;3,9;6,3;59,55;9,01;55,25;92,02;72,69;1,49;373,62;27,64;21,91;0;28,66;102,26;52,68;29,61;2;1,06;1;12,5;2,18;0;0;37,23;480,36;3,8;1;0
0;0;46,94;108476,46;111443,42;17150,42;ADM;6498;5951037,96;0;0;46,24;0;122,24;47,62;215,45;5,96;64,36;54,79;47,72;24,34;51,07;87,84;38,8;70,56;65,62;0;37,18;20,66;0,4;10,1;5,4;30,8;4,35;0,4;41,05;3,35;47,7;97,05;71,74;0,91;298,34;20,4;61,97;2,53;43,43;857,26;52,75;4,52;4;0,97;2;22,22;2,53;17,06;114,89;23,16;520,08;4,4;0;0
0;0;56,11;143855,6;145863,18;29914,52;AGR;4876;3623149,61;34,18;0,51;62,58;20,86;287,28;12,2;656,28;4,97;85,45;88,93;93,44;48,76;79,45;89,26;62,93;85,68;72,66;0;47,45;42,7;1,1;11,1;4,3;32,9;4,75;1,9;94,07;0,23;70,23;98,64;66,46;1,85;622,24;21,59;9,49;0,09;20,77;52,19;52,02;41,1;7;0,84;2;32,93;5,23;18,97;9,63;27,91;492,38;4,75;1;0
1;0;50,36;112968,2;116736,09;34629,51;PEC;3371;5386634,83;0,21;6,29;29,65;29,65;148,19;15,87;1216,26;4,66;48,53;6,38;95,7;52,65;68,73;91,18;48,91;77,47;53,55;0;26,86;53,72;1,7;4;4,6;23,5;4,6;3,3;52,99;0,58;65,66;97,76;72,45;1,63;322,98;25,64;10,74;2,3;138,45;231;53,71;23,12;4;1,24;3;33,33;2,61;0;57,05;26,16;463,68;4,6;0;1
0;0;54,33;167485,9;175926,9;22913,12;ADM;7678;7925058,07;76,4;0,02;13,17;0;154,94;8,26;494,92;5,05;84,27;0,86;69,78;19,634;81,97;92,11;62,99;95,91;22,73;0;33,26;13,86;0,8;5;9,2;37,3;4,55;8,6;76,37;0,47;71,19;97,17;73,21;2,91;374,92;21,38;11,09;0,19;43,17;24,94;49,31;33,73;2;0,79;1;23,97;1,97;21,22;56,34;25,29;469,96;4,55;0;0
0;0;53,8;137263,56;139630,25;39477,03;AGR;3537;3067869,01;0;0;42,29;0;202,61;20,2;735,09;3,8;59,26;52,51;59,6;43,31;58,81;84,59;57,63;88,3;36,7;0;37,31;7,46;0,32;1,06;6,1;25;4,22;2,3;63,98;3,09;86,38;90,1;72,05;0,79;369,57;20,3;7,46;0,29;38,07;261,19;54,92;13,39;4;1,08;2;34,04;5,24;13,95;155,04;34,59;401,9;4,7;1;0
0;0;51,18;169778,39;180272,58;74895,13;AGR;2407;4844836,65;0,69;1,03;41,91;0;35,87;20,49;290,82;4,63;44,25;7,28;43,12;28,65;52,38;96,23;43,65;95,04;0;0;135,2;45,07;0,6;1,6;1,7;35,1;4,95;4,22;45,52;3,08;56,12;94,91;74,8;3,51;309,93;25,27;0;0,4;212,27;621,9;54,99;21,75;2;1,22;2;18,52;4,62;0;188,68;47,39;500,56;4,95;1;0
0;0;52,48;292236,05;307685,02;63257,61;AGR;4864;9117485,36;0;0;61,91;0;115,54;27,4;513,98;6,33;41,67;16,44;69,59;61,02;54,15;94,11;44,55;82,25;56,55;17,46;42,98;34,36;0,72;0,6;6,6;22,8;4,55;3,1;73,48;0,85;93,75;94,79;71,77;1,29;454,36;19,84;21,49;1,14;43,39;45,1;47,02;24,71;5;1,21;2;16,44;4,67;6,85;312,5;25,55;479,33;4,55;1;0
0;0;51,9;46416,95;48098,44;16427,06;ADM;2928;3009207,97;0;0;34,52;0;172,8;20;683,06;5,02;69,14;62,56;96,35;49,08;61,88;91,98;55,52;87,14;63,8;74,13;50,34;35,96;0,7;1,8;10,4;20,9;4,5;3,7;71,62;4,53;66,63;97,05;74;4,55;276,29;19,56;35,96;2,11;19,93;143,83;52,63;10,33;1;0,97;3;30;1,83;13,55;74,13;12,66;512,7;4,3;0;0
0;0;58,21;40812,73;41930,98;16573,51;ADM;2530;2324528,59;28,07;3,37;39,54;0;158,75;28,57;276,68;4,49;83,61;28,27;95,42;61,67;63,79;97,76;60,21;93,44;0;0;41,56;8,31;0,6;4,3;5,1;31,4;4,85;2,86;87,23;0,9;49,22;97,06;70,5;2,57;326,15;19,87;8,31;0,2;16,77;29,09;49,74;21,18;4;1,03;2;11,43;0,78;45,85;84,53;27,12;442,6;4,85;0;0
0;0;53,05;70444,22;73589,55;13485,35;ADM;5457;7524318,31;31,8;0,17;18,55;0;217,31;18,02;714,68;6,46;67,18;2,04;88,44;56,03;68,11;94,47;53,99;87,82;29,37;0;17,69;17,69;0,1;2,04;8,1;41,1;4,43;2,1;69,19;0,57;64,9;97,73;69,14;2,04;443,09;17,11;0;1,32;39,25;104,35;56,04;27,44;3;0,84;2;22,55;0,7;1,43;125,41;36,97;480,89;5,5;0;0
0;0;50,37;35566,87;36540,73;22696,11;ADM;1610;1642677,79;0;0;25,56;0;134,91;55,56;807,45;6,99;69,12;2,29;98,63;27,05;62,21;80,88;52,3;67,05;0;0;11,22;11,22;1,4;1,6;4,8;27,5;3,75;8,3;66,34;0,99;74,97;61,24;71,28;1,08;501,07;14,16;11,22;3,54;6,92;768,37;51,01;0,27;3;0,97;2;16,67;8,23;24,52;232,02;19,03;433,51;3,75;0;0
0;0;53,9;250330,56;255814,09;20555,57;FLOR;12445;8869906,82;84,43;0,74;32,54;8,13;194,39;6,9;257,13;5,72;76,35;48,4;100;27,78;77,2;91,37;59,02;91,8;61,27;9,87;7,55;7,55;0,2;7,9;7,1;38,4;4,05;2,6;88,35;2,53;5,24;75,87;70,7;2,27;216,23;18,35;4,53;2,87;7,12;9,06;53,4;33,91;4;1,22;2;18,62;0,47;2,89;211,99;18,9;476,49;4,05;0;0
1;0;54,16;47960,18;49467,49;15926,43;ADM;3106;3247876,77;0;0;32,32;0;96,85;12,78;193,17;4,79;68,91;2,71;89,73;58,24;68,79;91,36;72,75;87,15;0;0;25,16;33,54;0,6;3,8;5,6;35,1;4,6;1,68;55,03;1,81;50,34;95,5;72,63;2,72;368,67;20,53;8,39;1,19;25,07;92,24;51,67;21,2;2;1,07;2;15,79;0;0;344,83;89,43;503,69;4,6;0;0
0;0;51,85;60420,87;61804,37;12618,29;ADM;4898;4157750,26;48,34;0,08;20,61;0;331,56;16,13;714,58;3,82;85,8;4,87;82,81;14,79;76,39;94,04;42,45;88,85;41,41;0;24,39;14,63;1;2,4;6,1;20,5;4,5;4,3;78,05;0,22;91,9;97,29;69,86;1,87;500,43;20,9;14,63;0;20,4;46,34;50,95;54,27;2;0,84;2;29,03;3,69;39,41;10,04;30,08;498,52;4,5;0;0
1;0;52,21;149155,05;156734,12;40731,32;AGR;3848;6961910,37;0;0;128,07;9,67;87,57;18,87;571,73;5,96;56,57;43,3;62,14;48,3;61,51;95,41;58,83;89,55;0;0;31,66;22,61;0,02;0,9;4,2;19,3;4,95;2,1;62,19;1,88;68,68;95,62;73,81;2,91;431,73;29,25;22,61;0,52;47,05;210,31;52,77;25,75;4;1,03;5;22,64;4,97;23,4;326,19;20,63;451,01;4,95;1;0
1;0;52,08;226550,06;240328,58;44080,81;AGR;5452;9085000,34;0;0;73,69;7,48;85,41;52,63;788,7;5,25;61,7;1,4;80,14;22,25;83,72;97,01;55,42;95,03;84,96;37,65;27,41;39,15;0,7;2,2;2,3;22,1;4,15;4;82,44;7,53;79,83;92,97;73,84;2,82;551,44;22,22;11,75;0,8;30,64;80,27;49,84;21,23;8;1,22;2;21,05;3,91;0;595,71;26,54;513,58;4,15;1;0
0;0;57,9;127896,56;132862;14820,08;ADM;8965;8075524,4;97,07;0,26;33,34;11,08;191,55;15,75;323,48;6,6;74,44;12,33;53,28;14,33;65,54;91,53;62,43;91,74;45,42;0;18,47;9,23;1,4;7;8,1;28,9;4,55;11,4;89,52;0,59;31,72;85,62;70,7;1,58;402,15;16,58;5,54;3,72;11,69;2,77;51,72;35,09;8;1,22;2;24,41;1,76;6,51;70,87;38,2;452,81;4,55;0;0
1;0;53,89;528885,82;532373,97;265258,58;FLOR;2007;3306218,91;0;0;101,73;10,53;101,78;0;149,48;5,43;69,67;0,41;94,92;45,01;78,5;92,9;67,37;95,2;0;0;63,41;63,41;0,8;7,8;4,1;19,4;4,8;4,7;67,06;1,54;56,34;92,82;72,63;2,75;282,66;25,75;0;0,96;91,72;120,48;52,85;28,34;2;1,23;1;28,57;0;3,55;238,73;54,66;512,29;4,8;0;0
0;0;52,51;302591,8;318252,68;18758,26;ADM;16966;24191967,31;0;0;83,21;0;121,5;5,71;860,54;5,98;68,45;5,82;78,53;27,97;64,91;82,49;53,27;82,09;47,77;9,94;7,14;28,55;0,7;0,4;7,8;31,3;4,7;8,2;72,15;1,9;73,49;95,7;74,07;3,44;334,35;22,12;35,69;5,8;15,59;49,25;52,36;17;3;1,01;3;19,43;1,17;4,01;219,65;31,41;474,19;4,7;0;0
0;0;55,68;34336,95;35246,27;16145,79;ADM;2183;2750485,67;0;0;46,17;46,17;48,45;35,71;503,89;5,43;78,32;68,8;95,51;46,51;78,32;96,82;64,86;94,21;47,96;0;0;9,9;1,4;3,88;0;35,8;4,15;9,2;81,91;1,56;75,99;96,21;72,88;3,04;249,86;42;0;0;26,19;217,71;55,55;6,12;5;1,1;2;21,43;10,53;15,46;313,15;4,07;488,2;4,15;0;0
1;0;56,28;142017,67;146707,97;51821,96;AGR;2831;4466415,03;0;0;35,56;0;157,61;35,71;529,85;5,09;59,54;33,67;84,78;27,47;59,78;89,24;79,34;98,41;0;14,35;122,15;16,29;0,8;2,7;6,6;25,3;4,9;4,1;54,17;4,9;85,71;93,78;73,04;4,12;627,19;28,35;0;2,1;122,67;61,07;44,71;23,88;2;1,02;3;14,29;2,64;8,08;169,2;68,63;449,78;4,9;1;0
1;1;68,07;8983888,28;10333418,52;32977,35;SERV;313349;2374557583;0;0;24,81;0,65;121,41;13,44;432,43;4,57;93,71;89,02;98,86;29,96;93,2;92,57;79,04;97,96;60,77;5,16;42,62;33,37;0,3;4,3;4,6;12,1;5,7;2,7;98,52;36,62;92,97;96,21;74,61;2,07;446,13;20,83;9,58;8,48;2,04;4,03;37,1;20,2;11;0,94;9;9,41;8,16;0,81;772,27;295,89;565,44;5,7;0;0
1;0;45,37;187624,91;191372,85;24892,41;AGR;7688;6987179,62;0;0;26,26;2,74;161,71;23,53;1456,82;3,7;37,64;2,58;72,22;62,04;40,36;64,64;36,65;58,01;21,75;0;26,81;13,41;5,5;13,6;3,7;50,3;3,95;6,5;47,84;3,05;21,26;95,75;71,89;4,74;596,15;20,17;0;2,45;9,26;388,79;53,79;4,99;10;1,06;1;31,76;1,89;0;164,38;26,07;447,69;4,6;1;0
0;0;53,15;331510,7;372641,87;16329,62;ADM;22820;38676458,78;27,73;0,25;65,66;8,75;165,83;15,11;709,9;6,53;84,34;61,25;93,65;41,22;85,88;87,99;73,92;86,94;77,66;3,48;22,11;13,27;2,8;6,7;2,7;34,3;4,55;3,7;88,24;2,15;58,91;94,26;73,07;2,21;364,76;18,98;8,84;1,87;4,15;37,14;57,55;10,18;2;1,03;2;24,17;2,39;1,85;497,69;23,92;518,83;4,55;0;0
0;0;56,01;112637,38;118838,58;60880,42;AGR;1952;3425421,92;0;0;52,03;0;174,77;8,33;1075,82;6,94;69,53;97;97,13;51,3;69,53;94,07;65,03;93,46;48,66;0;31,43;10,48;0,7;0;3,6;15,4;4,95;4,4;61,57;13,23;4,45;0;73,5;1,04;288,99;20,51;52,38;3,92;57,57;110,01;54,28;35,01;8;1,08;3;12,5;0;0;44,3;31,09;499,98;4,95;1;0
0;0;56,33;37667,82;38618,57;13866,63;ADM;2785;3118988,26;0,25;0;37,44;8,13;62,18;0;215,44;5,2;52,29;1,41;93,07;63,98;51,8;88,89;61,11;89,22;0;0;10,67;10,67;0,7;4,26;4,3;32,5;4,7;1,4;53,49;3,97;93,67;93,45;72,44;1,39;502,1;24,53;32,02;1,49;29,02;106,72;50,52;13,14;2;1,06;3;26,09;4,88;0;155,21;43,73;438,12;4,7;0;0
0;0;55,97;171916,61;183424,38;15566,87;ADM;11783;5562695,46;23,09;0,96;51,13;8,52;139,76;16,67;483,75;5,92;82,18;19,5;66,26;37,43;80,21;97,19;59,55;95,85;34,28;0;85,54;19,01;0,6;1,1;7,1;18,8;4,6;6,8;68,87;1,36;46,92;96,59;69,89;2,8;444,03;20,32;19,01;1,76;19,03;33,26;50,02;16,25;6;0,66;3;25;0,45;3,29;3,83;25,24;488,62;4,6;0;0
0;0;55,99;424246,13;471019,83;40958,25;IND;11500;32392013,18;84,26;0,29;60,76;0;171,02;6,41;1756,52;4,81;83,52;2,45;90,04;26,81;85,2;97,78;66,08;96,48;70,03;7,21;19,02;19,02;0,2;5,9;8,4;19,6;4,95;7,5;89,77;3,34;92;91,85;74,05;2,92;483,14;24,22;9,51;8,38;25,11;9,51;52,5;42,88;2;1,13;2;21,15;0,51;5,92;38,15;28,63;494,57;4,95;0;0
1;0;60,8;3372703,03;3828780,05;33649,84;IND;113783;295956350,2;92,42;0,89;36,24;1,77;166,51;17,65;462,28;4,57;94,01;92,66;100;64,13;88,31;96,07;76,71;97,17;64,29;3,71;17,83;34,73;1,1;2;7;23,1;4,8;6,8;87,92;37,81;74,1;94,25;72,07;2,66;558,82;20,53;6,57;4,07;22,58;13,8;51,25;54,79;10;1,17;4;16,59;1,47;0,99;63,03;42,16;529,4;4,8;0;0
1;0;52,69;142208,02;148797,44;6725;ADM;22126;6875822,07;74,64;0,02;49,75;4,52;141,43;34,88;890,36;6,52;51,55;3,09;27,94;79,87;18,61;78,34;45,25;71,73;14,35;0;16,25;7,58;2,3;3,4;4,9;28,8;4,4;6,1;43,27;0,81;45,23;94,43;70,18;1,7;330,15;16,47;0;4,15;6,09;11,91;57,08;5,84;3;1,07;3;15,12;5,25;1,66;55,15;26,1;494,62;4,4;0;0
0;0;54,35;68916,2;71525,56;8669,76;ADM;8250;3179329,58;100;0;36,64;0;107,2;17,86;254,55;5,6;93,61;89,07;8,24;42,29;79,55;99,01;53,31;82,47;12,85;0;9,31;15,51;3,1;12,1;14,1;29,9;3,68;2,6;38,11;8,93;66,82;87,4;68,16;2,39;541,49;14,44;0;0,67;19,89;23,27;53,73;69,85;2;1,13;2;28,57;0,23;0;43,98;63,41;418,39;4,3;0;0
0;0;51,75;267103,08;303156,31;10801,55;ADM;28066;9080016,49;76,82;0,05;21,54;0;204,62;17,95;530,89;4,85;91,22;4,05;66,15;75,26;66,11;93,25;55,36;85,68;127,88;2,92;33,27;74,85;2,1;2,5;6,4;20,1;4,2;4,8;86,92;5,89;58,03;92,24;69,62;3,74;441,81;17,64;8,32;6,86;6,25;15,39;53,42;16,37;6;1,1;2;27,95;0,23;1,6;32,79;31,22;472,24;4,2;0;0
0;0;55,35;238288,91;251785,5;7876,42;ADM;31967;5569640,5;96,27;0,04;37,57;1,91;143,43;17,06;1892,58;4,73;93,15;52,56;26,98;53,08;45,5;84,39;46,26;73,79;45,49;0;31,12;31,12;0,2;9,1;8,7;16,5;5,3;9,6;39,85;7,27;41,19;95,76;71,44;2,13;381,28;15,8;3,89;1,11;23,28;25,28;61,21;68,64;5;0,86;6;23,88;0,3;3,15;47,1;55,64;475,13;5,3;0;0
0;0;53,19;559065,33;578991,39;51543,79;AGR;11233;15646312;0;0;35,68;1,79;102,84;11,9;160,24;7,47;63,42;32,22;65,25;67,19;63,01;78,6;34,35;69,11;33,17;3,66;36,01;18;2,1;0,3;5,2;21,1;4,65;0,6;63,84;3,57;49,89;33,33;72,07;2,73;406,05;11,71;16,2;7,39;16,97;926,28;58,98;7,66;2;2,08;3;24,4;1,75;13,59;44,78;48,91;469,35;4,65;1;0
0;0;50,6;66257,2;70213,3;9963,57;ADM;7047;5495324,4;79,05;0,69;14,28;2,92;124,38;22,47;596;4,76;74,28;16,93;36,005;63,8775;52,1;90,42;62,06;86,27;20,3;11,37;11,16;22,32;4,5;14,4;4,5;30,6;4,3;6,5;85,42;0,19;61,84;93,91;66,29;1,55;474,75;16,71;8,37;4,11;26,53;58,58;54,75;60,78;2;0,86;1;25,84;0;216,61;5,69;45,22;456,7;4,3;0;0
1;0;45,12;372008,33;388693,19;9250,86;ADM;42017;8494866,7;31,79;1,21;67,1;4,79;197,96;16,95;2518,03;4,76;72,26;69,34;11,93;58,72;46,99;80,99;39,5;73,94;52,26;1,97;18,88;29,66;5,3;10,2;17,4;32,4;3,8;2,6;44,95;7,33;47,45;92,74;67,93;2,44;384,67;16,26;5,39;3,24;37,1;47,18;58,01;23,39;4;1,27;4;28,67;0,35;6,77;377,92;2,11;487,83;3,8;0;0
0;0;51,74;197540,11;207642,87;7642,36;ADM;27170;6937522,95;30,99;0,18;92,63;3,73;133,92;32,37;666,18;6,33;58,87;47,82;35,43;48,48;26,13;87,99;43,54;77,89;85,91;16,07;6,32;31,59;2,9;2,8;9;35,1;4,2;13,4;83,51;4,06;48,98;94,7;70,69;1,56;357,48;16,14;4,74;2,9;14,01;11,06;57,82;15,72;3;1,41;3;15,83;1,03;6,18;16,07;22,04;514,91;4,9;0;0
0;0;52,56;127470,9;133978,87;7620,23;ADM;17582;5081270,32;50,96;0,04;28,71;5,8;130,56;12,35;4146,29;5,56;91,2;9,09;98,71;66,67;33,33;72,83;34,27;81,3;18,86;11,83;11,42;17,12;2,8;4,4;6,9;22,7;4,2;4,2;82,63;0,31;59,15;86,37;68,1;1,24;250,35;16,65;1,14;6,26;4,24;11,42;53,87;11,13;2;1,24;1;23,87;0,48;2,76;331,2;36,87;493,83;4,2;0;0
0;0;48,49;97530,09;101753,94;6491,48;ADM;15675;3102293,34;93,71;0,02;32,15;6,43;124,62;20,83;395,53;5,18;46,74;45,45;11,36;70,64;58,39;76,9;23,76;78,47;45,81;18,01;8,94;17,89;0,8;17,8;14,4;36,9;4,2;1,2;44,9;6,53;38,43;87,52;67,34;1,89;204,47;16,37;8,94;1,04;9,75;16,99;62,28;38;2;1,12;2;26,39;0;3,15;90,03;18,33;463,23;4,2;0;0
0;0;45,21;275043,65;290362,26;8845,77;ADM;32825;15948087,3;67,95;2,82;33,57;3,05;136,37;20,72;1541,51;4,5;55,13;74,18;22,37;70,65;37,63;81,59;29,17;50,96;10,38;8,09;19,59;39,19;7;12,5;18,8;34,6;3,65;2,8;43,14;4,74;44,05;95,84;67,06;3,15;444,22;13,44;3,92;0,84;41,45;88,17;58,23;45,32;2;1;2;27,87;0,37;2,9;32,35;45,28;477,32;3,65;0;0
0;0;58,64;291665,81;313303,33;10438,57;ADM;30014;15962003,31;37,94;0,55;76,84;3,34;169,35;5,9;969,55;6,09;58,87;5,99;64,17;53,71468425;54,72;83,97;63,32;88,06;50,52;0;20,36;13,57;0,7;4,2;5,7;16,2;5,6;3,3;68,83;4,47;48,52;97,83;70,82;1,26;343,46;16,06;3,39;1,24;8,59;13,57;53,66;17,66;3;1,39;3;17,4;0,6;1,32;107,61;41,89;513,28;5,6;0;0
1;0;53,79;92261,79;97443,4;7964,97;ADM;12234;5826471,72;19,01;0,66;57,46;0;113,59;39,22;915,48;5,31;37,56;32,82;15,9;80,99;18,28;75,73;47,72;88,48;93,14;0;8,48;42,41;1;0,3;2,7;16,5;5,25;3,2;97,17;1,1;55,81;90,64;71,54;1,87;359,27;16,44;1,7;3,38;3,4;1,7;53,93;31,73;5;1,32;2;18,95;0,98;0;33,78;41,78;499,94;5,25;0;0
0;0;52,25;1330725,42;1514710,75;14412,91;SERV;105094;121860638,3;80,16;0;36,26;1,91;212,24;12,76;810,7;5,77;85,66;47,94;79,45;10,28;73,47;91,1;67,53;74,23;61,73;1,85;42,43;33,75;0,4;3,6;8,2;24,2;4,8;8,9;83,64;4,68;66,81;93,64;70,18;2,47;501,37;16,34;7,71;4,05;4,57;3,47;62,79;29,66;2;0,79;5;21,16;0,58;1,43;287,08;18,63;541,76;4,8;0;0
1;0;53,22;558939,78;599322,05;34352,98;EXT;17446;21220938,28;19,34;0,57;98,54;5,8;161,33;8,33;475,75;6,05;80,64;76,25;19,7;81,39;74,78;88,24;55,45;94,49;59,83;11,46;11,79;35,36;0,7;3,7;4;19,5;4,45;4,4;75,44;4,24;48,92;91,8;71,09;1,17;380,4;17,63;2,36;5,06;6,19;15,91;55,93;26,13;2;1,26;3;24,58;0,37;25,53;35,1;24,32;522,71;4,5;0;0
0;0;49,49;118451,31;122905,64;6563,37;ADM;18726;6329428,06;62,43;0;16,08;2,23;112,15;14,71;4277,48;6,71;63,04;31,51;18,31;75,7;13,3;70,43;30,99;60,89;57,69;4,24;6,14;36,83;0,8;5,5;3,3;27,3;4,75;6,1;69,67;0,08;32,86;75,51;69,24;2,7;361,59;12,25;6,14;1,82;8,87;12,28;56,91;11,31;2;1,24;2;22,06;0,4;2,23;25;55,59;457,62;4,75;0;0
0;0;57,44;38274,4;39600,41;6952,32;ADM;5696;4316333,89;3,9;0;17,72;0;125,37;18,87;649,58;6,58;80,16;61,66;100;6,67;4,79;59,31;50,7;73,78;17,04;0;38,08;3,81;1,2;2;4,9;33,8;4,8;1,72;57,27;0,38;47,13;94,09;65,86;0,74;344,96;13,52;7,62;6,09;6,24;7,61;54,34;10,75;4;1,06;2;26,42;0,51;79,67;39,31;47,22;452,92;4,8;0;0
0;0;55,16;5460521,65;6307609,56;65059,77;AGR;96951;402796804,6;0;0;36,49;1,04;206,8;14,67;792,15;4,45;75,72;23;89,74;60,96;63,93;92,14;59,16;87,97;80,25;5,83;40,29;41,27;0,7;2;3,5;17,8;4,4;2,6;87,4;13,48;83,67;93,71;73,44;2,54;521,97;20,63;10,81;5,09;15,93;97,82;51,7;19,18;2;1,08;5;17,5;1,38;2,51;302,91;73,62;537,94;4,4;1;0
0;0;52,47;810737,08;889326,75;10004,24;ADM;88895;34204623,24;53,88;1,54;113,01;4,52;124,69;18,13;440,97;5,79;31,6;88,76;38,6;64,65;58,87;93,49;56,23;82,31;21,21;2,34;17,74;18,93;2,3;2,7;9,2;34,1;4,25;8;76,48;6,85;63,1;93,75;70,75;1,97;424,54;15,85;4,73;4,49;7,78;57,61;60,2;12,28;1;1,02;5;22,55;1,07;0,54;547,87;57,26;523,59;4,25;0;0
0;0;54,76;102726,38;107575,32;9480,51;ADM;11347;3033199;83,67;0;62,06;3,65;162,24;18,87;3419,41;4,79;15,81;86,7;100;10;59,23;86,09;48,71;87,17;31,95;0;11,91;34,04;0,9;13,6;18,4;35,9;3,81;9,5;81,35;15,81;48,19;96,82;69,07;2,88;508,96;18,31;17,02;0,53;6,96;3,4;54,8;47,94;15;1,07;1;26,89;6,28;29,35;33,92;2,64;503,44;4;0;0
0;0;52,06;71393,83;73162,11;12965,11;ADM;5643;4731006,2;0;0;35,47;0;117,24;33,9;531,63;3,35;81,8;41,64;39,34;73,01;56,32;92,62;28,16;61,49;73,42;0;18,28;18,28;2,2;3,6;7,1;37,6;4,85;1,5;51,56;1,31;56,57;72,38;68,14;4,44;514,96;18,19;18,28;4,59;8,7;237,7;54,47;4,68;2;0,67;0;11,86;1,57;6,8;7,52;58,65;462,46;4,85;0;0
0;0;52,18;129751,27;138139,79;6480,26;ADM;21317;4268170,83;61,35;0,02;70,43;4,7;100,14;27,52;1632,5;6,22;32,99;31,67;78,41;9,95;1,58;64,35;29,67;55,86;75,24;7,51;10,21;15,32;1,3;6,7;5,5;27,9;4;1,6;90,9;1,34;39,07;88,21;70,42;1,7;327;14,29;5,11;4,27;9,3;5,62;54,94;17,04;4;1,37;3;23,85;0,34;8,36;30,96;41,77;477,46;4;0;0
0;0;59,11;98827,6;105126,33;17228,18;CONST;6102;3916285,64;96,95;0,16;32,93;3,37;123,05;9,22;1524,09;5,23;68,36;85,57;28,92;44,09;52,48;92,43;76,61;92,56;0;0;34,25;3,42;3,5;3,4;1,4;25,9;4,9;1,5;66,31;0,1;49,1;95,94;69,49;1,68;356,47;13,36;6,85;0,77;10,88;13,7;52,01;13,99;7;1,03;2;29,31;0;12,4;6,84;34,18;528,45;4,9;0;0
