IBGE;IPSAMZ14;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
1506807;57,22;66,74;62,09;42,84;92,90;51,03;72,64;50,37;68,43;28,04;79,35;72,56;13,03;82,02;66,99;9,31;15,92;0,45;2,64;13,55;5,72;50,15;43,93;45,34;66,00;67,27;87,52;70,05;24,45;5,00;14,76;4,00;30,63;1,20;22,40;37,70;4,35;7,30;2,41;23,53;156,74;10,85;36,34;74,34;115,97;36,67;3,96;20,17;16,90;0,81;11,05;2,29;61,90;2,88;6,00;0,00;10,00;22,82;79,20;22,03;2,44;2,00;146,33;31,86;2,00;14,33;8,25
1506906;55,80;65,28;52,37;49,76;86,06;64,13;65,31;45,61;54,98;9,51;85,38;59,60;32,01;54,62;100,00;12,39;35,71;0,00;15,01;30,01;4,05;77,46;31,81;67,78;59,86;81,16;50,13;66,96;36,13;5,00;25,34;5,00;15,34;2,90;31,50;67,60;3,85;7,90;2,88;4,28;58,40;1,01;45,02;45,02;45,02;30,01;0,00;10,31;65,54;0,11;18,58;3,47;55,56;3,60;3,00;5,00;2,00;29,46;482,40;45,54;0,00;1,00;0,00;0,00;1,00;17,53;11,89
1507003;54,07;64,48;50,86;46,87;91,10;47,59;79,52;39,72;53,47;11,42;80,82;57,73;11,93;66,25;98,46;10,84;20,96;2,10;6,44;12,89;5,04;74,29;61,86;65,49;60,62;84,54;84,15;83,89;80,42;6,00;35,40;5,00;16,75;3,90;29,30;49,90;3,35;7,90;4,12;6,35;51,03;10,17;22,55;64,44;86,99;57,99;3,22;0,00;61,35;0,16;10,75;1,33;72,73;4,19;3,00;0,00;4,00;26,62;108,30;27,25;0,00;1,00;13,71;0,00;1,00;15,32;10,41
1507102;55,18;71,15;48,51;45,90;93,64;43,74;72,76;74,45;40,05;7,33;86,43;60,25;15,76;62,28;100,00;5,54;13,51;0,00;5,56;11,13;4,56;80,35;9,22;22,47;51,90;85,16;77,39;72,02;13,35;4,00;3,90;2,00;7,71;3,40;37,40;64,80;3,20;13,50;2,02;3,27;39,76;4,86;22,26;50,08;50,08;38,95;0,00;0,48;49,78;0,21;10,16;1,56;81,82;0,58;4,00;7,00;3,00;29,28;68,47;31,53;0,00;1,00;0,00;0,00;1,00;15,97;0,52
1507151;53,26;62,29;46,86;50,65;93,98;36,69;80,19;38,28;39,60;8,62;87,85;51,37;34,96;61,02;100,00;6,61;2,70;2,56;6,40;3,94;6,44;69,92;37,87;61,98;68,97;88,35;94,09;69,63;49,66;6,00;31,21;5,00;25,37;4,40;37,00;60,70;2,95;14,90;2,86;3,30;52,14;1,76;39,44;15,77;74,93;19,72;4,09;0,94;92,23;0,44;22,41;0,92;72,73;2,15;2,00;0,00;2,00;28,92;149,89;21,89;0,00;1,00;0,00;0,00;1,00;9,53;6,23
1507201;44,74;52,90;43,62;37,70;90,97;27,95;51,20;41,46;30,07;5,66;85,95;52,80;16,44;60,92;67,75;5,69;29,36;1,60;3,14;12,56;5,26;38,66;17,38;22,05;39,76;59,49;51,87;50,97;49,76;6,00;26,57;5,00;6,28;3,90;48,50;70,90;2,80;19,10;1,36;1,98;32,86;3,78;31,41;34,55;75,38;31,41;3,14;0,00;79,44;0,28;45,33;8,67;88,89;0,98;4,00;0,00;2,00;29,88;38,63;25,39;0,00;1,00;135,57;78,27;3,00;8,63;5,11
1507300;51,78;55,09;54,33;45,91;93,56;18,97;61,87;45,95;38,12;4,75;94,94;79,51;15,08;64,26;100,00;4,29;18,58;2,19;0,80;4,01;6,09;7,20;8,71;2,01;51,71;51,05;89,22;56,58;35,29;5,00;24,24;5,00;13,29;9,00;38,10;55,40;3,25;8,20;0,11;4,69;19,88;5,90;7,21;12,02;32,06;13,63;1,48;59,70;21,03;3,06;161,94;9,24;73,33;0,37;5,00;7,00;5,00;33,11;135,39;25,36;0,00;1,00;0,00;0,00;1,00;5,79;4,29
1507409;52,36;67,30;45,34;44,46;92,28;56,66;69,06;51,19;45,20;8,08;75,97;52,12;17,44;65,38;88,54;6,46;4,48;4,17;6,45;12,63;4,90;60,71;48,98;34,77;49,57;80,48;67,73;72,91;38,44;5,00;19,13;4,00;25,71;3,20;27,90;59,90;3,30;14,40;1,71;3,72;50,06;2,36;31,58;75,79;145,27;44,21;12,63;0,00;87,83;0,19;18,00;1,37;44,44;4,24;4,00;0,00;3,00;27,80;35,10;17,49;0,00;1,00;26,20;24,15;2,00;9,39;6,06
1507458;54,01;60,96;49,78;51,28;91,94;36,60;77,45;37,86;52,20;8,49;80,66;57,77;41,67;59,71;99,11;4,64;9,17;0,00;3,96;24,01;5,83;46,64;25,25;47,27;67,67;85,92;90,89;66,06;68,81;6,00;35,88;5,00;27,89;4,90;36,10;45,30;3,75;9,20;1,51;5,45;36,07;11,64;52,02;32,01;104,04;36,01;9,94;14,26;78,37;0,16;41,39;2,59;72,73;0,89;4,00;0,00;2,00;28,44;188,86;31,42;0,00;1,00;7,97;0,00;1,00;6,81;4,31
1507466;57,94;76,68;49,74;47,41;94,28;61,13;70,52;80,81;51,90;9,38;74,96;62,73;31,19;44,73;100,00;13,71;12,20;0,00;0,00;16,50;4,26;79,33;50,22;69,33;69,27;72,16;73,84;67,32;0,00;1,00;6,12;3,00;27,51;1,60;28,90;78,00;4,05;7,60;0,92;1,89;59,31;8,88;17,58;99,03;165,04;66,02;0,00;14,69;55,52;0,78;27,92;1,78;55,56;2,10;5,00;0,00;0,00;43,90;424,46;24,39;0,00;1,00;0,00;0,00;1,00;19,11;13,33
1507474;51,74;58,56;48,24;48,42;90,89;39,23;64,07;40,06;39,84;8,27;81,14;63,72;23,58;56,36;96,81;16,91;26,79;0,00;4,38;17,51;5,42;74,71;48,36;99,08;50,51;83,68;60,30;58,88;42,72;6,00;22,60;5,00;14,71;5,70;40,80;69,90;3,60;10,20;2,44;3,72;49,52;1,88;39,40;48,16;113,83;30,65;8,76;0,42;30,48;2,00;8,76;1,35;45,45;1,42;7,00;8,00;3,00;38,10;102,26;32,14;0,00;1,00;28,44;0,00;1,00;25,36;15,39
1507508;45,71;48,23;45,58;43,32;91,03;28,31;44,38;29,19;36,20;3,74;87,87;54,54;13,70;54,91;100,00;4,67;12,12;5,85;0,00;14,74;6,36;45,93;25,16;43,34;11,15;75,52;47,96;36,32;44,60;6,00;46,36;6,00;36,10;7,20;40,90;67,90;3,05;10,70;0,26;1,38;24,63;2,09;14,35;21,52;93,26;28,69;7,52;0,00;72,54;1,08;40,93;2,61;77,78;2,00;3,00;8,00;1,00;33,33;286,42;22,42;0,00;1,00;0,00;0,00;1,00;7,28;4,08
1507607;51,00;57,97;48,70;46,34;91,12;22,57;70,50;47,69;46,70;10,46;83,91;53,72;22,64;55,97;100,00;6,76;27,83;0,99;3,60;13,72;5,34;34,00;7,57;55,60;56,33;74,99;85,05;64,52;43,88;6,00;14,39;4,00;12,74;3,90;36,00;59,70;3,70;10,50;4,80;4,99;55,35;2,26;30,86;37,72;92,58;41,15;3,43;0,00;80,49;0,26;9,54;1,84;60,00;2,54;8,00;0,00;0,00;30,12;85,43;27,24;0,00;1,00;0,00;0,00;1,00;9,10;6,76
1507706;51,92;60,24;55,80;39,72;92,68;14,14;66,43;67,72;43,32;7,37;91,59;80,93;15,87;55,70;85,90;1,42;32,02;1,88;0,00;11,41;2,17;32,76;2,50;33,03;36,76;42,65;92,84;85,78;17,93;4,00;7,88;3,00;4,22;3,20;39,50;53,70;3,35;18,60;1,97;2,33;40,17;6,54;7,60;11,41;45,63;41,82;0,00;40,81;7,76;0,27;1,71;0,70;55,56;0,04;3,00;0,00;1,00;33,90;270,57;14,88;0,00;1,00;49,78;23,03;2,00;2,46;1,09
1507755;54,21;69,10;41,15;52,38;85,23;38,16;77,86;75,13;25,31;9,74;78,26;51,28;42,92;61,64;100,00;4,94;12,20;12,20;0,00;34,19;5,86;71,83;27,66;63,40;76,99;87,22;84,28;65,36;0,00;1,00;17,76;4,00;17,76;15,40;49,50;61,40;3,10;13,70;0,24;3,03;55,95;13,03;68,39;51,29;85,48;17,10;17,10;0,00;88,84;0,00;49,97;3,34;77,78;2,55;7,00;0,00;2,00;29,27;127,47;17,07;0,00;1,00;0,00;0,00;1,00;8,56;3,82
1507805;54,22;63,17;50,97;48,53;80,02;28,35;59,84;84,49;27,33;8,54;85,35;82,64;35,67;49,54;100,00;8,90;59,04;0,00;16,89;42,23;5,98;58,73;22,28;50,10;52,98;60,66;85,33;43,76;0,00;1,00;7,91;3,00;5,45;14,40;41,50;64,60;3,40;13,50;0,47;2,84;6,78;38,59;8,45;42,23;59,13;50,68;8,45;64,73;5,88;7,29;154,30;13,30;55,56;0,91;2,00;3,00;1,00;42,80;138,54;27,68;0,00;1,00;0,00;0,00;1,00;12,75;8,45
1507904;53,24;72,39;53,66;33,67;91,68;72,01;64,49;61,40;42,84;13,24;87,32;71,24;16,39;56,25;58,20;3,85;23,36;2,39;0,00;15,88;4,84;72,07;51,46;76,00;74,69;76,21;74,81;39,67;24,14;5,00;6,81;3,00;8,23;4,20;33,50;52,70;3,20;16,40;3,63;7,28;65,50;10,72;35,74;39,71;43,68;19,86;3,97;4,00;1,20;0,00;16,49;2,14;88,89;0,87;8,00;7,00;3,00;35,28;98,76;46,50;0,00;1,00;220,64;72,04;3,00;5,52;3,66
1507953;47,34;54,41;50,94;36,68;92,13;19,73;72,95;32,82;45,39;6,79;92,60;58,99;10,81;63,03;65,30;7,57;22,77;1,30;2,89;12,54;4,89;26,12;40,50;15,04;72,41;68,65;81,67;70,25;97,03;6,00;68,19;6,00;14,35;4,80;33,10;59,90;3,70;11,40;0,16;2,45;37,63;9,46;6,75;24,12;40,52;23,15;0,96;0,00;50,08;2,35;32,98;1,87;69,23;2,36;6,00;7,00;4,00;34,35;36,95;19,58;20,00;4,00;17,75;9,94;2,00;11,37;6,88
1507961;50,07;59,30;45,35;45,56;83,75;45,32;72,13;36,01;45,23;7,07;76,11;52,97;19,26;56,00;100,00;6,99;17,05;5,56;34,51;15,54;4,37;81,57;10,55;70,84;73,50;78,10;69,17;68,38;75,10;6,00;38,22;5,00;39,06;2,00;33,10;64,80;3,25;14,40;1,81;4,67;37,29;3,21;17,25;25,88;155,29;103,53;8,63;0,00;83,28;0,45;13,73;2,40;77,78;3,28;4,00;0,00;2,00;32,95;396,22;24,43;0,00;1,00;0,00;0,00;1,00;9,84;6,74
1507979;59,56;76,67;57,35;44,66;94,47;46,44;85,59;80,17;65,32;6,34;84,05;73,68;24,19;58,43;87,60;8,40;9,55;3,75;0,00;5,37;4,76;88,77;55,76;86,36;86,74;88,77;95,49;74,39;6,46;3,00;1,79;2,00;7,30;1,40;21,40;52,70;4,00;7,00;0,15;3,72;34,45;6,89;26,85;53,71;107,42;32,23;0,00;27,41;18,39;2,17;23,60;3,12;63,64;0,11;2,00;0,00;2,00;33,76;164,43;17,52;0,00;1,00;34,60;18,07;2,00;10,97;8,60
1508001;49,95;55,47;49,17;45,20;93,03;30,64;67,03;31,18;46,83;8,16;84,10;57,59;19,93;62,79;91,10;6,99;15,55;0,71;4,77;14,32;3,85;58,65;45,22;68,45;59,98;73,90;81,39;54,52;66,74;6,00;52,49;6,00;24,19;6,10;36,50;66,80;3,85;5,00;0,25;3,68;45,20;9,98;27,05;65,23;89,10;25,46;1,59;0,36;57,54;0,75;47,97;4,36;53,33;2,99;5,00;0,00;4,00;33,78;57,60;22,76;0,00;1,00;3,43;5,02;2,00;9,87;6,72
1508035;48,92;52,63;50,58;43,54;92,11;15,69;55,85;46,85;44,78;4,39;88,41;64,75;23,06;54,53;89,86;6,72;15,87;1,76;3,26;13,05;6,07;25,09;5,00;11,48;28,17;55,26;70,31;63,14;27,54;5,00;21,62;5,00;7,90;3,20;37,60;66,70;3,30;7,60;1,93;2,37;20,95;2,22;9,79;48,93;68,50;22,83;3,26;18,46;53,93;0,10;8,02;1,08;72,73;1,61;8,00;0,00;2,00;28,40;95,33;76,54;0,00;1,00;14,51;20,70;2,00;8,93;6,80
1508050;51,46;50,39;56,98;47,02;87,45;1,16;58,35;54,58;40,85;8,73;95,81;82,53;37,18;57,87;87,40;5,62;17,94;8,93;5,32;15,95;6,61;3,64;17,77;20,13;48,53;72,01;44,89;63,41;24,78;5,00;10,63;4,00;5,32;5,80;38,40;51,70;3,45;18,20;0,19;6,06;28,63;20,45;10,63;5,32;31,90;10,63;0,00;67,63;10,50;10,21;100,61;13,53;45,45;0,56;6,00;0,00;2,00;33,63;183,52;21,08;0,00;1,00;36,35;36,78;2,00;7,61;5,59
1508084;54,00;63,46;52,49;46,06;93,01;39,03;79,56;42,23;50,70;15,08;88,67;55,50;16,78;65,48;90,85;11,14;18,13;1,37;2,56;5,12;7,08;51,28;51,00;61,18;70,43;78,94;98,13;71,58;24,85;5,00;21,48;5,00;35,64;4,10;32,30;52,10;3,80;9,10;0,78;11,04;73,16;17,35;10,24;33,28;79,37;25,60;5,12;14,45;90,92;0,24;25,01;2,30;76,92;3,38;7,00;0,00;5,00;27,95;126,37;41,09;0,00;1,00;5,62;9,55;2,00;17,83;9,46
1508100;50,47;62,21;54,92;34,29;94,48;45,62;80,19;28,55;52,33;16,95;86,52;63,87;18,19;67,02;41,23;10,74;13,85;0,46;0,89;11,59;4,21;82,18;54,45;89,02;85,82;81,31;93,89;64,90;69,71;6,00;41,19;6,00;39,99;2,80;31,10;47,20;4,05;13,40;5,98;14,71;67,10;12,27;12,48;56,18;98,08;24,97;0,89;5,05;36,95;1,67;11,00;0,48;69,23;2,91;6,00;8,00;4,00;27,01;107,82;19,71;2,31;2,00;300,00;98,20;3,00;15,73;9,99
1508126;51,59;58,76;55,54;40,48;92,69;28,57;68,97;44,80;66,82;5,80;94,70;54,82;7,78;50,04;100,00;4,09;19,52;2,22;1,74;8,68;5,58;38,23;12,69;37,32;71,70;76,88;51,94;73,58;33,19;5,00;21,82;5,00;20,21;1,60;24,80;50,90;4,85;6,30;2,19;3,17;22,91;6,97;12,15;22,56;26,03;3,47;1,74;0,00;68,09;1,29;71,81;3,26;33,33;1,15;4,00;0,00;2,00;34,27;252,10;72,23;0,00;1,00;0,00;0,00;1,00;5,91;3,85
1508159;50,16;45,01;54,26;51,22;93,03;6,11;49,85;31,04;54,49;11,15;87,46;63,94;36,01;62,28;99,48;7,10;15,13;0,00;4,39;10,98;6,21;2,31;10,48;9,51;50,25;64,20;49,96;37,10;88,90;6,00;55,20;6,00;25,03;4,50;31,80;52,10;3,85;4,30;7,37;4,65;43,72;7,80;15,38;30,76;114,24;26,36;2,20;8,63;29,59;3,56;96,10;6,82;61,54;1,21;2,00;3,00;2,00;28,37;144,52;15,38;0,00;1,00;4,63;0,00;1,00;9,71;7,02
1508209;52,85;56,68;49,96;51,92;91,84;30,68;71,12;33,07;46,02;11,21;83,66;58,94;36,71;65,19;99,55;6,23;20,03;1,34;1,88;16,92;5,21;47,73;44,63;10,52;55,53;87,13;73,77;65,37;79,08;6,00;43,57;6,00;12,80;4,80;29,80;50,60;3,20;15,60;3,36;6,09;56,99;7,38;28,20;62,04;75,20;24,44;7,52;0,00;56,05;0,36;4,50;0,50;61,54;2,01;2,00;0,00;4,00;27,10;155,00;29,91;0,00;1,00;4,00;0,00;1,00;8,38;6,24
1508308;51,15;61,50;46,91;45,05;92,61;27,51;58,65;67,22;37,83;5,70;85,76;58,37;19,35;59,67;100,00;1,18;13,99;1,38;3,28;14,74;5,19;26,83;14,14;9,09;20,79;67,53;78,87;59,89;13,87;4,00;9,03;3,00;7,23;3,50;35,90;72,40;3,40;15,00;1,30;3,23;26,48;6,30;19,66;39,31;91,73;34,40;4,03;8,81;68,66;0,15;26,23;3,58;60,00;0,85;4,00;9,00;4,00;33,66;203,99;37,12;0,00;1,00;0,00;0,00;1,00;1,70;1,11
1508357;54,28;56,59;57,54;48,69;90,12;26,53;50,88;58,84;60,17;30,33;84,14;55,53;18,54;58,45;100,00;17,77;31,13;0,00;7,35;13,34;6,04;29,04;38,26;30,35;40,56;65,06;45,57;49,46;7,39;3,00;15,57;4,00;47,68;3,40;29,60;56,00;4,35;7,50;3,52;16,60;109,91;64,05;20,02;40,03;80,07;40,03;10,35;1,28;62,95;1,60;114,55;2,35;44,44;2,25;7,00;6,00;3,00;31,91;444,56;23,35;0,00;1,00;0,00;0,00;1,00;26,68;16,15
1508407;53,42;57,32;51,37;51,56;93,06;19,66;78,61;37,94;53,02;20,37;80,38;51,70;29,73;65,51;99,47;11,55;14,69;3,90;0,00;6,76;5,93;23,72;30,37;26,50;75,57;93,37;86,36;61,80;54,32;6,00;33,26;5,00;27,46;4,50;30,50;48,10;3,70;10,00;10,21;12,16;80,60;16,14;27,02;56,29;153,12;38,28;4,50;0,00;89,02;0,13;28,09;1,73;61,54;3,16;6,00;0,00;4,00;29,74;110,46;17,99;0,00;1,00;4,70;0,00;1,00;16,44;11,02
1600055;61,12;70,49;66,89;45,98;96,01;60,11;70,37;55,47;66,08;15,49;88,24;97,74;24,53;58,82;100,00;0,59;13,70;0,00;0,00;0,00;5,98;59,45;32,44;39,28;79,53;50,26;91,86;65,09;24,40;5,00;12,56;4,00;0,00;1,30;17,50;47,50;3,80;7,90;5,58;14,33;57,32;12,02;18,85;18,85;37,69;56,54;0,00;96,33;0,87;1,14;29,04;2,31;66,67;1,24;2,00;4,00;2,00;19,18;1105,48;21,92;0,00;1,00;0,00;0,00;1,00;1,44;0,21
1600105;53,48;59,59;59,45;41,40;91,21;29,81;75,46;41,89;46,11;18,99;84,89;87,81;36,81;54,66;67,16;6,97;7,09;6,49;0,00;24,35;3,04;10,96;33,85;19,43;76,57;87,66;85,04;56,72;52,85;6,00;22,88;5,00;3,69;6,20;30,10;47,30;3,15;11,00;6,54;14,06;89,27;8,85;22,15;22,15;77,53;44,30;11,63;65,45;1,28;1,04;27,36;13,44;77,78;0,35;3,00;7,00;3,00;36,17;277,19;42,55;0,00;1,00;216,66;34,23;2,00;10,29;6,43
1600154;53,86;56,95;62,73;41,90;90,00;30,18;60,26;47,35;54,09;10,10;93,02;93,73;26,27;63,00;72,60;5,74;36,50;3,58;0,00;8,67;6,44;18,25;29,20;4,28;66,29;49,57;81,09;49,37;35,57;5,00;33,70;5,00;4,92;1,90;33,80;53,90;3,65;7,80;4,03;7,56;36,13;10,65;12,55;12,55;12,55;14,15;10,70;86,81;2,61;3,56;20,58;5,85;88,89;1,72;4,00;4,00;3,00;25,55;319,42;27,37;1,12;2,00;96,39;20,53;2,00;11,41;3,58
1600204;52,03;57,02;60,13;38,95;88,44;26,89;74,46;38,27;47,08;13,01;88,55;91,90;24,93;53,06;77,14;0,67;51,55;5,24;0,00;9,15;3,77;37,73;21,78;11,84;73,69;81,47;83,27;62,06;89,40;6,00;37,13;5,00;25,44;3,60;29,60;41,50;3,05;13,90;5,71;17,01;40,02;4,40;0,00;54,50;36,61;27,46;9,15;80,40;1,37;3,04;26,24;9,29;77,78;0,50;5,00;8,00;2,00;36,60;323,29;34,02;0,00;1,00;127,82;27,71;2,00;1,20;0,50
1600212;56,66;69,65;53,71;46,64;89,40;36,44;77,46;75,30;53,79;9,74;84,46;66,83;36,83;49,28;100,00;0,43;24,69;12,05;0,00;0,00;5,42;78,91;31,13;51,98;73,57;80,52;84,86;71,59;23,42;5,00;0,00;1,00;12,47;3,30;24,90;52,60;3,30;9,60;2,53;4,76;58,78;2,18;0,00;51,29;68,21;40,73;17,05;0,01;8,95;0,84;61,10;10,25;77,78;0,38;4,00;4,00;2,00;37,04;830,93;27,16;0,00;1,00;0,00;0,00;1,00;1,32;0,00
1600238;54,96;60,07;57,88;46,94;93,83;35,60;74,52;36,31;48,18;11,34;85,64;86,37;37,32;54,84;79,50;16,09;21,39;0,00;0,00;13,17;3,91;71,27;24,96;35,43;75,82;78,81;94,45;54,48;111,62;6,00;37,20;5,00;37,20;3,00;29,50;43,50;3,25;14,00;3,34;7,30;43,38;15,22;0,00;39,52;52,69;52,69;13,17;58,59;2,79;0,82;22,48;4,14;77,78;1,19;4,00;4,00;3,00;36,90;455,33;26,20;0,00;1,00;30,87;41,08;3,00;28,00;12,36
1600253;54,82;64,98;54,08;45,39;91,54;37,62;59,98;70,79;46,17;8,90;92,55;68,68;37,14;58,59;82,97;2,86;33,06;0,00;0,00;18,56;3,90;60,59;17,46;32,65;59,35;57,14;90,51;39,12;0,00;1,00;21,09;5,00;0,00;5,80;33,50;45,70;3,30;10,00;1,62;3,89;53,75;4,61;18,56;18,56;37,13;18,56;0,00;0,00;5,54;0,54;19,37;5,72;77,78;1,03;5,00;8,00;2,00;24,79;543,33;33,88;0,00;1,00;0,00;55,19;3,00;4,14;2,69
1600279;58,86;65,14;62,58;48,87;92,11;45,10;81,69;41,66;53,10;8,34;91,98;96,90;31,40;61,00;97,35;5,72;26,10;0,00;2,02;16,18;4,43;90,54;51,74;35,60;81,02;88,77;86,99;71,89;64,87;6,00;23,71;5,00;5,10;2,90;33,50;41,80;3,45;11,20;0,32;5,82;48,28;5,15;10,11;24,27;48,54;20,22;2,02;94,92;0,64;4,01;9,84;1,46;66,67;0,54;6,00;7,00;3,00;32,13;109,29;25,10;0,00;1,00;23,58;0,00;1,00;8,20;5,43
1600303;57,70;62,90;61,57;48,64;92,75;42,97;76,95;38,94;60,09;33,23;84,04;68,91;27,00;80,08;60,99;26,48;22,86;0,41;2,84;13,37;4,07;60,40;43,97;36,92;90,40;66,02;93,01;65,15;71,97;6,00;33,61;5,00;21,44;3,00;24,10;33,80;3,65;10,50;13,06;38,78;105,98;20,72;20,87;58,34;83,87;35,86;3,85;0,05;6,32;1,55;2,49;0,63;60,87;2,50;5,00;8,00;10,00;24,56;28,63;31,64;2,81;3,00;52,10;59,37;3,00;40,74;23,48
1600402;52,68;56,46;56,46;45,12;90,18;14,54;61,65;59,45;49,65;6,04;90,40;79,74;28,34;57,97;91,48;2,69;25,46;0,00;11,48;18,86;3,29;10,16;12,08;12,78;36,59;35,35;98,14;72,35;18,91;4,00;15,05;4,00;10,03;3,10;31,50;41,30;3,10;12,10;1,14;2,99;32,54;5,01;4,72;9,43;75,45;14,15;17,22;44,38;0,89;7,39;45,04;10,46;81,82;2,09;5,00;6,00;2,00;30,09;335,12;27,08;0,00;1,00;0,00;12,87;2,00;4,65;2,09
1600501;53,80;57,11;62,50;41,79;93,93;27,39;65,29;41,84;43,97;15,41;94,04;96,57;22,38;65,21;76,87;2,69;18,90;2,03;0,00;11,27;2,92;12,94;42,34;7,77;63,97;75,59;78,55;46,94;43,97;6,00;35,42;5,00;4,04;4,40;35,70;64,50;3,30;10,20;2,33;15,10;62,58;15,37;11,27;22,53;33,80;3,76;3,76;96,95;0,94;4,57;15,59;8,96;72,73;1,06;3,00;6,00;4,00;26,47;303,16;23,06;0,00;1,00;130,15;11,65;2,00;4,02;2,45
1600535;53,11;56,60;58,99;43,75;93,01;25,11;78,42;29,87;57,87;10,62;87,17;80,30;51,89;62,23;49,29;11,59;21,08;0,00;5,80;9,31;4,44;13,22;50,32;4,18;66,29;79,16;96,37;71,72;56,38;6,00;47,67;6,00;32,03;2,30;26,30;34,10;3,40;11,50;2,82;7,75;44,43;10,97;18,62;51,20;32,58;32,58;4,65;42,52;8,40;1,87;19,63;3,37;77,78;1,04;4,00;5,00;3,00;29,04;220,51;23,19;0,00;1,00;300,00;117,15;3,00;16,52;11,05
1600550;49,19;45,65;57,44;44,47;96,61;15,16;30,56;40,29;42,61;6,43;91,49;89,24;23,30;52,60;100,00;1,98;12,66;0,00;0,00;0,00;4,86;23,17;36,42;22,14;23,44;56,72;31,82;11,58;60,40;6,00;21,64;5,00;13,35;4,30;26,50;40,20;3,10;16,70;0,84;3,56;35,22;5,35;20,03;25,23;40,06;20,03;0,00;73,20;1,65;3,97;25,81;12,16;88,89;0,68;3,00;4,00;2,00;30,56;866,17;30,56;0,00;1,00;0,00;0,00;1,00;2,95;1,82
1600600;58,51;64,39;59,91;51,23;93,57;40,96;81,95;41,06;64,10;21,78;84,46;69,32;32,22;71,71;89,89;11,09;17,66;0,42;0,84;15,88;3,69;69,37;53,87;47,24;90,80;83,07;92,62;66,93;67,92;6,00;28,81;5,00;8,69;2,40;22,70;29,20;3,95;8,90;7,92;24,11;73,33;14,88;24,25;45,15;57,69;38,46;9,20;0,07;4,46;1,14;9,49;0,51;69,23;1,88;10,00;9,00;6,00;25,90;68,04;23,38;0,00;1,00;14,18;8,48;2,00;16,04;10,44
1600709;52,34;57,47;57,07;42,49;86,93;24,07;66,71;52,17;49,80;8,60;94,60;75,26;9,80;55,19;100,00;4,96;17,06;10,24;15,41;5,93;5,26;26,11;48,62;15,89;43,36;76,11;77,35;65,51;16,25;4,00;22,34;5,00;9,89;3,20;32,20;37,60;3,20;14,50;3,68;7,15;33,75;5,26;11,87;12,02;5,93;23,73;0,00;26,49;4,55;2,22;25,06;15,53;66,67;0,61;3,00;4,00;2,00;27,30;575,31;45,39;0,00;1,00;0,00;0,00;1,00;9,35;3,39
1600808;55,18;66,31;55,15;44,08;94,09;37,81;72,91;60,41;44,38;5,52;92,76;77,93;22,77;58,46;95,09;0,00;10,95;0,00;6,41;6,41;5,60;78,28;4,48;32,66;75,88;76,03;92,49;53,06;15,50;4,00;12,38;4,00;4,27;4,30;39,70;54,80;3,55;11,80;0,28;2,59;33,59;4,29;14,09;19,22;25,63;12,82;6,41;33,93;8,34;1,06;25,64;3,57;77,78;0,28;5,00;6,00;2,00;32,12;184,46;23,72;0,00;1,00;43,74;0,00;1,00;0,00;0,00
1700251;56,50;67,53;55,74;46,25;85,52;34,36;78,76;71,47;67,76;13,65;76,11;65,44;15,78;58,11;100,00;11,10;27,03;0,00;0,00;60,79;3,94;61,27;29,26;61,71;61,27;88,64;91,39;71,77;0,00;1,00;13,00;4,00;39,76;1,80;17,80;45,20;4,70;6,50;3,83;6,16;82,01;3,41;39,00;62,19;234,01;39,00;0,00;0,00;0,39;0,00;200,87;23,94;77,78;1,19;2,00;0,00;0,00;24,39;221,57;29,27;0,00;1,00;0,00;0,00;1,00;14,27;11,49
1700301;60,54;81,37;54,72;45,54;87,64;57,92;83,48;96,45;62,02;8,10;88,04;60,70;23,92;54,32;96,19;7,74;23,81;11,90;0,00;15,22;4,24;81,38;27,53;80,16;82,42;96,08;78,33;77,28;0,00;1,00;0,00;1,00;21,31;2,80;24,40;29,10;3,50;9,10;3,86;6,40;29,94;5,70;27,58;30,43;106,51;15,22;0,00;0,00;45,10;0,27;22,38;3,44;77,78;2,67;7,00;0,00;2,00;28,75;404,07;56,25;0,00;1,00;33,97;0,00;1,00;11,36;7,18
1700350;53,64;58,28;58,69;43,95;84,82;39,54;89,69;19,07;77,93;22,85;64,75;69,23;25,54;56,61;78,88;14,78;12,82;10,75;17,87;17,81;5,18;64,96;15,11;81,22;87,14;96,10;98,77;78,76;70,87;6,00;42,76;6,00;96,91;0,20;19,70;25,10;5,25;6,50;14,24;19,55;84,39;4,77;73,61;110,42;110,42;73,61;17,87;0,00;0,00;0,00;49,11;9,15;100,00;3,54;4,00;0,00;1,00;32,05;75,98;29,49;0,00;1,00;36,40;75,24;3,00;19,13;15,23
