IBGE;MUNIC;UF;ARRECADA;VABAGRO;VABIND;VABSER;VABSER;VABTOT;IMPLIQ;POP21;PIB;PIBPC;VAB1;VAB2;VAB3;RPC;PATLIQP;RMDEC;PATLIQD;POBE23;POB23;CADU
5102637;Campo Novo do Parecis;MT;435583934,9;3914049,586;611567,186;1603445,285;296293,848;6425355,905;485097,182;36917,00;6910453,087;187188,91;AGR;COM;DMS;1916,63;40721,08;8841,46;187847,09;1878;1831;12709
5102678;Campo Verde;MT;439342892,6;2685844,983;499111,746;1148955,744;316842,341;4650754,814;342326,891;44033,00;4993081,705;113394,08;AGR;DMS;COM;1755,67;52580,24;10064,46;301418,74;2094;2268;19342
5102686;Campos de Júlio;MT;84630586,65;2203536,164;452792,938;418819,307;77537,039;3152685,449;149861,567;7245,00;3302547,016;455838,1;AGR;DMS;ITF;1846,10;42072,18;6734,74;153483,14;458;950;3846
5102694;Canabrava do Norte;MT;11053727,72;184014,445;10694,997;26184,946;34895,079;255789,466;11402,896;4711,00;267192,363;56716,7;AGR;PEC;ADM;320,70;25907,70;4235,32;342155,38;853;487;2958
5102702;Canarana;MT;225927671,4;1549542,458;82117,405;896038,527;167769,796;2695468,186;236034,285;22101,00;2931502,471;132641,17;AGR;COM;DMS;131,20;1484,06;4611,44;52159,91;3224;1335;9925
5102793;Carlinda;MT;14295760,19;120378,063;7870,795;81203,361;63057,68;272509,899;26865,163;10094,00;299375,062;29658,71;AGR;ADM;PEC;431,52;16796,57;5528,98;215211,35;980;611;5493
5102850;Castanheira;MT;12294208,76;92441,944;15275,413;34445,602;57518,326;199681,285;15432,216;8782,00;215113,501;24494,82;PEC;ADM;DMS;360,94;16542,35;4858,22;222660,03;677;696;3252
5103007;Chapada dos Guimarães;MT;57993186,95;628407,461;151431,099;222142,716;154222,68;1156203,957;58378,895;22521,00;1214582,853;53931,12;FLR;AGR;DMS;896,91;121470,04;7078,15;958603,10;7240;690;11504
5103056;Cláudia;MT;38738284,33;574829,848;195094,831;160456,604;84662,209;1015043,493;53352,732;12338,00;1068396,225;86593,96;AGR;ELET;DMS;762,43;24896,87;6869,74;224328,30;1172;823;4817
5103106;Cocalinho;MT;49833587,43;142466,457;56082,679;35317,205;43899,695;277766,036;19918,874;5716,00;297684,91;52079,24;PEC;AGR;IEXT;775,01;27919,75;6081,25;219077,48;939;628;3069
5103205;Colíder;MT;195709556;174426,548;328070,162;414802,889;218452,482;1135752,081;133661,913;33855,00;1269413,994;37495,61;DMS;ITF;ADM;870,91;30331,19;6024,95;209830,25;2408;2200;11604
5103254;Colniza;MT;48938091,64;169490,355;200019,993;172016,225;241621,087;783147,66;65966,839;41117,00;849114,499;20651,18;ADM;ITF;PEC;278,17;7787,30;6019,60;168517,67;2433;2897;15283
5103304;Comodoro;MT;62530427,12;558607,409;157722,804;295164,204;148057,332;1159551,75;98670,199;21249,00;1258221,95;59213,23;AGR;DMS;ADM;606,20;13177,75;6067,17;131890,52;2603;1856;8621
5103353;Confresa;MT;110683923,3;380571,237;195233,811;586598,158;200593,789;1362996,995;167710,47;32076,00;1530707,464;47721,27;COM;AGR;DMS;549,04;15250,02;5269,67;146368,61;6970;2825;16243
5103361;Conquista D'Oeste;MT;6187510,14;61145,754;3454,334;31180,04;35879,344;131659,472;11545,168;4163,00;143204,641;34399,39;AGR;ADM;DMS;480,40;8171,23;5038,69;85703,84;802;199;1667
5103379;Cotriguaçu;MT;16245188,54;91200,382;42504,026;47344,257;125236,471;306285,137;20484,853;20716,99;326769,989;15773,04;ADM;PEC;ITF;271,46;11701,47;5965,03;257127,32;839;1494;4998
5103403;Cuiabá;MT;7391435341;41674,972;4673741,155;15660667,41;4407599,605;24783683,14;4963250,879;623613,95;29746934,02;47700,88;DMS;COM;ADM;2428,14;77056,55;10239,54;324949,88;84475;48875;265780
5103437;Curvelândia;MT;6527839,56;52758,429;8338,157;20249,297;34228,064;115573,948;8270,605;5267,00;123844,553;23513,3;AGR;ADM;DMS;346,29;11552,11;4373,24;145890,67;1333;397;3530
5103452;Denise;MT;12578585,16;394638,272;12265,777;46496,314;61676,832;515077,195;14530,76;9626,00;529607,955;55018,49;AGR;ADM;DMS;600,55;7279,85;4725,15;57278,53;1602;690;4172
5103502;Diamantino;MT;125314650,2;4006059,148;328697,649;944473,838;180645,506;5459876,141;287045,947;22311,00;5746922,089;257582,45;AGR;DMS;COM;1162,72;37804,25;6138,23;199576,95;1650;2216;9588
5103601;Dom Aquino;MT;18105503,52;495489,423;24296,81;70321,189;56546,008;646653,43;26675,464;8087,00;673328,894;83260,65;AGR;DMS;ADM;873,13;26994,47;7188,60;222248,12;2583;118;4551
5103700;Feliz Natal;MT;35295512,46;667703,449;64120,804;158031,297;99452,102;989307,652;55590,671;14847,00;1044898,324;70377,74;AGR;ADM;DMS;496,70;3649,43;7608,67;55903,98;3027;879;5878
5103809;Figueirópolis D'Oeste;MT;7051568,34;32736,576;5799,661;13339,824;26623,976;78500,037;5125,954;3411,00;83625,991;24516,56;PEC;ADM;DMS;575,10;22549,96;4251,08;166686,24;416;153;1534
5103858;Gaúcha do Norte;MT;35198582,63;970654,674;29121,037;166023,908;65753,971;1231553,59;59358,429;7913,00;1290912,019;163138,13;AGR;DMS;ADM;609,80;24362,34;4877,18;194848,67;2797;444;4745
5103908;General Carneiro;MT;30692274,71;365512,941;12233,492;44381,995;41285,396;463413,824;18322,814;5726,00;481736,638;84131,44;AGR;ADM;DMS;347,80;11500,91;4450,58;147169,51;2003;661;3970
5103957;Glória D'Oeste;MT;11586047,19;44368,24;3678,259;13610,296;22617,223;84274,017;4959,697;2990,00;89233,714;29844,05;AGR;ADM;PEC;773,96;17374,49;5231,63;117443,76;968;73;1754
5104104;Guarantã do Norte;MT;13351749,71;153430,562;151234,344;426192,032;237510,233;968367,171;130868,047;36439,00;1099235,218;30166,45;DMS;ADM;COM;738,99;23913,27;5998,61;194110,67;8596;1976;16366
5104203;Guiratinga;MT;28146128,07;485422,702;20505,549;91785,988;101980,972;699695,211;27471,86;15740,00;727167,071;46198,67;AGR;ADM;DMS;832,84;28650,29;8375,09;288109,31;3673;145;6021
5104500;Indiavaí;MT;10689385,68;21529,377;45529,546;8675,882;24808,125;100542,929;3058,1;2806,00;103601,029;36921,25;ELET;ADM;PEC;463,14;13965,98;5027,56;151607,29;332;234;1485
5104526;Ipiranga do Norte;MT;26543792,8;1367636,452;42408,608;346315,18;68551,423;1824911,663;99975,063;8182,00;1924886,727;235258,71;AGR;COM;DMS;1142,82;29232,29;6365,10;162812,77;1368;385;3035
5104542;Itanhangá;MT;19019658,83;512063,452;17815,821;102877,852;52434,175;685191,299;36270,513;7030,00;721461,813;102626,15;AGR;DMS;ADM;623,65;16757,05;5687,19;152811,02;1735;492;3680
5104559;Itaúba;MT;25400910,59;263415,449;41840,159;56842,391;34918,764;397016,762;22013,07;3609,00;419029,833;116106,91;AGR;DMS;ADM;1343,50;45539,97;8420,19;285414,67;746;488;2879
5104609;Itiquira;MT;40841473,13;1265968,421;404167,547;258707,579;120696,797;2049540,344;95262,863;13727,00;2144803,207;156247,05;AGR;ELET;DMS;644,21;17222,93;4954,77;132466,01;867;2003;5820
5104807;Jaciara;MT;121218243,1;381272,519;176338,645;336380,887;197026,622;1091018,672;106852,232;27696,00;1197870,904;43250,68;AGR;DMS;ADM;1261,02;31159,43;7371,29;182142,18;3821;2007;13857
5104906;Jangada;MT;7462068,01;61525,704;8282,954;47608,28;54927,704;172344,642;16440,483;8420,00;188785,126;22421,04;ADM;AGR;DMS;320,86;2792,23;4957,14;43139,16;2607;745;4950
5105002;Jauru;MT;16996279,78;47838,028;169612,774;53090,444;62317,342;332858,588;15958,788;8377,00;348817,376;41639,89;ELET;ADM;PEC;960,27;30794,29;6816,44;218591,04;741;806;4248
5105101;Juara;MT;106459000,2;431733,113;147656,262;419193,785;237409,01;1235992,17;129635,717;35275,00;1365627,887;38713,76;AGR;DMS;ADM;834,49;31498,47;6801,62;256731,94;2877;3387;12847
5105150;Juína;MT;208256920,4;250711,941;100752,062;542448,851;270756,106;1164668,96;168288,563;41190,00;1332957,523;32361,19;DMS;ADM;COM;931,57;31219,61;6890,15;230908,28;4658;2672;16723
5105176;Juruena;MT;19094171,74;52325,666;45673,812;70988,975;102174,94;271163,393;26745,409;16811,00;297908,802;17721,06;ADM;DMS;PEC;292,05;11728,27;5940,93;238581,94;866;1668;4761
5105200;Juscimeira;MT;34402528,27;250163,415;89158,793;76357,933;83781,221;499461,363;29202,439;11124,00;528663,802;47524,61;AGR;ADM;ELET;921,51;12268,35;7731,81;102936,27;1737;440;5509
5105234;Lambari D'Oeste;MT;15006372,63;121377,192;42855,425;26347,424;43765,355;234345,395;10634,162;6246,00;244979,557;39221,83;AGR;ADM;ITF;463,63;10876,10;4780,00;112132,56;1447;401;3207
5105259;Lucas do Rio Verde;MT;1141947346;1953082,056;1486391,694;2264781,489;507316,603;6211571,842;679992,466;69671,00;6891564,308;98915,82;AGR;DMS;ITF;2090,74;80597,32;9762,87;376354,60;7090;4448;26977
5105309;Luciára;MT;3907871,82;12064,004;1037,025;7678,093;18129,141;38908,263;2268,523;2036,00;41176,786;20224,35;ADM;PEC;DMS;509,33;9935,31;4331,41;84491,21;980;137;1661
5105507;Vila Bela da Santíssima Trindade;MT;27737885,63;381367,141;14855,144;85734,453;121503,667;603460,405;35663,118;16412,00;639123,523;38942,45;PEC;AGR;ADM;361,93;14673,11;5193,12;210534,51;3469;1553;8622
5105580;Marcelândia;MT;44307020,91;385461,706;42610,371;131373,941;72094,37;631540,388;43038,436;10107,00;674578,824;66743,72;AGR;DMS;ADM;765,76;36136,06;6707,53;316528,52;3237;769;7087
5105606;Matupá;MT;109784973,9;280819,997;149368,576;562874,049;123439,49;1116502,111;166392,351;17017,00;1282894,463;75388,99;COM;AGR;DMS;1364,70;57218,86;7523,78;315455,11;985;1194;6297
5105622;Mirassol d'Oeste;MT;460260175,1;114806,001;134639,906;291099,86;186242,731;726788,498;108894,478;28135,00;835682,976;29702,61;DMS;ADM;COM;969,23;33730,77;7137,95;248411,05;6628;2263;16675
5105903;Nobres;MT;91483967,41;215543,704;525085,205;179917,96;105189,169;1025736,038;89177,674;15332,00;1114913,711;72718,09;ITF;IEXT;AGR;712,61;12393,83;5137,37;89349,80;5495;794;9191
5106000;Nortelândia;MT;13293422,69;226505,368;13100,956;31679,183;40330,696;311616,203;14046,595;5858,00;325662,798;55592,83;AGR;ADM;DMS;775,74;10881,36;5411,90;75913,18;815;771;3078
5106109;Nossa Senhora do Livramento;MT;51600540,88;69050,762;107500,349;86637,748;87649,679;350838,537;37006,411;13093,00;387844,948;29622,31;IEXT;ADM;DMS;277,44;2777,53;5049,47;50551,02;3543;1048;7705
5106158;Nova Bandeirantes;MT;32305059,19;117578,925;26636,196;63994,066;108822,069;317031,256;26342,999;16052,00;343374,255;21391,37;ADM;PEC;DMS;489,40;17627,29;5983,07;215498,05;3673;1123;8345
5106174;Nova Nazaré;MT;6140602,86;82845,524;3220,922;12741,793;34872,435;133680,674;6916,616;4013,00;140597,29;35035,46;AGR;ADM;PEC;359,09;4366,91;5493,91;66812,06;2315;449;3578
5106182;Nova Lacerda;MT;24934073,74;208742,485;115588,324;45947,907;51364,117;421642,832;23966,778;6861,00;445609,611;64948,2;AGR;ELET;PEC;426,40;15779,14;4789,75;177246,25;1566;696;3919
5106190;Nova Santa Helena;MT;11851679,57;176508,947;8739,504;88497,538;32488,883;306234,873;27023,176;3755,00;333258,049;88750,48;AGR;COM;DMS;590,51;21321,06;6045,84;218292,58;236;316;2207
5106208;Nova Brasilândia;MT;13560274,55;51809,391;4054,429;16894,197;29238,369;101996,386;7139,819;3656,00;109136,205;29851,26;ADM;PEC;AGR;755,44;35258,96;5444,03;254091,54;141;936;3622
5106216;Nova Canaã do Norte;MT;23284010,94;339667,419;336204,515;104792,789;88055,828;868720,551;40439,785;12876,00;909160,336;70608,91;ELET;AGR;ADM;456,56;19207,62;4821,53;202841,96;841;830;4943
5106224;Nova Mutum;MT;494055347,1;2572710,307;996683,985;1580181,499;360631,203;5510206,993;526577,431;48222,00;6036784,424;125187,35;AGR;DMS;ITF;1625,11;51584,44;7803,48;247699,49;1545;3818;18217
5106232;Nova Olímpia;MT;8395896,56;183302,597;226128,28;131548,583;133046,571;674026,03;58097,327;20820,00;732123,357;35164,43;ITF;AGR;ADM;555,56;7368,58;4176,98;55400,38;2375;1455;7921
5106240;Nova Ubiratã;MT;72267994,49;2465115,066;91087,511;454603,485;104779,684;3115585,744;154615,072;12492,00;3270200,816;261783,61;AGR;DMS;COM;952,57;14697,85;6349,40;97969,72;570;408;5090
5106257;Nova Xavantina;MT;53923046,82;336267,716;214317,15;254077,508;147109,453;951771,826;81505,912;21695,00;1033277,738;47627,46;AGR;DMS;IEXT;932,38;19786,12;6319,64;134110,23;2391;1483;10138
5106265;Novo Mundo;MT;18005598,44;300695,881;9696,303;78793,856;70364,535;459550,575;26726,668;9545,00;486277,243;50945,76;AGR;PEC;ADM;446,65;32411,34;5643,66;409537,59;768;870;4087
5106273;Novo Horizonte do Norte;MT;4418210,54;48012,516;2854,297;15376,896;29723,891;95967,6;5531,476;4069,00;101499,076;24944,48;ADM;AGR;PEC;392,21;18261,29;4618,77;215047,87;358;346;1906
5106281;Novo São Joaquim;MT;22655205,36;676016,635;22099,694;81502,947;48024,263;827643,539;35394,648;4837,00;863038,186;178424,27;AGR;DMS;PEC;936,90;30511,07;5481,54;178511,44;968;1068;3816
5106299;Paranaíta;MT;21646863,09;164183,299;423541,125;83456,902;92771,105;763952,431;32267,997;11291,00;796220,428;70518,15;ELET;ADM;PEC;793,56;19395,73;6536,80;159769,70;992;1035;5697
5106307;Paranatinga;MT;76100950;1364450,846;136221,891;335729,648;182008,953;2018411,338;117502,485;23250,00;2135913,823;91867,26;AGR;DMS;ADM;824,38;16902,31;6527,93;133842,61;2120;1925;10904
5106315;Novo Santo Antônio;MT;2711878,32;18120,272;1397,296;8456,645;26000,395;53974,608;2675,949;2769,00;56650,557;20458,85;ADM;PEC;DMS;404,01;4654,77;5357,06;61721,36;1064;47;1598
5106372;Pedra Preta;MT;1516381,48;882229,973;275605,498;207302,896;129294,288;1494432,655;81389,709;17547,00;1575822,364;89805,8;AGR;ITF;DMS;769,53;15183,77;4848,37;95664,86;2709;2377;9970
5106422;Peixoto de Azevedo;MT;61716299,78;236598,016;96541,971;264985,785;236976,986;835102,758;83479,661;35695,01;918582,419;25734,2;ADM;AGR;DMS;787,11;14963,38;9661,27;183666,57;9062;3262;18597
5106455;Planalto da Serra;MT;64409614,48;168182,251;10574,695;19572,31;26025,308;224354,564;7540,817;2637,00;231895,381;87939,09;AGR;ADM;DMS;710,01;17027,99;4255,21;102052,37;769;394;2340
5106505;Poconé;MT;67232505,83;123051,22;58187,83;245882,793;212612,717;639734,559;69801,127;33386,00;709535,686;21252,49;ADM;DMS;PEC;916,10;15539,49;8375,41;142068,63;14671;1558;20637
5106653;Pontal do Araguaia;MT;10345183,43;45650,344;5127,21;21774,413;44292,939;116844,906;6382,73;6972,00;123227,636;17674,65;ADM;PEC;DMS;773,38;9229,02;5809,24;69324,03;1378;627;4386
5106703;Ponte Branca;MT;3222157,82;6083,28;880,978;6957,18;15356,632;29278,069;1956,79;1525,00;31234,858;20481,87;ADM;PEC;DMS;576,42;29693,21;4234,34;218125,47;411;89;1067
5106752;Pontes e Lacerda;MT;170296114;286490,236;768928,153;811121,05;290860,819;2157400,257;278822,227;46105,00;2436222,484;52840,74;DMS;COM;ADM;1100,75;29247,21;7063,77;187685,64;2805;4554;21530
5106778;Porto Alegre do Norte;MT;25506484,56;280275,741;60950,566;107565,37;86830,289;535621,967;33079,131;12849,00;568701,098;44260,34;AGR;ADM;DMS;447,97;12479,45;5227,75;145631,83;2933;1078;6672
5106802;Porto dos Gaúchos;MT;47025818,77;1050259,595;32986,284;134056,134;48456,169;1265758,183;53046,157;5344,00;1318804,34;246782,25;AGR;DMS;ADM;1136,56;25613,58;7947,01;179094,66;323;280;2103
5106828;Porto Esperidião;MT;22442092,58;110152,984;44633,37;50791,249;83133,82;288711,422;19912,289;12176,00;308623,711;25346,89;PEC;ADM;DMS;326,54;7464,83;5852,03;133780,87;1557;1717;5697
5106851;Porto Estrela;MT;6742026,56;36152,815;7489,279;9961,779;26178,377;79782,25;3778,579;2794,00;83560,829;29907,24;PEC;ADM;DMS;521,37;25597,52;4545,43;223163,86;807;130;1712
5107008;Poxoréo;MT;34923701,68;725269,669;83755,505;113997,21;108816,57;1031838,954;45915,077;15936,00;1077754,031;67630,15;AGR;PEC;ADM;1011,78;14523,38;9795,30;140604,65;6198;1096;11853
5107040;Primavera do Leste;MT;19199760,01;2198720,666;851696,822;2655242,386;495426,465;6201086,34;764155,502;63876,00;6965241,842;109043,17;AGR;COM;DMS;2776,15;92233,47;10412,77;345948,18;6826;6118;31915
5107065;Querência;MT;5155975,59;2209267,114;221941,124;1319743,65;168154,65;3919106,538;340333,723;18386,00;4259440,261;231667,59;AGR;COM;DMS;1922,99;61591,65;10159,86;325410,73;2869;1308;8366
5107107;São José dos Quatro Marcos;MT;40430847,7;87545,648;34778,842;160840,925;118645,071;401810,486;46716,765;18788,00;448527,251;23873,07;ADM;DMS;COM;812,24;24524,53;6794,26;205143,94;1370;1601;8567
5107156;Reserva do Cabaçal;MT;2851392,15;13911,193;992,107;7768,282;22252,965;44924,548;2541,673;2754,00;47466,221;17235,37;ADM;PEC;DMS;317,19;15577,76;4702,95;230971,88;685;158;1589
5107180;Ribeirão Cascalheira;MT;29350482;491685,173;20433,005;121588,861;74487,328;708194,368;48636,75;10450,00;756831,118;72424,03;AGR;DMS;ADM;539,85;10505,05;5106,37;99365,12;2367;1011;6215
5107198;Ribeirãozinho;MT;3810458,67;133759,822;5588,683;19814,762;21637,608;180800,875;8188,961;2439,00;188989,836;77486,61;AGR;ADM;DMS;650,73;29992,57;4894,60;225596,26;305;130;1177
5107206;Rio Branco (Mato Grosso);MT;265472433,2;16441,717;14185,092;31133,052;36097,197;97857,057;9357,128;5147,00;107214,185;20830,42;ADM;DMS;PEC;1063,89;23040,16;8160,71;176733,26;708;486;2428
5107248;Santa Carmem;MT;31575494,52;657556,298;30498,753;239210,098;40161,067;967426,217;64899,313;4600,00;1032325,53;224418,59;AGR;COM;DMS;879,28;35837,93;5891,58;240129,95;892;354;2952
5107263;Santo Afonso;MT;5294867,33;110427,391;3346,744;13654,949;28484,838;155913,922;5650,047;3164,00;161563,969;51063,2;AGR;PEC;ADM;566,30;9266,14;4935,58;80758,80;814;150;2010
5107297;São José do Povo;MT;2286438,4;18621,808;1659,535;7026,404;29182,702;56490,45;2473,312;4102,00;58963,762;14374,39;ADM;PEC;DMS;337,04;8076,23;5681,13;136133,37;275;106;1604
5107305;São José do Rio Claro;MT;62955085,5;865853,736;150783,736;231406,688;140400,524;1388444,684;77177,939;21351,00;1465622,624;68644,21;AGR;DMS;ADM;641,94;15525,25;5719,99;138338,04;3219;1056;8272
5107354;São José do Xingu;MT;22700498,85;710339,816;18727,886;117703,606;48323,223;895094,53;39599,285;5646,00;934693,815;165549,74;AGR;DMS;PEC;444,11;7735,86;4139,09;72098,73;2987;284;4152
5107404;São Pedro da Cipa;MT;5693314,87;15919,302;2123,183;13089,237;34402,571;65534,293;3753,884;4823,00;69288,178;14366,2;ADM;AGR;DMS;447,85;3696,23;4634,93;38253,17;1151;240;2716
5107578;Rondolândia;MT;11237776,94;55094,898;7291,986;11537,977;35749,996;109674,856;4707,045;4069,00;114381,901;28110,57;PEC;ADM;DMS;264,64;3485,96;5159,75;67967,81;654;510;1948
5107602;Rondonópolis;MT;1847016666;591965,273;4177538,407;8137633,129;1704531,828;14611668,64;2683975,762;239612,99;17295644,4;72181,58;COM;DMS;ITF;1631,94;59568,53;8712,73;318028,47;28780;20211;119205
5107701;Rosário Oeste;MT;29606778,27;193392,319;63759,267;112081,089;122906,527;492139,202;42933,533;16999,00;535072,735;31476,72;AGR;ADM;DMS;564,75;4630,88;6122,85;50206,66;6237;557;10626
5107743;Santa Cruz do Xingu;MT;46590612,78;233384,328;6115,072;41260,329;25526,477;306286,207;14287,757;2700,00;320573,963;118731,1;AGR;ADM;DMS;547,47;14731,40;4178,24;112428,37;541;178;1198
5107750;Salto do Céu;MT;8940161,53;47604,145;2923,665;11882,424;27594,277;90004,511;4317,015;3226,00;94321,526;29237,92;PEC;ADM;AGR;566,57;19783,79;5709,01;199350,46;375;368;2033
5107768;Santa Rita do Trivelato;MT;233892590,7;985892,411;25158,834;138712,135;38690,378;1188453,757;47613,137;3602,00;1236066,894;343161,27;AGR;DMS;COM;965,26;19691,16;5556,97;113361,60;743;342;2250
5107776;Santa Terezinha;MT;3566641,56;196457,295;6345,87;26569,432;59620,53;288993,126;11597,684;8547,00;300590,811;35169,16;AGR;ADM;PEC;288,97;4943,40;4510,53;77160,75;2021;843;4328
5107792;Santo Antônio do Leste;MT;16400022,92;852008,107;21976,61;68962,052;44041,207;986987,976;32989,955;5459,00;1019977,931;186843,37;AGR;DMS;ADM;483,62;10924,58;4606,50;104056,59;1359;212;2519
5107800;Santo Antônio do Leverger;MT;28376396,19;510804,154;56637,214;93249,526;123131,669;783822,563;35274,53;17188,00;819097,093;47655,17;AGR;ADM;PEC;598,27;4062,18;6126,53;41598,22;5406;1774;12262
5107859;São Félix do Araguaia;MT;39964843,55;1054200,522;32647,569;348956,813;97657,512;1533462,416;89458,234;11934,00;1622920,651;135991,34;AGR;COM;DMS;715,84;6240,13;5508,56;48019,37;1225;1036;6402
5107875;Sapezal;MT;208729055,6;5004238,725;354858,428;1047230,288;224794,987;6631122,427;347608,89;27485,00;6978731,317;253910,54;AGR;DMS;COM;2719,17;69132,60;11358,47;288779,26;757;3121;11521
5107883;Serra Nova Dourada;MT;3739050,31;44730,29;1378,991;7431,014;18225,376;71765,671;2719,808;1705,00;74485,479;43686,5;AGR;PEC;ADM;383,81;8164,84;4567,60;97167,35;539;154;1448
5107909;Sinop;MT;1539538849;998734,228;1687818,721;4579776,128;1014532,708;8280861,785;1343014,886;148960,00;9623876,671;64607,12;COM;DMS;ITF;1720,16;59250,99;8553,33;294620,46;3802;9824;60869
5107925;Sorriso;MT;1664096463;4271404,262;1690570,536;4601910,813;689864,875;11253750,49;1268882,495;94941,00;12522632,98;131899,11;AGR;COM;DMS;2631,34;78797,81;14010,63;419560,01;4841;6682;35552
5107941;Tabaporã;MT;36332126,76;1044249,832;32693,756;119657,245;71534,476;1268135,308;51694,759;9357,00;1319830,067;141052,69;AGR;DMS;ADM;820,22;20732,88;5454,07;137863,39;476;1165;4142
5107958;Tangará da Serra;MT;126699896,6;1448813,005;735980,433;2044547,107;712122,298;4941462,843;643795,899;107631,00;5585258,742;51892,66;AGR;DMS;COM;1505,21;48531,11;8857,58;285586,26;8186;6362;32610
5108006;Tapurah;MT;92020454;1400410,525;53349,206;340473,668;103092,311;1897325,71;110374,539;14380,00;2007700,248;139617,54;AGR;DMS;COM;1520,02;56901,53;8540,07;319695,54;320;1106;4597
5108055;Terra Nova do Norte;MT;8337451,69;241201,147;30998,396;117303,871;73547,348;463050,762;39257,683;9284,00;502308,445;54104,74;AGR;DMS;ADM;1057,81;45859,17;6784,43;294125,88;1229;807;4875
5108105;Tesouro;MT;5347107,47;249418,141;6585,404;23220,602;24038,65;303262,797;9521,044;3761,00;312783,842;83165,07;AGR;ADM;DMS;349,87;7318,21;5438,58;113759,43;613;333;1594
5108204;Torixoréu;MT;6562163,09;131664,828;9362,806;33143,154;28307,541;202478,329;8881,859;3487,00;211360,188;60613,76;AGR;DMS;PEC;795,80;24555,65;5567,44;171792,71;802;68;1755
5108303;União do Sul;MT;62813327,53;394219,851;14030,262;45270,585;30013,933;483534,632;20697,384;3455,00;504232,016;145942,7;AGR;DMS;ADM;509,24;17344,83;4241,60;144471,26;1397;234;2397
5108352;Vale de São Domingos;MT;3121408,02;32075,846;1417,54;11500,687;27015,123;72009,197;5145,565;3124,00;77154,762;24697,43;PEC;ADM;DMS;498,59;39740,53;2715,30;216426,63;728;162;1634
5108402;Várzea Grande;MT;3681434,83;82367,274;1955783,02;4626201,653;1810591,114;8474943,061;1442047,449;290382,96;9916990,51;34151,42;DMS;COM;ADM;771,28;11493,75;5457,54;81329,70;78709;19892;155448
5108501;Vera;MT;61249547,31;935630,613;49844,136;159874,353;78879,072;1224228,174;67707,785;11731,00;1291935,959;110130,08;AGR;DMS;ADM;758,86;23702,85;8287,88;258869,60;158;1383;5359
5108600;Vila Rica;MT;47300636,88;394344,341;25647,502;226576,335;163148,682;809716,86;69473,183;26946,00;879190,043;32627,85;AGR;ADM;DMS;512,21;20793,08;7035,48;285605,79;1171;2415;8133
5108808;Nova Guarita;MT;10645103,49;94212,926;5495,183;25120,415;34172,811;159001,335;8437,669;4407,00;167439,004;37993,87;AGR;ADM;PEC;725,83;50506,49;5519,81;384090,26;377;576;2390
5108857;Nova Marilândia;MT;25431069,67;63057,1;220418,678;67709,691;31451,503;382636,972;40218,038;3332,00;422855,01;126907,27;ITF;DMS;AGR;731,62;14787,95;5867,13;118590,78;321;231;1771
5108907;Nova Maringá;MT;35479024,29;932442,326;30040,433;126775,871;66987,953;1156246,583;48510,837;9056,00;1204757,42;133034,17;AGR;DMS;ADM;449,91;12326,06;6221,41;170446,31;533;716;2757
5108956;Nova Monte Verde;MT;22913062,66;106212,328;69470,129;96519,521;64126,633;336328,61;30907,898;9375,00;367236,509;39171,89;DMS;PEC;ADM;490,56;26399,76;5130,67;276111,17;1395;683;4407
