IBGE;MUNIC;FBE3114;FBE3115;FBE3116;FBE3117;FBE3118;FBE3119;FBE3120;FBE3121;FBE3122;FBE3123;FBE3214;FBE3215;FBE3216;FBE3217;FBE3218;FBE3219;FBE3220;FBE3221;FBE3222;FBE3223;FBE3314;FBE3315;FBE3316;FBE3317;FBE3318;FBE3319;FBE3320;FBE3321;FBE3322;FBE3323;FBE3414;FBE3415;FBE3416;FBE3417;FBE3418;FBE3419;FBE3420;FBE3421;FBE3422;FBE3423;FBE3514;FBE3515;FBE3516;FBE3517;FBE3518;FBE3519;FBE3520;FBE3521;FBE3522;FBE3523
1400605;São Luiz;0,00;27,34;13,67;0,00;13,67;0,00;13,67;13,67;13,67;13,67;27,34;68,35;41,01;54,68;13,67;95,69;82,02;95,69;54,68;27,34;150,38;68,35;41,01161996;68,35269993;82,02323992;54,68;68,35;109,36;82,02;13,67;13,67;13,67;13,67;13,67;27,34;27,34;41,01;13,67;13,67;13,67;0,00;13,67;0;27,34107997;13,67053999;0;0;13,67053999;0;0
1400704;Uiramutã;7,27;0,00;7,27;7,27;14,54;7,27;29,09;14,54;0,00;7,27;14,54;0,00;14,54;7,27;43,63;43,63;7,27;50,91;43,63;21,82;14,54;58,18;36,36099193;65,44978547;58,17758708;29,09;29,09;65,45;87,27;72,72;101,81;58,18;72,72;65,45;36,36;36,36;36,36;94,54;58,18;72,72;0,00;7,27;36,36099193;14,54439677;7,272198386;7,272198386;0;14,54439677;14,54439677;14,54439677
1500131;Abel Figueiredo;42,67;42,67;42,67;71,12;71,12;99,57;14,22;42,67;56,90;28,45;56,90;85,35;56,90;56,90;42,67;99,57;28,45;42,67;56,90;56,90;128,02;170,70;298,7197724;85,3485064;227,5960171;142,25;156,47;199,15;142,25;113,80;71,12;42,67;42,67;28,45;42,67;56,90;56,90;42,67;56,90;14,22;0,00;0,00;16,29726206;0;0;0;0;16,29726206;32,59452412;0
1500305;Afuá;10,59;10,59;2,65;2,65;13,24;2,65;2,65;7,94;0,00;10,59;23,83;39,72;37,07;31,78;26,48;29,13;15,89;15,89;21,18;42,37;18,54;58,25;55,60704356;47,66318019;50,31113465;52,96;42,37;23,83;18,54;31,78;7,94;21,18;15,89;39,72;26,48;29,13;7,94;15,89;31,78;26,48;0,00;2,65;13,23977228;0;0;5,29590891;15,88772673;5,29590891;0;7,943863366
1500347;Água Azul do Norte;0,00;16,59;44,25;11,06;16,59;11,06;16,59;16,59;27,65;5,53;5,53;33,19;22,12;27,65;5,53;16,59;49,78;49,78;27,65;49,78;77,43;60,84;33,18584071;99,55752212;99,55752212;60,84;44,25;55,31;49,78;121,68;33,19;27,65;44,25;22,12;11,06;38,72;33,19;49,78;16,59;11,06;0,00;0,00;0;0;0;0;5,530973451;5,530973451;11,0619469;5,530973451
1500404;Alenquer;24,50;24,50;20,18;25,95;21,62;20,18;38,92;40,36;30,27;27,39;36,03;34,59;40,36;51,89;47,57;34,59;36,03;37,48;30,27;41,80;139,82;85,04;110,9877913;98,01519235;136,9329893;110,99;125,40;129,73;115,31;89,37;24,50;18,74;47,57;63,42;46,12;46,12;33,15;27,39;50,45;54,77;1,44;0,00;1,441399888;1,441399888;2,882799775;1,441399888;0;1,441399888;0;11,5311991
1500503;Almeirim;11,67;11,67;14,59;11,67;20,42;5,83;20,42;20,42;23,34;11,67;20,42;40,84;46,67;40,84;40,84;55,43;35,01;26,25;58,34;64,18;93,35;84,60;102,1003501;99,1831972;78,76312719;93,35;163,36;90,43;93,35;116,69;29,17;20,42;26,25;46,67;20,42;35,01;49,59;43,76;37,92;43,76;11,67;2,92;2,917152859;8,751458576;8,751458576;8,751458576;2,917152859;11,66861144;20,42007001;8,751458576
1500602;Altamira;33,26;30,09;19,80;28,51;22,97;27,72;15,05;25,34;17,42;20,59;48,31;55,43;49,89;65,73;67,31;60,18;72,06;59,39;68,90;68,10;115,62;97,40;107,6980337;130,6630556;123,5359799;148,88;163,13;126,70;117,99;131,45;41,18;66,52;50,68;42,76;44,35;38,80;29,30;40,39;53,06;49,10;7,13;2,38;4,751383841;7,918973068;9,502767681;4,751383841;13,46225421;5,543281147;10,29466499;3,167589227
1500701;Anajás;7,14;7,14;10,71;10,71;21,42;28,56;21,42;3,57;0,00;0,00;24,99;32,13;21,42;17,85;53,55;21,42;35,70;49,98;21,42;24,99;57,12;46,41;32,13023455;49,98036486;64,2604691;78,54;57,12;60,69;67,83;64,26;35,70;7,14;35,70;35,70;39,27;39,27;21,42;32,13;71,40;60,69;0,00;3,57;0;0;10,71007818;10,71007818;3,570026061;0;7,140052122;10,71007818
1500800;Ananindeua;29,45;32,17;24,44;29,45;26,11;28,82;35,30;27,36;27,15;21,30;63,70;83,75;74,15;78,12;84,59;77,07;84,59;79,79;87,51;91,69;115,29;129,71;124,4835811;121,14174;138,2686757;142,03;144,53;140,36;141,61;146,62;65,79;65,79;70,39;74,15;79,79;84,38;146,21;89,39;87,51;88,35;1,67;1,88;1,253190414;2,924110966;4,803896587;3,550706173;1,879785621;3,132976035;4,386166449;5,639356863
1500859;Anapu;21,98;18,84;9,42;21,98;18,84;15,70;75,35;72,21;75,35;84,77;28,26;6,28;37,68;25,12;34,54;50,24;25,12;25,12;21,98;72,21;78,49;34,54;84,77237049;81,63265306;87,91208791;94,19;97,33;128,73;91,05;69,07;15,70;21,98;18,84;21,98;21,98;28,26;12,56;15,70;9,42;31,40;3,14;3,14;9,419152276;0;9,419152276;3,139717425;9,419152276;3,139717425;3,139717425;9,419152276
1500909;Augusto Corrêa;22,44;47,11;35,90;40,38;58,33;47,11;94,23;49,36;76,28;78,52;53,84;53,84;51,60;42,63;40,38;65,06;56,09;65,06;60,57;80,77;152,56;170,51;107,688511;141,3411707;134,6106387;139,10;125,64;134,61;136,85;177,24;38,14;29,17;31,41;38,14;49,36;51,60;29,17;53,84;51,60;47,11;0,00;11,22;0;2,243510645;2,243510645;0;4,487021291;0;4,487021291;2,243510645
1500958;Aurora do Pará;16,93;33,85;33,85;63,47;33,85;16,93;21,16;38,08;4,23;8,46;33,85;71,94;46,55;29,62;38,08;55,01;59,24;59,24;59,24;42,32;46,55;131,18;105,788761;114,2518619;105,788761;101,56;97,33;93,09;101,56;93,09;21,16;21,16;21,16;38,08;63,47;71,94;29,62;29,62;63,47;76,17;8,41;4,21;4,206275763;4,206275763;0;0;4,206275763;8,412551527;4,206275763;0
1501006;Aveiro;21,87;10,93;5,47;27,34;10,93;5,47;0,00;5,47;10,93;0,00;54,67;21,87;16,40;32,80;16,40;16,40;27,34;10,93;16,40;21,87;76,54;49,21;27,33734281;71,07709131;43,7397485;16,40;38,27;60,14;60,14;49,21;10,93;10,93;10,93;10,93;32,80;0,00;10,93;5,47;5,47;32,80;0,00;0,00;5,467468562;0;0;0;10,93493712;5,467468562;0;0
1501105;Bagre;2,88;8,64;5,76;2,88;5,76;5,76;2,88;2,88;14,40;2,88;25,93;20,17;14,40;20,17;31,69;2,88;5,76;14,40;28,81;8,64;37,45;43,21;20,16651782;57,61862234;54,73769122;51,86;48,98;48,98;46,09;43,21;11,52;14,40;17,29;20,17;11,52;25,93;23,05;34,57;23,05;25,93;3,14;0,00;3,135582591;0;0;0;3,135582591;3,135582591;0;3,135582591
1501204;Baião;7,75;11,62;15,49;9,68;17,43;32,92;27,11;13,56;15,49;9,68;19,36;27,11;17,43;36,79;23,24;25,17;23,24;15,49;27,11;38,73;48,41;77,46;50,34759203;46,47470034;60,02982127;63,90;79,39;54,22;83,27;75,52;13,56;29,05;29,05;27,11;13,56;27,11;3,87;21,30;32,92;23,24;0,00;3,87;5,809337542;1,936445847;3,872891695;0;1,936445847;3,872891695;3,872891695;5,809337542
1501253;Bannach;24,81;24,81;0,00;0,00;0,00;49,62;49,62;49,62;0,00;0,00;0,00;24,81;24,81;74,42;74,42;74,42;124,04;24,81;24,81;99,23;74,42;0,00;124,0387001;74,42322004;99,23096006;148,85;272,89;124,04;49,62;74,42;24,81;0,00;74,42;99,23;74,42;74,42;99,23;49,62;24,81;99,23;0,00;0,00;24,80774001;0;0;24,80774001;0;49,61548003;0;24,80774001
1501451;Belterra;11,05;27,63;16,58;16,58;60,78;38,68;33,15;60,78;11,05;27,63;33,15;33,15;77,35;55,25;88,40;93,93;82,88;82,88;104,98;55,25;88,40;121,55;149,1795127;110,5033427;221,0066855;176,81;165,76;209,96;149,18;99,45;27,63;5,53;27,63;49,73;44,20;55,25;55,25;55,25;33,15;104,98;0,00;5,53;5,525167136;5,525167136;5,525167136;0;5,525167136;0;16,57550141;16,57550141
1501501;Benevides;40,90;25,17;14,16;34,61;22,02;22,02;33,04;33,04;25,17;33,04;51,91;55,06;62,93;61,35;58,21;55,06;72,36;86,52;67,65;97,53;111,69;94,39;92,81545456;100,681171;116,412604;125,85;111,69;110,12;152,59;166,75;42,47;56,63;55,06;80,23;67,65;73,94;45,62;59,78;75,51;105,40;0,00;0,00;0;1,573143298;1,573143298;0;0;1,573143298;1,573143298;3,146286595
1501576;Bom Jesus do Tocantins;27,77;38,88;27,77;16,66;27,77;27,77;33,32;11,11;22,22;27,77;33,32;38,88;22,22;44,43;33,32;16,66;72,20;38,88;83,31;49,99;105,53;72,20;155,5123577;122,188281;88,86420439;99,97;99,97;105,53;155,51;133,30;44,43;38,88;33,32;27,77;38,88;27,77;49,99;61,09;38,88;27,77;0,00;0,00;5,554012774;5,554012774;0;0;16,66203832;5,554012774;0;5,554012774
1501600;Bonito;23,77;7,92;47,54;47,54;63,38;87,15;118,84;87,15;23,77;47,54;31,69;55,46;15,85;47,54;55,46;31,69;55,46;47,54;63,38;39,61;31,69;142,61;142,6081445;102,994771;182,221518;134,69;118,84;166,38;182,22;110,92;7,92;39,61;7,92;23,77;55,46;31,69;47,54;39,61;39,61;63,38;0,00;0,00;0;0;0;0;0;0;7,922674695;0
1501709;Bragança;28,44;29,25;41,44;26,00;34,94;17,06;35,75;12,19;17,87;12,19;43,87;51,19;54,44;54,44;54,44;52,00;57,69;56,87;78,00;64,18;97,50;111,31;119,4325734;145,431501;115,370241;80,43;135,68;110,50;151,12;200,68;43,87;53,62;43,87;47,94;69,87;80,43;71,50;56,87;86,93;84,50;0,00;4,87;4,062332429;1,624932972;3,249865943;4,062332429;1,624932972;4,062332429;4,874798915;3,249865943
1501725;Brasil Novo;28,32;20,23;28,32;0,00;16,18;12,14;8,09;20,23;52,59;32,37;28,32;28,32;52,59;40,46;44,50;16,18;60,68;24,27;40,46;72,82;76,87;89,00;129,4603123;76,86706044;97,09523424;40,46;137,55;97,10;72,82;97,10;20,23;20,23;36,41;44,50;24,27;28,32;20,23;20,23;28,32;36,41;4,05;0,00;0;16,18253904;0;8,09126952;8,09126952;0;12,13690428;8,09126952
1501758;Brejo Grande do Araguaia;29,49;14,74;14,74;29,49;14,74;29,49;44,23;29,49;14,74;0,00;29,49;0,00;44,23;14,74;14,74;44,23;29,49;14,74;44,23;58,97;162,17;73,71;88,45643521;44,2282176;88,45643521;132,68;235,88;250,63;176,91;162,17;14,74;0,00;14,74;73,71;14,74;14,74;58,97;44,23;44,23;14,74;0,00;0,00;0;0;0;0;44,2282176;14,7427392;29,4854784;0
1501782;Breu Branco;21,88;15,31;30,63;24,06;32,81;39,38;48,13;37,19;15,31;30,63;45,94;28,44;56,88;48,13;52,50;61,25;59,07;63,44;56,88;72,19;78,75;118,13;113,7556878;100,6300315;133,4441722;122,51;140,01;120,32;126,88;155,32;24,06;21,88;28,44;10,94;32,81;37,19;26,25;24,06;54,69;26,25;0,00;0,00;4,375218761;4,375218761;6,562828141;2,18760938;8,750437522;0;10,9380469;2,18760938
1501808;Breves;9,35;10,28;12,15;10,28;4,67;14,02;9,35;7,48;7,48;10,28;21,50;33,65;18,70;38,33;44,87;33,65;37,39;33,65;39,26;43,00;49,55;49,55;54,22182335;77,59329893;74,78872186;78,53;54,22;70,11;61,70;48,61;26,18;27,11;18,70;32,72;47,68;42,07;27,11;31,79;37,39;33,65;1,87;0,93;1,869718047;5,60915414;3,739436093;5,60915414;7,478872186;11,21830828;5,60915414;3,739436093
1501907;Bujaru;28,71;45,11;41,01;32,81;53,32;32,81;28,71;32,81;49,21;32,81;77,92;49,21;77,92;69,72;57,42;77,92;61,52;57,42;73,82;90,23;86,13;73,82;110,7328877;155,8462863;110,7328877;90,23;118,94;127,14;155,85;135,34;32,81;41,01;41,01;41,01;69,72;20,51;65,62;65,62;45,11;32,81;0,00;0,00;0;0;0;12,30365419;0;0;0;8,202436124
1501956;Cachoeira do Piriá;10,19;5,09;15,28;10,19;30,57;30,57;40,75;15,28;30,57;15,28;25,47;30,57;25,47;56,04;35,66;35,66;30,57;30,57;56,04;40,75;56,04;81,51;81,50789608;50,94243505;50,94243505;56,04;101,88;137,54;71,32;81,51;30,57;45,85;0,00;5,09;5,09;30,57;56,04;45,85;30,57;76,41;0,00;0,00;0;5,094243505;0;0;5,094243505;0;0;10,18848701
1502004;Cachoeira do Arari;12,51;4,17;20,85;12,51;29,19;37,53;16,68;45,87;37,53;20,85;41,70;33,36;25,02;45,87;12,51;54,21;29,19;33,36;50,04;37,53;66,72;120,93;116,759101;70,88945415;83,39935782;91,74;87,57;108,42;120,93;83,40;29,19;25,02;33,36;16,68;37,53;70,89;20,85;16,68;41,70;33,36;4,17;4,17;0;0;0;0;0;0;0;0
1502103;Cametá;20,12;12,67;11,18;21,61;23,85;28,32;30,56;18,63;14,90;18,63;38,01;37,26;38,01;58,87;49,93;55,89;49,93;38,75;58,13;67,07;81,23;115,51;111,7868002;111,0415549;121,4749896;124,46;99,12;120,73;138,62;131,91;30,56;38,01;42,48;50,68;49,19;47,70;58,87;35,77;72,29;70,05;2,24;1,49;0,745245335;4,471472009;5,216717343;5,216717343;5,216717343;7,452453348;5,961962678;7,452453348
1502152;Canaã dos Carajás;3,89;3,89;7,78;9,08;9,08;9,08;7,78;18,16;16,87;16,87;7,78;14,27;23,35;19,46;23,35;19,46;25,95;32,43;31,14;42,81;46,71;40,22;29,8395153;51,89480922;36,32636646;51,89;46,71;51,89;86,92;75,25;20,76;14,27;11,68;20,76;16,87;18,16;22,06;27,24;35,03;28,54;1,30;2,59;5,189480922;2,594740461;2,594740461;1,297370231;2,594740461;5,189480922;6,486851153;5,189480922
1502202;Capanema;31,25;46,88;55,40;41,20;53,98;75,29;61,08;66,77;44,04;58,24;68,19;63,93;72,45;65,35;73,87;71,03;75,29;71,03;89,50;92,34;102,28;136,38;150,5810154;119,3283518;133,534108;132,11;132,11;142,06;130,69;164,79;36,93;72,45;68,19;53,98;66,77;63,93;63,93;68,19;83,81;65,35;1,42;1,42;1,420575617;2,841151234;1,420575617;0;5,682302469;7,102878086;4,261726852;4,261726852
1502301;Capitão Poço;21,30;8,88;14,20;44,38;49,71;55,03;76,33;67,46;56,81;47,93;31,95;33,73;19,53;55,03;40,83;49,71;65,68;58,58;65,68;72,78;86,98;94,09;60,35645814;170,4182348;143,7903856;136,69;175,74;157,99;177,52;157,99;21,30;28,40;14,20;60,36;31,95;31,95;19,53;19,53;30,18;28,40;5,31;3,54;1,769723569;0;5,309170708;3,539447138;5,309170708;5,309170708;0;3,539447138
1502400;Castanhal;32,25;28,61;32,77;33,81;35,89;39,01;47,85;46,29;48,89;47,85;58,77;61,89;68,14;84,26;72,30;74,38;71,26;78,02;80,10;81,66;124,31;120,67;121,708918;109,2259521;96,74298613;144,59;158,12;136,79;162,80;156,04;48,37;59,29;52,53;52,53;55,65;50,97;79,58;59,29;65,02;62,93;3,12;2,08;1,560419441;5,721537949;5,721537949;4,681258322;5,201398136;3,640978695;7,802097204;5,721537949
1502509;Chaves;0,00;0,00;0,00;9,64;14,45;0,00;4,82;4,82;4,82;9,64;9,64;14,45;48,18;33,72;14,45;24,09;28,91;14,45;28,91;33,72;38,54;81,90;57,81182252;43,35886689;57,81182252;57,81;24,09;28,91;28,91;57,81;0,00;19,27;9,64;19,27;9,64;9,64;9,64;14,45;9,64;33,72;0,00;0,00;4,817651876;0;0;0;4,817651876;0;0;0
1502608;Colares;54,40;31,08;46,63;38,86;15,54;31,08;116,57;15,54;62,17;77,71;77,71;69,94;116,57;38,86;116,57;77,71;101,03;85,48;38,86;62,17;139,88;155,42;147,6530929;132,1106621;108,7970159;155,42;194,28;209,82;139,88;139,88;77,71;46,63;69,94;77,71;62,17;7,77;69,94;69,94;54,40;31,08;0,00;7,77;0;0;15,54243084;7,771215418;0;0;0;0
1502707;Conceição do Araguaia;38,10;38,10;58,27;42,58;11,21;53,79;38,10;44,83;31,38;17,93;76,20;53,79;56,03;67,24;69,48;67,24;60,52;49,31;62,76;87,41;136,72;141,20;183,7864491;145,6843804;138,9604859;123,27;161,37;165,86;208,44;194,99;53,79;40,34;49,31;62,76;62,76;60,52;62,76;47,07;87,41;118,79;8,97;11,21;8,96519264;6,72389448;0;6,72389448;13,44778896;4,48259632;11,2064908;20,17168344
1502756;Concórdia do Pará;29,76;29,76;7,44;40,92;37,20;18,60;22,32;33,48;52,08;29,76;52,08;40,92;85,56;66,96;55,80;55,80;85,56;70,68;74,40;59,52;119,04;141,36;96,72259217;152,5240876;111,602991;119,04;152,52;119,04;137,64;133,92;22,32;37,20;40,92;48,36;22,32;22,32;29,76;40,92;48,36;33,48;3,72;3,72;3,720099699;0;3,720099699;3,720099699;7,440199397;0;0;7,440199397
1502764;Cumaru do Norte;7,12;28,50;7,12;0,00;14,25;7,12;7,12;7,12;7,12;21,37;28,50;7,12;14,25;7,12;28,50;21,37;35,62;7,12;35,62;14,25;21,37;35,62;71,24536905;71,24536905;42,74722143;42,75;35,62;64,12;92,62;35,62;28,50;7,12;28,50;35,62;42,75;35,62;42,75;42,75;78,37;14,25;7,12;7,12;0;0;0;0;7,124536905;14,24907381;0;14,24907381
1502772;Curionópolis;30,08;60,15;50,13;45,11;65,16;20,05;30,08;40,10;30,08;90,23;55,14;70,18;45,11;30,08;40,10;50,13;35,09;35,09;35,09;70,18;110,28;170,43;200,5012531;180,4511278;155,3884712;165,41;80,20;165,41;195,49;170,43;30,08;45,11;35,09;25,06;30,08;25,06;90,23;40,10;80,20;50,13;10,03;5,01;0;5,012531328;0;5,012531328;0;10,02506266;0;0
1502806;Curralinho;2,95;0,00;2,95;0,00;14,75;8,85;5,90;11,80;23,60;20,65;14,75;11,80;23,60;23,60;26,55;23,60;26,55;38,34;29,50;38,34;17,70;29,50;38,34468926;47,19346371;32,4455063;56,04;41,29;85,54;56,04;61,94;20,65;26,55;20,65;26,55;5,90;38,34;41,29;14,75;35,40;32,45;0,00;0,00;0;2,949591482;2,949591482;2,949591482;11,79836593;2,949591482;5,899182963;5,899182963
1502855;Curuá;35,42;7,08;0,00;7,08;14,17;42,50;7,08;14,17;21,25;0,00;21,25;14,17;21,25;35,42;85,00;21,25;35,42;63,75;49,59;49,59;21,25;35,42;49,58560601;92,08755401;127,505844;106,25;56,67;134,59;155,84;141,67;0,00;7,08;14,17;21,25;28,33;63,75;28,33;21,25;42,50;70,84;0,00;7,08;0;0;14,167316;7,083658001;0;0;7,083658001;28,334632
1502905;Curuçá;27,27;34,70;39,66;34,70;54,53;59,49;64,45;49,58;37,18;39,66;32,22;37,18;61,97;61,97;79,32;52,05;42,14;57,01;89,24;89,24;101,63;101,63;111,5462793;153,6859848;175,9952407;151,21;151,21;128,90;143,77;161,12;37,18;42,14;27,27;64,45;47,10;64,45;61,97;66,93;79,32;81,80;0,00;4,85;4,84707479;0;4,84707479;4,84707479;2,423537395;4,84707479;4,84707479;0
1502939;Dom Eliseu;20,52;20,52;34,20;22,23;10,26;25,65;29,07;34,20;32,49;27,36;34,20;23,94;42,75;32,49;27,36;41,04;46,17;54,72;34,20;46,17;66,68;92,33;116,2711169;76,94412147;90,6230764;133,37;150,47;114,56;107,72;129,95;13,68;25,65;15,39;39,33;30,78;22,23;35,91;23,94;37,62;35,91;5,13;3,42;3,419738732;3,419738732;1,709869366;1,709869366;0;1,709869366;6,839477464;1,709869366
1502954;Eldorado do Carajás;21,28;31,92;28,38;46,11;35,47;21,28;53,21;31,92;39,02;21,28;17,74;35,47;28,38;28,38;42,57;63,85;49,66;49,66;49,66;56,75;81,58;74,49;60,30079455;109,9602724;131,2429058;92,22;70,94;99,32;81,58;117,05;35,47;35,47;35,47;14,19;39,02;31,92;28,38;28,38;46,11;35,47;7,09;0,00;3,547105562;14,18842225;10,64131669;0;0;10,64131669;14,18842225;7,094211124
1503002;Faro;11,46;0,00;0,00;34,37;45,83;22,91;0,00;0,00;22,91;11,46;22,91;22,91;0,00;0,00;45,83;45,83;34,37;22,91;11,46;57,29;68,74;45,83;22,9147571;148,9459212;57,28689276;171,86;103,12;160,40;57,29;91,66;0,00;11,46;0,00;34,37;22,91;45,83;34,37;103,12;57,29;22,91;0,00;0,00;0;0;11,45737855;11,45737855;0;11,45737855;11,45737855;0
1503044;Floresta do Araguaia;5,59;5,59;11,17;5,59;0,00;16,76;16,76;5,59;22,35;27,94;16,76;39,11;27,94;72,63;27,94;16,76;11,17;27,94;72,63;61,46;100,57;106,16;167,6164935;167,6164935;134,0931948;145,27;139,68;94,98;117,33;173,20;55,87;16,76;27,94;16,76;39,11;27,94;50,28;27,94;78,22;33,52;11,17;16,76;0;11,1744329;5,587216449;11,1744329;11,1744329;16,76164935;5,587216449;39,11051514
1503077;Garrafão do Norte;12,14;56,67;36,43;16,19;48,58;40,48;80,96;32,38;12,14;16,19;52,63;93,11;72,87;68,82;32,38;48,58;97,15;105,25;89,06;76,91;161,92;125,49;129,5389224;137,635105;117,3946484;97,15;76,91;153,83;170,02;121,44;44,53;12,14;28,34;28,34;32,38;24,29;24,29;40,48;32,38;52,63;0,00;4,05;16,1923653;0;8,09618265;4,048091325;0;0;12,14427397;4,048091325
1503093;Goianésia do Pará;22,83;26,64;26,64;38,05;34,25;38,05;64,69;41,86;79,91;49,47;72,30;34,25;49,47;64,69;53,27;60,88;49,47;57,08;76,10;72,30;171,23;114,16;152,2070015;136,9863014;133,1811263;140,79;159,82;114,16;171,23;213,09;19,03;22,83;49,47;15,22;19,03;19,03;41,86;41,86;60,88;57,08;3,79;15,17;0;3,793338897;0;3,793338897;7,586677794;7,586677794;3,793338897;3,793338897
1503101;Gurupá;3,15;3,15;15,73;22,02;15,73;18,88;34,60;22,02;22,02;40,90;28,31;28,31;28,31;28,31;22,02;31,46;40,90;34,60;59,77;40,90;31,46;40,90;56,62514156;62,91682396;84,93771234;91,23;91,23;75,50;81,79;56,63;9,44;9,44;18,88;15,73;53,48;40,90;37,75;31,46;25,17;22,02;0,00;3,15;6,292078273;0;3,146039137;3,146039137;3,146039137;12,58415655;9,43811741;15,73019568
1503200;Igarapé-Açu;50,28;53,08;44,70;27,94;25,14;64,25;108,95;81,01;61,46;61,46;78,22;53,08;86,60;64,25;92,19;89,39;50,28;114,53;92,19;100,57;189,96;187,17;187,1665223;187,1665223;215,1018242;195,55;189,96;175,99;192,75;139,68;61,46;69,84;72,63;67,04;97,77;81,01;97,77;86,60;106,15;86,60;8,38;2,79;8,380590552;5,587060368;5,587060368;5,587060368;5,587060368;0;19,55471129;5,587060368
1503309;Igarapé-Miri;9,25;10,80;18,51;12,34;12,34;18,51;16,97;23,14;23,14;21,59;35,48;37,02;37,02;46,27;67,87;44,73;37,02;49,36;49,36;53,99;78,67;50,90;114,1429255;118,7703413;112,6004535;118,77;83,29;84,84;107,97;95,63;33,93;32,39;35,48;32,39;49,36;40,10;67,87;38,56;35,48;50,90;0,00;1,54;1,542471966;0;1,542471966;3,084943931;1,542471966;0;0;1,542471966
1503408;Inhangapi;29,06;29,06;19,37;0,00;29,06;48,43;19,37;29,06;38,74;29,06;58,11;77,48;48,43;48,43;67,80;96,85;9,69;58,11;87,17;48,43;116,22;96,85;116,2227603;135,5932203;135,5932203;145,28;174,33;193,70;174,33;125,91;29,06;38,74;48,43;38,74;96,85;29,06;58,11;0,00;77,48;58,11;0,00;9,69;0;0;0;19,37046005;0;0;0;0
1503507;Irituia;22,61;32,30;38,77;19,38;29,07;32,30;32,30;22,61;42,00;32,30;103,38;71,07;103,38;103,38;51,69;74,30;96,91;93,68;61,38;96,91;184,14;148,60;171,2162817;148,6028105;161,5247941;193,83;206,75;222,90;197,06;180,91;38,77;48,46;35,54;71,07;38,77;48,46;54,92;83,99;80,76;74,30;0,00;3,23;3,230495881;3,230495881;0;6,460991762;3,230495881;3,230495881;3,230495881;3,230495881
1503606;Itaituba;36,49;37,30;34,87;34,06;31,63;43,79;33,25;21,08;20,27;21,90;37,30;48,66;43,79;44,60;29,19;45,41;42,98;47,04;63,25;56,77;115,16;129,75;115,9660049;130,5631244;167,8668743;175,17;138,67;153,27;134,62;134,62;17,03;28,38;29,19;38,11;45,41;36,49;29,19;46,22;57,58;68,93;4,05;8,11;7,298441377;10,5421931;10,5421931;14,59688275;12,16406896;4,865627585;17,02969655;12,16406896
1503705;Itupiranga;12,06;24,12;26,13;22,11;26,13;20,10;26,13;20,10;20,10;28,14;44,22;38,19;40,20;28,14;42,21;26,13;20,10;34,17;40,20;56,28;138,69;132,66;116,578228;102,5084419;94,46856408;102,51;108,54;94,47;96,48;132,66;28,14;20,10;22,11;36,18;28,14;50,25;56,28;52,26;54,27;52,26;6,03;4,02;2,009888652;0;4,019777304;4,019777304;10,04944326;12,05933191;10,04944326;4,019777304
1503804;Jacundá;26,52;50,39;53,04;98,13;74,26;50,39;45,08;50,39;31,82;39,78;68,95;82,21;79,56;98,13;90,17;82,21;106,08;76,91;87,52;106,08;188,29;172,38;156,469621;185,6419233;172,3817859;209,51;214,81;206,86;175,03;167,08;15,91;42,43;21,22;71,60;42,43;29,17;53,04;58,34;53,04;42,43;2,65;2,65;10,6081099;10,6081099;5,30405495;7,956082425;2,652027475;0;26,52027475;10,6081099
1503903;Juruti;19,65;21,62;29,48;19,65;25,55;35,38;55,03;27,52;43,24;27,52;21,62;21,62;49,13;31,45;27,52;45,20;53,06;27,52;45,20;47,17;78,61;57,00;96,3031387;94,33776852;119,8875808;68,79;96,30;119,89;123,82;135,61;21,62;49,13;27,52;29,48;37,34;35,38;29,48;31,45;49,13;47,17;1,97;0,00;7,86148071;5,896110532;1,965370177;5,896110532;9,826850887;7,86148071;7,86148071;3,930740355
1504000;Limoeiro do Ajuru;3,38;13,53;6,76;13,53;10,15;10,15;3,38;6,76;10,15;6,76;16,91;16,91;23,67;27,06;57,49;43,96;20,29;20,29;33,82;47,35;74,40;77,78;74,4022456;87,92992661;67,63840509;60,87;81,17;77,78;71,02;94,69;47,35;27,06;37,20;37,20;33,82;33,82;54,11;37,20;30,44;33,82;3,38;0,00;3,381920254;0;0;0;0;3,381920254;6,763840509;6,763840509
1504059;Mãe do Rio;26,20;37,84;49,49;26,20;46,58;58,22;26,20;40,75;52,40;49,49;87,33;75,68;84,42;49,49;84,42;66,95;75,68;61,13;93,15;69,86;125,17;174,66;116,4381568;186,3010509;93,15052543;157,19;116,44;133,90;133,90;116,44;37,84;43,66;64,04;61,13;40,75;49,49;64,04;49,49;69,86;61,13;0,00;2,91;0;2,91095392;14,5547696;2,91095392;8,732861759;5,821907839;8,732861759;11,64381568
1504109;Magalhães Barata;49,29;24,65;0,00;49,29;49,29;49,29;123,23;61,61;49,29;61,61;36,97;0,00;49,29;98,58;73,94;86,26;24,65;49,29;86,26;123,23;147,87;73,94;135,5514479;234,1343192;197,1657425;147,87;234,13;258,78;172,52;258,78;24,65;49,29;86,26;73,94;49,29;36,97;135,55;123,23;98,58;49,29;0,00;0,00;12,3228589;0;0;0;12,3228589;0;0;0
