IBGE;MUNIC;UF;VABAG;VABIND;VABSER;VABADM;VABTOT;PIB;PIBPC
1507458;São Geraldo do Araguaia;PA;175716,081;155056,881;146086,098;130310,537;607169,597;710684,374;28929,59
1507466;São João da Ponta;PA;16515,504;1730,949;6168,921;31347,402;55762,776;57407,078;9120,92
1507474;São João de Pirabas;PA;31753,387;6669,5;33056,892;103200,457;174680,235;182167,689;7771,66
1507508;São João do Araguaia;PA;70257,619;10509,579;24534,605;72532,856;177834,659;186890,292;13249,93
1507607;São Miguel do Guamá;PA;248068,914;47210,289;173874,981;272702,468;741856,652;793138,622;13160,19
1507706;São Sebastião da Boa Vista;PA;66735,7;5524,013;32726,821;133453,076;238439,611;245027,546;8974,71
1507755;Sapucaia;PA;56540,62;6982,925;27635,158;39791,934;130950,638;141176,27;23189,27
1507805;Senador José Porfírio;PA;105172,954;9725,604;45597,043;76740,156;237235,756;246281,319;21785,17
1507904;Soure;PA;53587,834;7360,233;55139,024;114698,946;230786,038;241802,979;9389,68
1507953;Tailândia;PA;154773,953;178261,041;366231,58;422124,409;1121390,983;1291722,481;11579,35
1507961;Terra Alta;PA;8621,476;2698,747;14744,043;54590,585;80654,851;83046,102;6937,27
1507979;Terra Santa;PA;25487,82;303399,46;76049,109;101404,318;506340,706;519541,124;27253,9
1508001;Tomé-Açu;PA;224586,666;109070,711;265619,89;335741,934;935019,201;1040635,19;16107,91
1508035;Tracuateua;PA;82239,584;18505,332;35324,761;142321,814;278391,491;285330,166;9044,03
1508050;Trairão;PA;96834,565;12840,521;100087,778;85923,186;295686,049;327522,826;16931,49
1508084;Tucumã;PA;177158,362;129980,21;355211,876;177257,058;839607,505;984423,17;24210,5
1508100;Tucuruí;PA;73736,989;4178635,944;617834,155;590786,721;5460993,81;5614501,329;48149,75
1508126;Ulianópolis;PA;1376072,238;142737,496;181270,543;240506,194;1940586,472;1995884,062;32043,86
1508159;Uruará;PA;281379,785;35213,998;191359,343;214880,714;722833,841;774530,03;17062,01
1508209;Vigia;PA;97151,299;15396,082;127922,696;205754,679;446224,757;476786,634;8724,37
1508308;Viseu;PA;225758,649;19899,601;79244,026;276871,921;601774,198;618568,478;9961,97
1508357;Vitória do Xingu;PA;107917,782;3865939,893;84357,132;140534,619;4198749,427;4230777,51;274351,7
1508407;Xinguara;PA;184086,295;316878,854;560861,013;243231,05;1305057,212;1605020,176;35340,41
1600055;Serra do Navio;AP;3926,101;4404,31;15665,91;64945,061;88941,382;92154,877;16524,09
1600105;Amapá;AP;28583,102;4595,874;26865,827;95519,122;155563,924;159543,266;17220
1600154;Pedra Branca do Amapari;AP;7110,505;142197,327;55795,196;192869,746;397972,774;453324,125;25720,52
1600204;Calçoene;AP;16007,332;9920,285;37939,467;112702,503;176569,587;184495,7;16052,88
1600212;Cutias;AP;22728,846;1930,175;8334,786;60094,129;93087,936;94625,121;15220,38
1600238;Ferreira Gomes;AP;3229,019;439548,703;28037,379;101372,13;572187,231;578381,478;70958,35
1600253;Itaubal;AP;11715,57;2496,102;9179,29;62291,553;85682,516;87890,92;15338,73
1600279;Laranjal do Jari;AP;13271,415;366774,655;196686,28;525162,098;1101894,449;1134587,123;21693
1600303;Macapá;AP;71439,507;1068726,931;5643417,881;4962711,129;11746295,45;12938060,02;24768,62
1600402;Mazagão;AP;27650,66;35177,525;58143,798;235749,43;356721,414;377734,4;16812,11
1600501;Oiapoque;AP;18065,061;27980,389;150929,31;299264,782;496239,541;528918,795;18536,44
1600535;Porto Grande;AP;33768,319;21172,662;68879,465;234815,772;358636,218;373966,165;16311,17
1600550;Pracuúba;AP;18978,166;1758,443;6833,079;55665,581;83235,269;84588,511;15752,05
1600600;Santana;AP;19031,162;217404,55;847524,591;1223591,746;2307552,049;2512716,773;20132,66
1600709;Tartarugalzinho;AP;44487,237;5555,781;27458,469;179725,16;257226,648;261937,975;14378,77
1600808;Vitória do Jari;AP;6368,668;15955,716;33398,968;171915,783;227639,136;236925,27;14296,72
1700251;Abreulândia;TO;74730,016;2743,122;9664,574;23144,709;110282,421;112134,759;42979,98
1700301;Aguiarnópolis;TO;17292,131;21956,214;45844,36;51230,851;136323,556;165479,833;23475,65
1700350;Aliança do Tocantins;TO;472908,832;6296,059;72123,267;43472,902;594801,059;616571,342;116268,4
1700400;Almas;TO;183498,054;6912,179;24691,477;51962,89;267064,6;273740,577;39643,82
1700707;Alvorada;TO;152194,498;42885,209;146123,308;65048,041;406251,056;474111,349;56569,78
1701002;Ananás;TO;42526,925;4488,129;34258,264;69557,592;150830,909;159769,353;16933,69
1701051;Angico;TO;10233,649;1661,377;6295,633;28757,975;46948,634;48276,163;13892,42
1701101;Aparecida do Rio Negro;TO;161632,6;6607,715;38178,025;41229,371;247647,711;255912,273;52216,34
1701309;Aragominas;TO;43333,847;1784,093;8618,104;42907,949;96643,993;98441,127;17255,24
1701903;Araguacema;TO;148349,98;6923,334;24594,706;54962,666;234830,686;240245,613;33261,2
1702000;Araguaçu;TO;200286,224;8542,364;63019,699;64898,781;336747,068;349049,713;41464,68
1702109;Araguaína;TO;112274,37;521090,338;2540744,286;1341819,103;4515928,096;5239050,441;28129,89
1702158;Araguanã;TO;39949,034;3244,878;10891,205;45416,86;99501,976;101857,801;17393,75
1702208;Araguatins;TO;97870,152;19065,133;137430,986;244204,017;498570,288;529290,178;14472,16
1702307;Arapoema;TO;60824,281;170126,669;37391,757;48894,817;317237,524;324522,852;49244,74
1702406;Arraias;TO;82975,387;8817,723;44556,385;76998,689;213348,183;223309,854;21263,55
1702554;Augustinópolis;TO;27449,862;18659,23;103436,924;130908,588;280454,603;305118,467;16169,5
1702703;Aurora do Tocantins;TO;19175,902;1854,513;7364,202;28400,366;56794,983;58805,996;15438,7
1702901;Axixá do Tocantins;TO;21289,969;3740,441;28201,382;81195,37;134427,162;141091,965;14372,21
1703008;Babaçulândia;TO;57533,798;5336,048;16247,217;75748,67;154865,733;158741,478;14880,15
1703057;Bandeirantes do Tocantins;TO;52113,614;70648,091;19091,093;31291,407;173144,205;178653,5;49202,29
1703073;Barra do Ouro;TO;60887,37;2691,422;11367,176;35875,692;110821,66;113260,016;24237,11
1703107;Barrolândia;TO;32502,305;5680,07;29419,654;44298,653;111900,682;122016,29;21523,42
1703206;Bernardo Sayão;TO;42800,449;3134,768;14185,329;36490,657;96611,202;102684,048;23132,25
1703305;Bom Jesus do Tocantins;TO;83369,167;3909,237;11814,437;38199,246;137292,087;139409,756;27228,47
1703602;Brasilândia do Tocantins;TO;13936,01;1408,229;28036,698;21094,827;64475,764;75634,398;34054,21
1703701;Brejinho de Nazaré;TO;195158,479;5250,673;21840,159;44225,759;266475,07;272944,891;49268,03
1703800;Buriti do Tocantins;TO;44530,152;5812,141;22965,949;82369,563;155677,806;161641,165;13881,93
1703826;Cachoeirinha;TO;28901,202;1339,272;5962,679;21137,82;57340,974;58546,974;25532,91
1703842;Campos Lindos;TO;706472,171;22034,561;161822,47;80671,248;971000,451;1004930,543;95662,12
1703867;Cariri do Tocantins;TO;102970,949;84143,397;169030,855;43630,101;399775,303;517714,913;115073,33
1703883;Carmolândia;TO;30368,198;1515,784;8687,681;26754,248;67325,911;69222,483;26350,39
1703891;Carrasco Bonito;TO;9489,942;1682,439;5849,293;32512,97;49534,645;50561,097;12139,52
1703909;Caseara;TO;284573,842;8939,621;41881,234;44418,461;379813,158;389492,608;70637,03
1704105;Centenário;TO;30022,636;1229,852;6877,691;24713,608;62843,787;64556,878;21765,64
1704600;Chapada de Areia;TO;19793,8;1208,37;3829,536;14173,196;39004,902;39823,896;28144,1
1705102;Chapada da Natividade;TO;83513,109;18830,965;14541,697;28408,708;145294,48;148973,23;44736,71
1705508;Colinas do Tocantins;TO;92361,369;78659,645;333011,255;261774,734;765807,003;862138,742;23769,37
1705557;Combinado;TO;11156,3;3497,459;19784,035;35697,801;70135,596;76524,496;15713,45
1705607;Conceição do Tocantins;TO;15022,768;1523,216;13973,646;32968,127;63487,756;67828,897;16665,58
1706001;Couto Magalhães;TO;87039,657;8370,814;46207,33;45297,68;186915,48;203473,021;35759,76
1706100;Cristalândia;TO;80890,506;8647,189;26305,215;54014,586;169857,496;177293,549;24393,72
1706258;Crixás do Tocantins;TO;47272,224;1744,238;8560,079;18737,365;76313,906;78644,714;44965,53
1706506;Darcinópolis;TO;126582,115;6074,612;44821,635;46817,244;224295,606;241931,656;38709,07
1707009;Dianópolis;TO;237538,164;42750,687;167647,685;158081,141;606017,677;644829,488;28401,58
1707108;Divinópolis do Tocantins;TO;134263,508;10505,853;37340,141;55830,145;237939,647;249235,172;35676,38
1707207;Dois Irmãos do Tocantins;TO;95409,813;21869,687;26718,278;49570,511;193568,29;216149,33;30133,74
1707306;Dueré;TO;130341,015;6426,625;22135,058;38690,21;197592,908;204764,51;43697,08
1707405;Esperantina;TO;18028,403;4789,663;14135,098;79000,175;115953,339;118723,997;10525,18
1707553;Fátima;TO;24583,082;3426,621;23418,273;29414,071;80842,046;89100,065;23300,23
1707652;Figueirópolis;TO;123292,037;6808,739;68444,087;39021,246;237566,109;256752,183;49167,4
1707702;Filadélfia;TO;41003,659;4382,558;19268,924;61558,948;126214,089;129323,234;14543,77
1708205;Formoso do Araguaia;TO;1071674,301;41145,56;126615,069;138497,775;1377932,705;1414038,409;77025,73
1708254;Tabocão;TO;54093,89;5847,466;101552,968;29674,517;191168,841;232897,504;89062,14
1708304;Goianorte;TO;90652,788;33541,42;24056,781;39185,087;187436,075;193502,296;37675,68
1709005;Goiatins;TO;95969,404;6680,528;26493,729;95335,666;224479,327;230924,169;17535,44
1709302;Guaraí;TO;146990,704;38559,677;410569,391;188012,443;784132,216;880402,901;33344,81
1709500;Gurupi;TO;135884,02;207473,485;1239004,277;707306,777;2289668,559;2648420,391;29950,02
1709807;Ipueiras;TO;20270,786;1535,944;4795,671;20277,949;46880,349;47771,523;22879,08
1710508;Itacajá;TO;91064,252;3965,78;26479,596;57114,011;178623,64;186259,82;24931,04
1710706;Itaguatins;TO;22951,847;2905,003;9789,96;45035,836;80682,646;82610,655;14240,76
1710904;Itapiratins;TO;117488,88;3828,974;15556,197;31230,436;168104,487;171522,114;44971,71
1711100;Itaporã do Tocantins;TO;37273,628;1268,892;6744,024;21693,151;66979,696;69980,106;29013,31
1711506;Jaú do Tocantins;TO;46737,13;2378,72;11778,421;32832,387;93726,657;97864,72;25054,97
1711803;Juarina;TO;15719,214;1025,556;6186,516;20046,637;42977,923;44394,941;20420,86
1711902;Lagoa da Confusão;TO;507608,362;48546,411;259865,114;105985,022;922004,909;998445,275;71373,6
1711951;Lagoa do Tocantins;TO;42219,107;1449,938;8510,577;35171,408;87351,031;89428,78;20006,44
1712009;Lajeado;TO;4020,343;5146,013;14247,483;37290,706;60704,545;64404,783;20132,79
1712157;Lavandeira;TO;14772,878;1063,475;3722,072;17535,532;37093,957;37869,666;19087,53
1712405;Lizarda;TO;29042,125;1793,19;6446,629;27660,377;64942,321;66331,66;17797,6
1712454;Luzinópolis;TO;26177,286;1327,474;12742,318;26608,473;66855,551;71179,561;22243,61
1712504;Marianópolis do Tocantins;TO;159190,954;8165,168;32867,744;42584,564;242808,43;252330,721;47323,84
1712702;Mateiros;TO;192768,298;6236,823;23042,97;26142,111;248190,201;252360,284;91006,23
1712801;Maurilândia do Tocantins;TO;14512,866;1105,863;7220,606;31513,005;54352,34;55910,557;16112,55
1713205;Miracema do Tocantins;TO;189526,608;194581,349;100675,293;130376,565;615159,816;642002,992;36419,5
1713304;Miranorte;TO;111835,558;18110,23;123760,162;96735,482;350441,433;390325,022;28804,15
1713601;Monte do Carmo;TO;205037,373;7489,07;21058,566;56172,435;289757,444;296287,972;36212,17
1713700;Monte Santo do Tocantins;TO;43077,016;1549,761;7015,902;21556,47;73199,149;75004,481;32455,42
1713809;Palmeiras do Tocantins;TO;27400,921;5988,571;10082,945;48891,212;92363,649;95357,464;13961,56
1713957;Muricilândia;TO;28174,735;1324,142;6554,805;32013,49;68067,173;69464,96;19173,33
1714203;Natividade;TO;50942,515;57012,305;53498,22;67661,469;229114,509;247340,192;26722,15
1714302;Nazaré;TO;12437,348;2916,887;9372,571;30855,44;55582,246;58139,378;15413,41
1714880;Nova Olinda;TO;33226,05;28270,094;112779,476;87617,236;261892,856;320311,123;26661,49
1715002;Nova Rosalândia;TO;49602,068;2733,92;12704,536;32803,037;97843,56;100914,913;23209,5
1715101;Novo Acordo;TO;27013,972;2520,941;15340,272;35316,69;80191,876;84723,407;19038,97
1715150;Novo Alegre;TO;9297,162;1257,246;4638,856;19225,885;34419,148;35521,072;15232,02
1715259;Novo Jardim;TO;9616,731;2723,034;5483,019;23061,05;40883,833;42671,729;15416,09
1715507;Oliveira de Fátima;TO;10865,931;755,092;3944,108;13086,307;28651,438;29468,609;26217,62
1715705;Palmeirante;TO;85087,56;5024,525;35341,709;51723,762;177177,557;185349,023;29731,96
1715754;Palmeirópolis;TO;54230,329;9342,006;38999,764;57856,682;160428,781;170117,984;22110,47
1716109;Paraíso do Tocantins;TO;66861,066;202138,518;647924,915;368210,924;1285135,422;1513693,492;28820,73
1716208;Paranã;TO;57931,715;139680,027;29269,938;79494,405;306376,085;315396,766;30250,98
1716307;Pau D'Arco;TO;36195,995;1969,833;11712,549;37685,788;87564,166;91169,316;18663,11
1716505;Pedro Afonso;TO;420746,457;135393,369;130679,65;106587,059;793406,535;848670,949;60775,63
1716604;Peixe;TO;295280,415;287006,404;45271,278;95257,075;722815,171;733929,386;61181,18
1716653;Pequizeiro;TO;41251,518;3260,44;14166,528;44519,109;103197,595;107606,183;19402,49
1716703;Colméia;TO;41566,907;8275,432;60683,538;60267,306;170793,183;182795,642;22628,82
1717008;Pindorama do Tocantins;TO;33420,666;2672,103;10966,907;35020,66;82080,336;85005,659;19258,19
1717206;Piraquê;TO;54669,227;1430,37;6323,043;26219,444;88642,084;89940,427;29605,14
1717503;Pium;TO;253143,481;10437,901;28827,015;61852,159;354260,556;361914,527;46221,52
1717800;Ponte Alta do Bom Jesus;TO;16378,649;2742,01;9907,438;33880,381;62908,478;66158,254;14426,13
1717909;Ponte Alta do Tocantins;TO;30046,236;4451,859;19757,534;60805,378;115061,008;121170,43;14791,31
1718006;Porto Alegre do Tocantins;TO;11067,176;1993,34;6965,531;25251,41;45277,459;47042,663;14700,83
1718204;Porto Nacional;TO;504037,197;594707,877;1268066,928;455229,796;2822041,798;3649421,284;68063,36
1718303;Praia Norte;TO;13436,201;3669,674;10981,598;63120,128;91207,6;93138,597;10876,87
1718402;Presidente Kennedy;TO;18096,429;2447,039;11577,921;29451,368;61572,758;65165,275;17765,89
1718451;Pugmil;TO;25068,895;7808,071;18569,246;24447,133;75893,345;82663,293;30103,17
1718501;Recursolândia;TO;45604,127;1700,476;8461,571;34102,002;89868,175;91479,791;20842,97
1718550;Riachinho;TO;19680,817;1684,633;7722,955;38097,88;67186,284;68536,425;14511,21
1718659;Rio da Conceição;TO;1582,16;1302,956;4383,27;21266,122;28534,509;29142,464;13180,67
1718709;Rio dos Bois;TO;49060,335;1876,378;8525,059;24478,63;83940,403;85928,248;29846,56
1718758;Rio Sono;TO;44815,696;3728,719;12207,273;47724,776;108476,464;111443,415;17150,42
1718808;Sampaio;TO;89574,589;3454,845;12570,449;38255,719;143855,602;145863,184;29914,52
1718840;Sandolândia;TO;69974,205;2224,345;12801,715;27967,935;112968,2;116736,092;34629,51
1718865;Santa Fé do Araguaia;TO;78913,368;4573,946;27045,796;56952,791;167485,901;175926,902;22913,12
1718881;Santa Maria do Tocantins;TO;94479,439;3383,724;11794,701;27605,699;137263,562;139630,247;39477,03
1718899;Santa Rita do Tocantins;TO;114173,948;3708,306;30223,059;21673,075;169778,388;180272,582;74895,13
1718907;Santa Rosa do Tocantins;TO;177193,151;7929,517;65327,364;41786,015;292236,047;307685,016;63257,61
1719004;Santa Tereza do Tocantins;TO;12488,706;2016,913;6807,329;25103,999;46416,946;48098,437;16427,06
1720002;Santa Terezinha do Tocantins;TO;13774,261;1014,95;4757,276;21266,248;40812,734;41930,976;16573,51
1720101;São Bento do Tocantins;TO;16583,676;1700,455;11641,153;40518,937;70444,221;73589,547;13485,35
1720150;São Félix do Tocantins;TO;11872,463;1042,354;6035,47;16616,581;35566,867;36540,734;22696,11
1720200;São Miguel do Tocantins;TO;127108,471;5606,159;27537,827;90078,104;250330,56;255814,091;20555,57
1720259;São Salvador do Tocantins;TO;13227,061;1305,908;7023,158;26404,051;47960,178;49467,49;15926,43
1720309;São Sebastião do Tocantins;TO;12539,792;3516,976;7888,712;36475,386;60420,866;61804,374;12618,29
1720499;São Valério;TO;87585,308;4579,702;24105,473;32884,565;149155,048;156734,117;40731,32
1720655;Silvanópolis;TO;116882,979;11767,591;56857,817;41041,67;226550,056;240328,58;44080,81
1720804;Sítio Novo do Tocantins;TO;28314,238;5546,166;21916,862;72119,298;127896,564;132861,998;14820,08
1720853;Sucupira;TO;494498,052;2556,276;12619,99;19211,505;528885,822;532373,973;265258,58
1720903;Taguatinga;TO;81241,266;32126,393;68222,277;121001,864;302591,8;318252,681;18758,26
1720937;Taipas do Tocantins;TO;9908,961;872,128;4182,711;19373,147;34336,946;35246,269;16145,79
1720978;Talismã;TO;93129,519;3816,485;17592,299;27479,367;142017,67;146707,973;51821,96
1721000;Palmas;TO;262385,454;1102005,295;5101296,908;2518200,618;8983888,275;10333418,52;32977,35
1721109;Tocantínia;TO;104743,26;5178,777;17663,127;60039,749;187624,913;191372,85;24892,41
1721208;Tocantinópolis;TO;21116,871;38015,079;111187,72;161191,03;331510,7;372641,872;16329,62
1721257;Tupirama;TO;62584,687;2490,286;28899,747;18662,659;112637,379;118838,583;60880,42
1721307;Tupiratins;TO;8507,314;930,939;4544,777;23684,792;37667,821;38618,565;13866,63
1722081;Wanderlândia;TO;45033,841;20029,902;28649,418;78203,447;171916,609;183424,384;15566,87
1722107;Xambioá;TO;39626,338;230239,166;68700,592;85680,032;424246,128;471019,831;40958,25
2100055;Açailândia;MA;492701,154;1393405,566;971178,934;515417,373;3372703,027;3828780,053;33649,84
2100105;Afonso Cunha;MA;34864,52;2622,793;14428,797;31093,019;83009,128;85067,792;12828,8
2100154;Água Doce do Maranhão;MA;7597,057;5454,518;24565,224;59950,838;97567,637;101671,659;7986,15
2100204;Alcântara;MA;16394,547;6573,494;34499,069;84740,906;142208,015;148797,437;6725
2100303;Aldeias Altas;MA;69463,145;8151,469;45161,897;117093,119;239869,63;249449,978;9246,08
2100402;Altamira do Maranhão;MA;21461,29;1829,055;12872,707;32753,152;68916,204;71525,556;8669,76
2100436;Alto Alegre do Maranhão;MA;12130,813;11963,199;142262,171;100746,898;267103,081;303156,31;10801,55
2100477;Alto Alegre do Pindaré;MA;32375,604;8298,573;56454,305;141160,428;238288,911;251785,502;7876,42
2100501;Alto Parnaíba;MA;362237,776;34198,51;105145,7;57483,34;559065,326;578991,387;51543,79
2100550;Amapá do Maranhão;MA;13419,768;2679,925;17852,966;32304,538;66257,197;70213,299;9963,57
2100600;Amarante do Maranhão;MA;126799,59;9024,62;85808,294;150375,822;372008,327;388693,192;9250,86
2100709;Anajatuba;MA;47951,165;5317,116;46535,091;97736,742;197540,114;207642,87;7642,36
2100808;Anapurus;MA;26455,601;5526,771;41093,583;68514,704;141590,659;149133,237;9289,48
2100832;Apicum-Açu;MA;17379,193;4425,275;31614,897;74051,537;127470,902;133978,868;7620,23
2100873;Araguanã;MA;13738,081;2436,848;19664,037;61691,122;97530,087;101753,938;6491,48
