IBGE;MUNIC;NHB2114;NHB2115;NHB2116;NHB2117;NHB2118;NHB2119;NHB2120;NHB2121;NHB2122;NHB2123;NHB2124;NHB2214;NHB2215;NHB2216;NHB2217;NHB2218;NHB2219;NHB2220;NHB2221;NHB2222;NHB2223;NHB2224;NHB2314;NHB2315;NHB2316;NHB2317;NHB2318;NHB2319;NHB2320;NHB2321;NHB2322
2110203;Santa Rita;50,82;49,18;46,43;44,24;43,13;43,00;42,84;43,04;42,88;43,11;43,41;23,88;33,90;46,24;47,91;53,61;53,60;53,31;55,03;56,15;58,38;56,63;41,30;40,82;40,24;39,66;39,32;39,84;39,36;38,91;40,72
2110302;Santo Antônio dos Lopes;59,51;59,78;60,91;62,03;62,85;64,26;64,91;69,31;74,85;75,12;75,84;36,82;34,67;32,03;37,31;41,08;45,40;47,74;56,47;69,86;73,68;76,74;40,11;51,69;40,12;40,12;40,11;34,91;38,07;28,86;38,91
2110500;São Bento;50,04;50,03;48,00;48,18;49,16;49,68;50,29;51,55;52,87;54,08;54,27;45,31;49,75;50,05;49,12;35,70;24,44;21,02;45,77;61,10;65,58;69,33;47,93;47,67;47,64;47,57;48,62;48,47;45,44;47,82;46,60
2110658;São Domingos do Azeitão;56,45;59,41;69,04;75,81;82,36;85,38;85,45;85,14;85,73;86,19;86,68;28,80;31,75;32,56;37,06;53,35;64,71;68,92;70,02;72,21;71,73;73,19;32,14;31,91;31,35;26,50;25,72;25,39;24,68;24,64;22,76
2110708;São Domingos do Maranhão;88,57;91,83;93,88;91,53;90,05;88,98;89,60;91,68;93,88;94,53;95,34;19,87;15,06;13,86;16,72;22,10;22,52;20,06;15,43;10,35;7,53;5,98;50,42;55,38;35,69;39,60;41,11;42,63;47,44;41,75;53,28
2110807;São Félix de Balsas;20,54;20,13;19,29;20,96;21,95;23,58;24,12;24,87;25,32;25,48;26,90;21,07;23,70;29,28;29,43;31,86;34,00;33,52;32,68;28,78;28,08;28,26;12,98;13,06;13,18;13,25;12,82;12,89;12,95;13,02;13,43
2110856;São Francisco do Brejão;83,49;83,08;83,74;82,55;83,65;84,38;84,21;84,04;84,71;83,41;83,00;58,58;53,89;72,96;67,37;55,62;47,34;43,33;46,31;51,07;56,14;62,47;27,40;27,04;33,61;32,16;32,44;32,16;31,59;30,88;42,58
2111003;São João Batista;14,00;15,63;15,61;15,32;15,78;16,67;17,18;18,11;23,74;25,63;26,72;26,11;26,71;26,38;25,15;23,35;23,01;23,28;25,11;31,10;31,93;32,32;8,22;8,19;8,17;8,16;8,03;8,02;10,25;10,23;11,77
2111029;São João do Carú;69,86;74,12;77,86;79,90;81,32;81,59;81,80;82,21;82,99;82,94;82,56;38,37;39,47;40,24;43,23;45,80;52,77;61,01;51,25;47,87;39,11;36,24;;;;;;;;;
2111052;São João do Paraíso;58,96;62,84;62,91;63,59;64,53;65,27;65,62;66,47;67,39;68,59;68,32;44,59;28,26;21,43;16,36;11,85;8,92;8,01;6,88;5,66;4,86;4,26;50,76;50,69;50,62;52,38;;;48,79;;49,76
2111078;São João do Soter;73,71;76,37;78,03;83,57;86,15;88,62;90,06;91,80;93,22;94,57;95,06;46,67;56,01;64,36;76,80;84,60;88,85;90,02;91,46;92,29;92,28;91,60;99,98;100,00;99,42;99,10;99,17;98,61;100,00;100,00;95,23
2111201;São José de Ribamar;58,68;61,80;64,28;65,07;68,94;74,07;76,00;76,98;76,78;75,87;76,77;50,65;54,34;53,34;57,14;63,48;60,64;60,55;66,12;69,44;71,38;72,46;;56,17;58,76;;100,00;92,81;93,92;22,29;20,68
2111250;São José dos Basílios;88,52;93,47;95,36;94,44;94,48;94,79;94,66;94,69;94,89;95,13;94,88;14,86;13,80;11,67;11,42;13,11;15,92;17,29;19,02;22,92;25,38;25,70;34,76;36,60;40,09;40,09;40,11;35,37;32,75;36,05;37,47
2111300;São Luís;70,32;71,48;75,94;76,23;75,03;74,11;72,89;71,92;71,49;70,77;70,01;72,80;77,32;83,27;85,03;86,91;87,26;86,93;87,54;88,79;89,06;89,21;80,62;85,31;82,12;83,23;82,02;83,25;85,73;86,41;92,76
2111409;São Luís Gonzaga do Maranhão;53,82;54,65;55,51;55,82;55,52;55,94;55,79;55,32;55,63;57,45;59,01;30,89;30,40;31,33;33,71;35,87;34,97;34,14;33,66;31,25;30,57;33,00;28,26;28,56;28,85;29,12;27,99;28,18;28,38;28,57;29,82
2111508;São Mateus do Maranhão;42,27;42,94;43,82;44,66;46,54;47,50;48,19;50,29;53,41;54,87;55,94;15,16;8,52;5,03;4,01;4,26;5,13;5,54;6,12;8,32;8,64;8,39;29,84;30,30;30,70;30,61;30,31;29,37;30,57;30,47;32,78
2111532;São Pedro da Água Branca;85,06;86,66;88,70;89,93;91,51;91,83;92,08;92,28;92,99;92,88;93,09;52,03;54,15;55,58;58,26;59,84;61,49;61,86;66,29;78,37;80,66;81,20;75,16;37,49;79,73;80,62;80,18;78,64;77,13;77,12;26,50
2111573;São Pedro dos Crentes;56,89;58,70;59,21;60,58;61,36;61,20;62,44;62,41;61,52;61,93;62,62;12,41;4,36;2,45;2,36;1,26;0,84;10,17;51,96;80,59;87,70;94,60;;;;;;;77,88;;
2111607;São Raimundo das Mangabeiras;71,23;74,44;75,99;77,39;77,72;78,15;78,16;71,53;69,85;68,31;66,83;10,54;5,52;3,86;3,92;2,69;1,96;1,49;0,96;1,13;1,11;1,06;71,72;71,72;71,72;45,63;45,47;62,80;62,48;62,12;63,56
2111631;São Raimundo do Doca Bezerra;56,90;65,43;72,82;74,67;76,85;78,01;78,40;81,73;83,95;85,17;85,67;17,33;8,85;4,87;7,99;18,12;26,34;29,11;41,55;50,14;53,76;55,19;;;28,41;;;;;;99,82
2111672;São Roberto;50,46;49,62;51,11;53,82;57,28;61,24;62,15;56,50;54,31;55,63;59,60;30,62;42,67;52,10;58,78;62,24;61,09;62,33;65,97;74,96;74,40;65,24;;;;;;;100,00;100,00;
2111706;São Vicente Ferrer;25,19;28,27;30,87;30,90;30,40;30,82;30,75;31,53;33,12;35,43;36,48;15,55;15,10;13,47;17,29;21,91;26,63;28,24;33,43;31,67;30,64;30,56;13,18;15,16;15,08;14,46;13,56;13,84;13,77;14,31;16,53
2111722;Satubinha;83,52;84,32;84,09;86,97;89,56;92,08;93,25;93,76;93,92;94,10;94,10;27,25;26,20;25,23;17,60;12,03;9,10;7,76;16,46;23,48;26,86;31,58;12,55;12,58;12,22;11,48;11,82;11,22;11,07;10,85;17,54
2111748;Senador Alexandre Costa;68,92;78,45;83,46;81,12;80,53;81,03;81,40;80,91;81,40;81,99;82,76;24,91;17,69;14,13;15,62;15,43;14,72;14,09;15,72;21,14;23,85;30,96;;;55,36;100,00;99,58;99,51;99,23;99,87;98,68
2111763;Senador La Rocque;80,72;82,58;82,70;81,58;80,77;80,52;80,64;81,23;83,60;84,75;86,84;19,46;23,18;27,32;40,50;53,57;59,86;61,69;60,14;58,20;60,07;60,10;72,73;75,50;96,90;48,56;95,36;64,10;62,73;66,20;62,97
2111789;Serrano do Maranhão;44,30;47,79;53,65;55,19;53,08;53,59;53,35;59,76;60,98;64,77;65,95;12,86;12,18;13,84;15,89;18,36;20,53;20,39;30,19;31,85;34,82;37,27;73,06;72,38;;;;;76,32;;
2111805;Sítio Novo;42,90;43,10;45,70;46,87;46,80;47,84;48,95;47,90;49,09;51,42;52,29;43,57;32,78;19,43;13,60;29,98;30,14;23,66;16,10;11,72;9,69;7,31;;;;30,23;29,98;;;;
2111904;Sucupira do Norte;84,88;87,07;88,00;87,57;87,40;86,98;86,98;87,27;89,70;90,10;89,67;20,48;20,22;20,16;27,78;35,67;38,54;40,02;39,21;31,26;28,65;27,25;39,37;40,63;39,44;20,74;38,65;38,66;38,67;38,68;40,39
2112001;Tasso Fragoso;66,13;69,82;71,00;72,49;73,14;72,50;73,15;73,07;72,91;73,29;73,62;50,74;56,64;60,18;65,15;69,48;72,19;73,16;72,90;70,75;70,40;70,52;59,62;59,59;53,63;59,61;59,62;59,49;58,80;58,32;66,89
2112100;Timbiras;58,07;59,48;59,12;59,31;57,94;57,83;57,12;56,33;54,16;53,02;53,48;29,51;33,72;35,22;41,08;45,97;55,24;58,71;67,33;70,56;70,98;67,99;62,37;58,34;57,46;58,70;57,70;55,95;56,11;56,48;47,19
2112233;Trizidela do Vale;80,89;80,57;81,91;83,96;84,89;84,95;85,05;85,34;85,15;84,67;84,90;77,33;88,14;92,37;93,93;95,38;95,90;94,31;77,30;50,67;35,58;21,44;85,31;91,94;85,29;85,31;85,31;79,15;81,36;84,18;85,73
2112274;Tufilândia;91,93;94,35;95,08;95,14;96,58;97,21;96,76;95,64;90,90;87,82;88,16;23,64;12,52;6,26;3,62;19,87;43,94;52,35;68,08;76,28;79,35;82,27;17,00;17,28;100,00;100,00;17,35;16,99;17,29;48,82;18,16
2112308;Tuntum;82,51;84,80;85,88;86,53;87,56;88,94;88,84;89,97;91,13;92,24;93,19;8,18;5,33;6,98;7,82;8,32;8,46;7,84;10,84;13,47;15,99;19,52;34,13;34,77;38,63;37,33;37,40;38,25;37,53;37,11;43,37
2112407;Turiaçu;6,13;5,45;4,52;4,09;4,48;5,08;5,14;13,95;23,50;24,64;25,30;11,22;11,21;9,84;7,53;8,57;10,25;11,01;7,95;5,22;4,75;4,61;;;;;28,01;;65,69;;24,01
2112456;Turilândia;7,50;7,71;7,57;6,65;7,11;8,74;9,63;10,89;11,60;17,82;23,64;5,71;6,31;7,72;9,43;10,85;12,40;11,90;15,97;17,94;35,92;53,66;;;;;;;25,48;25,24;20,83
2112704;Vargem Grande;38,57;38,35;37,60;34,56;31,30;29,29;28,64;29,19;29,51;29,88;31,43;28,86;34,72;38,26;47,81;59,37;71,91;75,10;78,06;79,62;73,13;65,31;24,66;24,46;24,32;12,51;13,59;11,94;11,38;11,23;16,44
2112803;Viana;31,86;32,09;32,41;31,52;29,74;28,02;27,57;27,22;25,35;25,13;25,22;12,43;11,82;14,55;19,29;19,66;17,55;15,96;24,48;40,21;44,19;47,73;40,68;;;;;;;;
2112852;Vila Nova dos Martírios;81,79;79,95;78,51;76,10;75,42;77,43;78,34;80,12;81,26;80,87;80,66;39,16;44,93;53,94;62,20;70,83;76,27;76,65;79,79;82,99;89,02;87,30;;;76,74;75,30;76,99;;;95,30;51,62
2112902;Vitória do Mearim;75,52;78,03;79,91;80,01;79,83;78,56;78,15;77,54;76,21;75,36;76,16;24,72;18,46;11,61;11,81;14,74;19,32;21,26;22,64;20,69;18,83;18,42;57,00;61,68;56,29;60,20;59,32;56,28;55,63;40,69;55,07
2113009;Vitorino Freire;44,66;47,43;48,54;48,62;50,96;51,61;52,82;56,66;57,59;59,26;59,47;57,02;67,76;73,59;76,83;81,70;84,07;85,05;90,07;92,53;94,17;94,78;9,90;15,30;11,86;14,37;12,51;11,24;12,31;12,46;12,84
2114007;Zé Doca;66,16;64,62;63,52;62,47;63,63;65,33;65,89;66,48;66,32;67,27;68,55;14,45;15,96;20,50;17,00;18,04;19,22;20,43;16,31;15,28;14,32;12,36;34,42;36,93;30,04;26,32;24,60;32,48;27,06;25,01;12,86
5100102;Acorizal;72,11;75,33;76,24;77,07;78,09;77,73;78,91;80,19;83,58;85,15;84,88;81,60;88,63;91,44;92,13;92,33;93,90;94,24;94,91;96,25;96,73;96,67;;;;;;;;;
5100250;Alta Floresta;61,58;66,75;68,97;69,78;70,52;70,69;70,95;71,04;71,69;72,04;72,32;30,23;23,97;18,85;22,30;33,54;38,95;43,83;47,46;45,91;47,37;48,71;86,89;86,89;86,89;86,89;86,89;85,59;86,89;86,65;78,43
5100359;Alto Boa Vista;55,83;58,74;63,92;62,98;60,90;62,57;63,68;65,61;70,21;70,68;72,13;1,19;1,27;0,87;0,59;0,18;0,18;0,09;0,00;0,24;0,32;0,53;60,57;58,93;57,42;;;;;;
5100508;Alto Paraguai;77,18;76,71;75,43;74,35;75,05;75,39;75,42;75,59;75,39;76,45;76,64;26,17;20,00;18,99;20,89;12,84;11,86;12,44;12,75;27,88;34,96;37,49;66,09;;;;63,41;63,41;;;88,50
5100607;Alto Taquari;97,38;97,53;97,26;96,77;97,05;97,14;97,56;97,64;97,65;97,31;97,08;19,70;11,50;8,28;6,98;16,41;34,71;55,25;63,69;76,56;81,88;83,33;96,74;100,00;;90,72;;90,73;100,00;100,00;98,40
5100805;Apiacás;51,39;52,75;54,41;53,13;54,23;53,22;52,76;53,30;52,81;53,56;53,88;2,41;2,07;1,81;1,65;0,98;0,76;0,60;0,40;0,69;8,31;10,24;42,04;41,49;47,12;46,42;53,11;52,36;42,40;44,58;58,01
5101001;Araguaiana;83,00;84,80;85,38;84,96;85,06;85,10;85,62;86,54;85,37;83,71;83,14;3,21;3,11;2,99;2,17;1,79;1,69;1,64;1,28;1,27;0,91;1,04;92,02;93,58;94,31;68,48;66,66;67,26;68,48;82,31;67,77
5101209;Araguainha;96,12;96,75;96,85;96,28;95,00;95,02;96,56;96,45;93,83;92,86;93,18;15,21;10,42;6,67;9,33;9,21;9,17;7,66;6,41;5,88;5,07;4,56;90,20;;;100,00;97,38;100,00;100,00;86,14;85,15
5101258;Araputanga;84,48;84,93;84,63;86,49;89,31;90,51;91,69;91,55;90,56;90,65;90,46;13,14;6,45;4,59;4,63;3,59;3,09;2,71;10,88;10,90;12,57;11,78;96,62;95,89;95,52;94,85;92,19;92,13;100,00;;
5101308;Arenápolis;80,86;83,26;83,72;83,18;81,45;80,46;80,91;81,96;82,55;82,94;84,11;46,74;35,39;29,52;23,55;17,70;13,81;12,43;21,93;16,85;20,45;27,70;;94,51;100,00;100,00;100,00;99,93;100,00;96,82;98,23
5101605;Barão de Melgaço;55,58;54,53;54,60;52,59;57,41;56,44;55,45;53,20;50,50;47,68;45,23;41,25;40,63;40,77;47,63;60,43;61,66;62,41;53,46;39,16;33,69;31,21;;;;;;;100,00;;45,04
5101704;Barra do Bugres;78,43;80,05;81,71;81,43;81,42;80,27;80,67;83,00;85,47;85,97;86,70;27,95;18,96;16,96;20,37;28,32;33,19;35,93;43,49;45,47;47,30;50,41;81,77;81,29;82,19;94,50;93,32;100,00;100,00;99,06;92,94
5101803;Barra do Garças;90,96;92,58;93,34;94,02;94,30;94,60;94,74;94,83;94,88;94,57;93,85;77,42;82,45;78,48;69,84;67,72;61,44;59,03;59,43;60,21;57,29;53,13;100,00;100,00;100,00;100,00;100,00;90,08;100,00;100,00;99,66
5101852;Bom Jesus do Araguaia;1,04;0,95;0,72;0,61;0,52;0,42;0,36;0,43;0,52;0,68;1,27;42,24;37,46;39,22;42,70;38,33;29,93;24,79;20,21;17,90;14,48;7,35;;;;;;;49,84;;
5102504;Cáceres;65,86;66,98;67,51;69,34;72,20;74,00;74,41;75,14;75,29;76,40;76,93;65,90;64,80;68,22;72,68;77,15;80,63;76,88;78,95;80,40;78,07;64,73;80,30;84,22;77,16;79,50;80,91;81,52;82,40;81,99;93,74
5102603;Campinápolis;54,48;47,75;35,37;31,95;32,13;31,65;29,80;30,52;34,70;35,49;34,95;37,36;33,21;24,98;23,05;18,79;17,82;17,20;15,71;11,10;19,30;37,07;37,51;38,29;43,82;43,73;42,96;55,23;55,68;58,07;61,38
5102637;Campo Novo do Parecis;96,00;96,50;96,73;96,65;96,82;96,88;97,10;97,22;97,21;97,11;97,22;33,47;27,72;29,38;30,67;32,15;23,70;18,50;14,68;16,72;13,32;10,52;92,77;92,77;92,77;;100,00;99,41;99,94;97,85;95,39
5102678;Campo Verde;80,53;80,80;80,66;79,28;79,10;78,82;75,71;75,92;76,96;77,92;77,87;15,24;11,97;7,90;13,92;24,46;32,54;36,91;40,82;43,79;45,61;47,13;100,00;90,46;93,99;88,33;88,49;80,64;80,64;80,63;84,54
5102686;Campos de Júlio;89,89;91,69;93,95;92,38;94,01;95,47;93,93;90,72;90,35;89,54;89,08;23,60;11,27;5,36;4,30;3,77;7,01;7,03;5,67;4,65;4,33;3,59;77,89;77,89;77,89;77,89;100,00;77,88;77,88;77,87;79,80
5102702;Canarana;74,87;76,16;75,85;75,86;76,81;77,97;78,01;78,66;79,59;79,41;78,43;9,26;7,85;4,68;3,05;2,11;1,17;0,99;0,88;1,14;1,32;1,56;78,95;78,94;78,95;90,57;78,95;78,94;78,94;78,94;68,58
5102793;Carlinda;47,15;49,19;50,94;51,78;52,75;54,45;55,67;56,87;56,99;57,55;57,99;8,46;8,09;6,59;5,24;3,97;3,12;2,74;2,48;2,15;1,24;0,94;57,10;55,74;57,48;57,08;58,50;41,63;41,63;41,63;40,84
5102850;Castanheira;50,56;52,05;54,47;56,43;61,22;62,74;61,80;61,47;61,70;63,04;62,22;3,18;2,14;1,35;1,41;0,78;0,87;0,83;0,59;0,70;1,30;1,86;100,00;99,69;;;;46,97;46,86;47,63;55,73
5103007;Chapada dos Guimarães;63,17;65,35;65,76;68,47;70,06;69,93;70,13;71,00;70,99;69,06;69,13;41,24;40,17;40,28;37,85;31,50;21,18;17,52;15,08;11,23;9,55;8,61;;;93,92;100,00;98,36;99,17;100,00;86,38;99,69
5103106;Cocalinho;49,81;49,75;46,70;49,81;55,89;59,12;60,38;61,27;63,18;63,73;63,51;19,60;21,29;18,92;19,73;9,89;8,04;10,06;8,52;6,62;4,03;2,54;35,46;35,59;35,60;35,68;35,67;;66,43;66,13;60,77
5103205;Colíder;81,60;83,96;82,93;82,67;82,85;81,82;81,29;81,10;79,25;77,90;76,41;56,91;51,59;53,31;52,59;53,40;61,41;67,53;68,74;67,95;74,12;79,35;81,37;81,30;81,30;81,66;81,30;79,83;81,30;81,49;88,50
5103254;Colniza;9,40;9,22;10,04;10,73;12,93;15,81;17,56;17,53;19,24;20,30;21,61;16,73;15,50;15,43;16,03;13,00;8,53;6,31;9,98;8,83;6,25;5,25;28,54;32,17;30,96;29,87;28,97;27,99;;14,03;27,94
5103353;Confresa;28,64;25,33;25,16;25,83;30,04;35,23;37,39;37,82;40,04;40,82;42,50;47,34;58,23;63,39;65,99;39,40;29,98;26,64;21,35;20,30;20,49;18,45;56,64;56,45;67,16;72,13;100,00;56,64;56,64;56,63;57,34
5103361;Conquista D'Oeste;62,79;69,76;72,51;73,04;74,94;76,09;76,65;77,49;79,15;78,73;78,50;7,26;3,93;2,37;1,99;1,76;1,43;1,03;0,70;0,51;0,75;1,74;74,52;73,24;78,18;76,94;77,47;77,19;76,01;76,10;84,26
5103379;Cotriguaçu;4,28;4,22;4,89;5,29;6,45;7,38;8,04;7,53;8,36;7,69;7,79;8,71;3,34;2,41;1,77;0,59;0,37;2,15;3,15;2,78;2,62;2,42;;;3,30;3,21;3,12;3,04;2,96;2,90;5,45
5103403;Cuiabá;94,35;96,14;96,56;96,58;97,03;97,05;96,72;96,36;96,29;96,07;95,55;69,08;71,76;73,18;74,54;75,04;74,63;74,52;73,83;73,99;74,58;74,94;98,13;98,13;98,13;98,12;96,94;98,13;98,13;98,13;100,00
5103437;Curvelândia;33,63;34,67;33,51;33,68;34,21;36,27;37,23;35,60;35,39;36,22;35,49;20,95;24,33;23,34;18,13;13,47;10,16;8,48;5,47;4,53;3,42;3,43;;;;;;;59,47;59,46;63,88
5103452;Denise;86,93;87,45;87,30;87,66;89,18;89,73;90,35;90,31;90,95;90,53;90,39;82,41;85,54;77,55;84,27;89,20;90,65;91,70;92,01;94,12;95,69;95,90;95,80;;94,28;99,18;96,41;;;;97,66
5103502;Diamantino;81,80;83,55;84,22;79,90;82,09;83,14;84,36;85,26;84,47;83,96;83,09;52,72;51,96;51,93;62,14;74,55;81,56;84,68;88,88;91,71;84,83;84,46;95,49;89,90;85,59;84,06;88,71;100,00;78,14;78,14;79,36
5103809;Figueirópolis D'Oeste;63,85;64,59;66,27;67,59;70,71;71,48;74,19;72,11;70,15;68,96;67,42;10,94;7,38;2,61;1,80;1,05;0,75;0,77;0,80;11,09;22,84;36,72;;;100,00;100,00;97,37;;;;
5103858;Gaúcha do Norte;48,62;46,21;42,89;42,96;43,23;47,12;48,37;49,52;50,53;47,02;36,61;36,83;33,85;16,13;9,64;11,07;6,40;5,87;5,50;4,47;3,56;3,58;72,46;92,50;;34,90;;;34,90;34,89;
5103957;Glória D'Oeste;62,61;68,62;73,61;74,14;73,93;74,29;74,49;75,91;75,97;75,09;73,17;49,77;28,41;22,70;17,14;16,30;15,95;14,89;13,49;11,31;10,47;9,71;;;100,00;99,36;;;68,48;;92,08
5104104;Guarantã do Norte;62,84;71,34;72,19;74,39;78,05;79,31;79,24;79,28;79,94;79,62;79,53;11,08;5,30;8,72;15,12;18,61;15,70;16,27;16,17;21,06;29,71;33,95;80,45;74,43;74,97;74,31;74,74;83,41;74,31;74,31;86,68
5104203;Guiratinga;90,24;90,27;89,91;89,56;91,59;90,59;90,10;89,83;89,41;89,13;89,00;55,25;54,08;54,26;56,01;60,05;63,73;65,82;66,54;70,39;71,99;70,87;97,64;97,00;;;;;;88,95;
5104500;Indiavaí;83,33;85,50;77,20;73,24;75,14;77,11;84,96;71,70;75,87;76,99;76,15;48,94;51,83;63,80;67,90;65,98;57,45;45,45;29,48;22,09;15,71;13,25;96,51;95,56;92,61;91,77;89,17;89,03;88,16;;42,93
5104526;Ipiranga do Norte;85,32;86,16;87,78;86,42;87,91;89,01;90,13;90,61;90,88;90,10;87,35;5,56;4,22;4,78;4,50;5,09;5,06;5,37;5,08;3,71;3,61;2,62;100,00;100,00;67,83;65,29;67,83;67,84;67,83;65,80;99,45
5104559;Itaúba;87,45;88,80;88,78;88,87;90,75;89,78;89,37;90,39;90,52;90,95;89,99;12,30;4,67;2,78;1,84;1,61;1,28;1,31;1,47;1,52;1,27;1,18;100,00;87,22;85,04;100,00;100,00;100,00;100,00;100,00;100,00
5104609;Itiquira;87,74;87,62;88,18;87,00;86,41;86,01;86,57;85,01;83,63;83,89;84,20;87,64;91,85;58,31;29,80;11,99;5,82;4,10;7,09;5,50;4,90;4,40;97,62;100,00;100,00;100,00;100,00;100,00;98,47;97,22;96,89
5104807;Jaciara;93,53;94,41;95,78;96,50;96,58;96,10;96,31;95,63;95,47;95,70;96,13;95,46;96,91;98,32;98,81;73,81;52,56;37,63;29,34;22,86;25,82;29,06;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;93,50
5104906;Jangada;50,74;60,60;61,84;62,32;63,57;64,47;64,89;65,14;66,67;68,70;70,49;60,83;43,30;29,83;18,79;12,51;12,47;11,55;9,93;8,63;7,70;7,57;59,27;54,13;55,22;59,19;57,79;68,28;38,28;38,28;37,30
5105002;Jauru;55,93;57,53;57,58;60,20;67,93;69,42;70,01;71,91;71,64;72,21;73,91;21,50;13,73;9,27;8,84;11,29;10,29;11,01;10,08;9,70;8,45;15,44;78,90;75,04;76,30;76,13;76,59;88,17;59,02;59,02;58,72
5105101;Juara;71,74;72,49;73,51;74,13;76,05;76,61;77,49;76,87;76,68;75,89;74,90;23,74;29,72;39,04;36,35;37,74;34,55;35,14;31,20;28,12;25,94;24,08;;79,35;79,35;85,20;87,33;88,64;96,81;99,22;99,01
5105150;Juína;47,89;51,37;55,88;57,47;59,23;60,13;61,14;60,80;60,29;59,95;60,98;5,19;2,87;2,17;1,80;1,36;1,10;1,08;1,64;1,57;1,26;1,17;78,20;78,14;81,91;85,01;85,78;85,58;85,37;85,26;87,75
5105176;Juruena;45,07;45,86;48,30;49,21;54,46;54,72;58,47;45,80;50,31;49,59;48,28;39,64;43,21;38,84;32,40;24,71;21,00;18,43;24,37;26,02;25,57;25,84;60,72;58,55;56,53;55,31;56,80;55,03;58,50;54,47;86,36
5105200;Juscimeira;79,14;80,50;81,47;82,57;85,96;85,53;86,37;86,87;85,47;84,08;82,85;43,73;43,37;49,24;51,83;53,47;49,21;49,47;50,46;50,37;50,20;50,06;82,74;82,16;82,66;;;;;;68,20
5105234;Lambari D'Oeste;72,85;76,07;78,12;78,93;78,48;78,38;78,57;75,89;76,11;76,23;75,50;10,85;3,95;2,15;3,19;3,58;3,28;2,59;2,51;2,38;2,38;2,10;53,31;53,30;;;;;100,00;99,04;100,00
5105309;Luciara;89,86;92,29;89,68;88,38;86,77;87,43;87,45;88,17;84,76;81,92;81,56;16,26;8,65;5,23;3,97;2,90;2,44;2,24;2,31;17,39;30,32;37,52;;;;;;;97,18;98,23;79,71
5105507;Vila Bela da Santíssima Trindade;31,51;34,80;37,95;36,50;36,07;38,05;39,57;42,33;44,28;48,07;49,03;26,54;11,57;7,41;4,64;2,64;2,30;1,78;1,70;2,92;2,43;2,12;33,07;34,91;37,65;37,86;37,05;37,13;38,29;39,54;40,43
5105622;Mirassol d'Oeste;61,24;64,87;65,98;66,86;69,99;69,71;70,22;64,89;61,16;61,99;63,18;25,81;21,91;21,12;21,03;21,16;20,17;23,46;25,75;25,24;26,86;26,70;81,21;81,22;80,71;80,62;79,94;79,35;99,99;99,99;88,01
5106109;Nossa Senhora do Livramento;35,01;35,29;34,74;35,19;37,04;38,29;39,88;40,51;39,16;38,13;38,08;16,14;25,10;31,54;37,03;48,23;51,54;48,55;49,73;39,50;35,62;33,89;52,56;53,67;49,19;49,32;48,05;48,10;49,60;49,60;40,81
5106158;Nova Bandeirantes;28,39;30,39;31,91;33,84;39,94;39,80;41,91;44,65;45,09;45,09;46,57;11,49;8,69;5,36;13,65;11,90;7,86;7,07;5,70;4,87;3,77;3,45;69,70;67,74;65,93;64,26;62,38;60,83;59,29;57,94;68,21
5106174;Nova Nazaré;54,38;60,78;64,30;65,36;62,42;62,70;65,15;64,98;61,09;60,02;59,04;9,12;4,44;16,06;20,56;17,64;14,58;15,77;20,21;41,51;43,05;41,54;60,80;;40,29;40,16;39,02;38,17;38,89;38,10;37,12
5106208;Nova Brasilândia;81,20;81,40;81,74;80,68;77,50;77,47;77,19;77,51;76,79;76,03;75,86;10,84;9,85;15,82;14,64;13,47;13,21;12,79;12,27;11,42;10,56;9,70;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;74,90
5106224;Nova Mutum;88,62;90,41;91,66;92,84;94,29;92,90;93,25;93,36;92,95;92,88;92,65;0,80;0,69;0,70;0,62;0,52;0,89;0,88;1,05;1,40;2,43;2,79;100,00;94,96;100,00;100,00;100,00;100,00;100,00;100,00;100,00
5106232;Nova Olímpia;89,25;89,87;87,38;86,24;87,75;87,51;88,09;87,59;87,42;88,03;88,27;93,00;96,13;97,43;97,48;79,86;51,60;36,26;23,85;18,42;11,43;8,65;94,71;93,40;91,14;100,00;97,87;100,00;100,00;100,00;100,00
5106240;Nova Ubiratã;60,71;61,35;52,28;51,14;51,60;49,15;51,22;54,56;59,56;65,72;72,94;11,74;4,58;1,08;0,89;0,30;0,35;0,07;0,26;0,32;0,97;1,71;;;;;;;;;100,00
5106257;Nova Xavantina;80,48;78,21;78,69;80,05;85,84;82,85;83,26;84,16;84,37;84,85;85,02;25,74;23,55;23,25;30,37;37,01;35,49;36,55;38,85;40,66;42,03;42,32;99,87;99,94;100,00;80,16;97,29;98,13;80,16;77,90;95,88
5106265;Novo Mundo;30,31;32,60;36,73;36,62;37,03;37,91;39,41;41,52;43,64;44,93;47,18;17,08;17,75;13,90;11,33;16,07;10,52;7,93;6,35;5,19;3,72;2,29;38,22;39,32;;;;;;;44,52
5106273;Novo Horizonte do Norte;52,42;54,10;51,64;56,14;69,39;68,09;64,86;67,93;67,95;69,97;70,26;33,75;30,26;33,68;43,17;74,84;81,80;84,81;86,72;88,74;89,46;89,51;62,11;61,87;61,60;61,38;59,70;59,42;58,73;59,35;72,11
5106281;Novo São Joaquim;66,04;61,41;59,50;60,10;64,28;69,25;73,89;74,34;74,68;75,04;75,22;13,17;5,10;2,29;10,17;24,14;46,88;58,10;64,74;74,79;78,80;82,97;100,00;93,56;100,00;61,53;61,51;63,03;61,52;72,36;88,24
